"features"	"PC1"	"PC2"	"PC3"
1	-0.0672662300810285	-0.0145620788890644	-0.0334049889753902
10	0.0739915978819051	0.00899699856670215	-0.00421496387162259
101	0.00875623426528445	0.00570579726359145	-0.101013790506621
1013	0.0312415302123993	0.0226826478754622	0.034117344838757
1020	0.000706603754225487	0.0508891448359992	0.0947853899432955
1025	-0.0201242779124339	0.0587630444125191	0.105971219138698
1026	0.0229961594328258	0.0158571491381906	0.0175322681616465
103	0.0116692658792197	0.00309215228490343	-0.102978654289031
1030	0.0707077494897603	0.00630588418421708	-0.000353404324634097
1037	0.0610484535501925	0.00352723537088084	0.00101649836527787
104	-0.018910346739901	0.0404481448916642	-0.00722749851349266
1042	0.0251414521591939	0.0366168736976522	0.0382085743870314
1043	0.0239935837695654	0.0340570144525416	0.0389857725463564
1045	0.0173582402089219	0.0384533246984455	0.0686910039536398
1048	0.0661024772938144	0.00798043916542356	-0.00608450283773683
1050	0.0272643403429768	0.0287144441123545	0.0413084181912062
1053	0.0690071103876526	0.00555012976969432	-0.000258753275586453
1054	0.0676169094455179	0.0053163775181306	-0.000248988664408951
1055	0.0645846846466507	0.0041127732390345	0.000167472643260145
1056	0.0342541850622683	0.0232231842331369	0.0222940214581259
1058	0.0617764210485992	0.00368846815629616	0.0004743390602255
1064	0.0630242860748556	0.00419325881970719	0.000652603151239965
1065	0.0692292272693353	0.0087791556452305	-0.00483727288749352
1066	0.0662374533970498	0.0059666723460387	-0.00131450509950958
1067	0.0661926691673972	0.00601657267415787	-0.00158002047618654
1068	0.0592827386192766	0.0033492109775176	0.0013748431209588
1074	0.0740738435947337	0.00863808202594527	-0.00415444807987137
1077	0.0730419324412097	0.00725906086234229	-0.002779195840179
1079	0.0688760228196417	0.00865654929520111	-0.00557099213228405
108	-0.024673566334692	-0.0722784089927171	-0.0234584005457087
1081	-0.0570553127079579	0.0409536424181169	0.107419281668887
109	-0.0663191314627048	-0.0112840812569473	-0.00314941795800749
11	0.00146846640462056	-0.0493808568945859	0.0240897504617913
1104	-0.0114090196057194	0.0561175807188352	0.114366751416271
1105	-0.0113349104494012	0.0529247590037629	0.113128375350615
1108	-0.028930085895036	0.0498129429828747	0.0829195959256688
111	-0.0443435171868064	-0.0580238009082365	-0.020766199668288
1112	-0.0213490274111953	0.0447877441668037	0.0522533539461431
1114	-0.0307914403865638	0.0520504754835055	0.0870582665098785
1117	-0.0203359174522697	0.0469979988313261	0.0944101181484918
112	-0.0609280031331197	0.0317005311665155	0.00720335048195781
1122	-0.0213646597962869	0.0471314550706006	0.0969342240151723
1124	-0.0219398011790741	0.0450377158688717	0.101936012702309
1129	0.0144843680386569	-0.0836792107860017	0.0341279512876171
1130	0.0167971002843449	-0.082416523521752	0.00736801149512751
1131	0.0144617563525266	-0.0865885807053219	0.031821402289313
1132	0.0151413747489912	0.0127913441530729	-0.0138530728708834
1133	0.0130832592720765	0.0221096121895741	0.0438678526020778
1134	-0.031970469573181	0.0426895074008813	0.118547123994435
1135	-0.0328251574928043	0.0431624871717744	0.117419865921878
119	0.00415635419514191	-0.0152841361146911	-0.0140594498019899
12	0.0555490895275987	0.0193606746179172	0.00921969966840234
120	0.00885607861244152	-0.0129402415027263	-0.111057946768506
121	-0.00917025126847419	0.0155537138098332	-0.00596588825256151
122	0.0101125237155132	-0.00483591234903374	-0.11086935024133
123	0.0179726976916824	-0.000895966428716294	-0.101003993977045
127	0.00654288623452408	-0.018536941702563	-0.107081528309715
128	0.0164146621792652	0.0622041259681523	-0.028790218936992
13	0.0536683796313352	0.00752898532650033	-0.00368213222039634
130	-0.00456667109384929	0.00110433487506143	0.129158109209849
132	0.0184308459785276	0.0122837014731601	-0.0924234197064992
133	0.0169035510770523	0.01057846860037	-0.0832595924216526
134	0.0188204681997649	0.0159819019377638	-0.0898724546563407
137	0.0129072031293379	-0.00353400080402561	-0.104687852140888
138	-0.0173731248021516	0.0269538440716031	0.0426094436235118
139	0.0636030908659066	0.00308341294655176	0.00299281440733279
140	0.0618612021882838	0.00269024610117093	0.00329883264208277
143	0.0259215294732291	0.00828627119595643	-0.0575212651354253
144	0.0236020720734951	0.00788437978168875	-0.0622714364975934
145	0.0240388706190031	0.0109916368217154	-0.057576111142246
150	-0.0607037795868525	0.0258354822073644	0.053489297595364
151	-0.0164071185922261	-0.0702650325958671	-0.0175243092226712
155	-0.027964671975169	-0.0698490286658865	-0.0288002890706435
156	-0.0284290590734895	-0.070358388422096	-0.0290724767983866
158	-0.0292710391956362	-0.0714347486701752	-0.0268721311829282
159	-0.0740318630839255	0.00587671779283811	-0.00858024547424907
160	-0.074745487670683	0.00941200839324872	-0.0131953896616468
161	-0.0770391810398633	0.0121465881941667	-0.00871609017572282
162	-0.0709651631873035	-0.0122539755935092	-0.0229770269551059
163	-0.0675261597611759	0.00661549353358447	-0.0171288144620333
164	-0.0351544062008578	-0.0648289721572678	-0.0291257324905334
165	-0.0373392254519222	-0.0641467937825936	-0.0401658207797547
166	-0.0734557194601753	0.00982045451828028	-0.00850219622419277
167	-0.0412045548617161	-0.0294593152353627	-0.0145114994491985
169	-0.0664765108979812	0.00158632404689409	-0.0196908436795384
17	0.00386820183994541	0.0819039936205341	-0.0358625092229418
170	-0.0480990421000786	-0.0650096434200403	-0.0378931084428285
171	-0.0775701350007729	0.0270158220071495	-0.000979399330586631
172	-0.0478351704677603	-0.0569450092396907	-0.0245345278641266
173	-0.0689356119649913	-0.00449240518245275	-0.00886651552913233
174	-0.0616885981264883	-0.0185799657456876	-0.0241306702025215
175	-0.0552969771008008	-0.0545496682182707	-0.0261304040492323
176	-0.0520989833695557	0.0651377760639446	0.0227490098186852
177	0.046917309832174	-0.00729615765500367	0.0295703867506514
178	-0.0466255301016437	0.0567116342776878	-0.00343018023046043
179	-0.0408756689237093	-0.00785927708088493	-0.0316740895912423
18	6.61302625704581e-06	0.0379191836530796	-0.0421305464480393
180	-0.0473977118639709	0.0641203670593151	0.00840846839605709
181	-0.0478425463206425	0.0622776716191693	0.00539733357064208
182	-0.0448733249092746	0.0567946855381393	-0.00785700241848735
185	-0.0499395647806251	0.0556072375270492	0.0158380257461193
186	0.0286060299272964	0.00333930646425501	-0.0496949145250801
193	-0.058680874211934	0.0313145922618924	0.00657443583227801
2	-0.0641089741336739	-0.0127153841213653	-0.0376605656934347
212	-0.0662111948543258	-0.0257816046128848	0.0132210418004544
213	-0.0785100967445809	0.00976091622616543	-0.00257425034490564
215	-0.0602425326311038	0.0208517319006042	-0.046607715333745
217	-0.0487247171856596	0.0716695963083388	-0.0106642840885286
218	-0.0584828214111018	0.086605040778857	0.00908345020341122
219	-0.0545981022074207	0.090005580695067	-0.00392626068029478
220	-0.0551110388388138	0.0889459776041826	-0.00832329511812526
221	-0.0670092738891756	-0.0195585474456402	0.0641851038637629
226	-0.0427508894220883	0.0258153360598403	0.00657836157290441
232	-0.0533288489884319	0.0340691198000546	0.0149615823557931
233	-0.0561650991082269	0.0396442597587578	-0.0554558466144481
238	0.024313054141777	0.000759331108692211	-0.0760123505298031
239	-0.063839771342044	0.047453213181864	-0.00984957740472753
240	-0.0554815925191629	0.0601774197882155	-0.0181301995734034
242	-0.0484187752711885	-0.0510753902800736	-0.0526889566570396
243	-0.0779377638852533	-0.00240107084318178	0.0263339610652596
244	-0.074668627416535	0.0570063424868683	-0.0104705945007266
247	-0.0605281049625673	0.062367860629121	-0.0202054099443081
248	0.0599889898232537	0.00918934553972495	0.00240072051185925
249	0.056186352534719	0.0171667612772167	0.00839264023573704
250	0.0589411848719958	0.0132111127963664	0.00537010342599717
252	0.0601196997910203	0.0164412033771938	0.00348260224028478
253	-0.0626627096885732	0.0274922356819395	-0.0137653544709293
255	0.0324262742806209	0.0501628876825797	-0.0248208973792107
256	-0.0639360999843561	0.0639313500908251	-0.0252693142001856
257	-0.0573002006690903	0.105710886000534	0.0248961120332168
258	-0.0593097803196564	0.0509827993438218	0.0699066155478627
26	0.010475458120146	0.0187511756275127	-0.0537092129871557
264	0.0651529874839674	0.00590932215431537	0.000861246071732894
265	-0.0495949638424543	0.067170978525453	-0.00907541869662489
267	-0.0643300637992652	0.00114026434708829	0.0550224548007224
268	0.0659793777892973	0.00526462083646563	0.00212811261757119
27	0.00938159557436695	0.018430706294272	-0.0517617982825289
270	-0.0583054463180494	0.0533493263612842	-0.00413412184335573
272	-0.0601543056255178	-0.00671687035476325	-0.00562052792447638
273	0.0663129118279888	0.0070519379200423	-0.000780716624794132
274	-0.0713964514668308	-0.00937101886014394	0.00745555171362038
276	-0.0626181100317837	0.0640418221154336	0.0123617389943535
277	0.06651978018932	0.0101880563543385	-0.00336526273447419
278	-0.0481913290910829	-0.0493835530475523	-0.0137521736697965
279	-0.0610980350826249	0.0734916126733609	-0.0120049865155836
280	-0.0652038329649777	-0.0307947944285829	-0.0207185391928864
281	-0.074018736970484	-0.00226890824864506	-0.00615525776682197
282	-0.0633754525078318	0.0208608535166162	0.107694120951103
284	-0.0704487467156382	0.00399776905980784	0.00593495137127577
285	0.0582956049361382	0.00300500126115047	0.0012785372933231
287	-0.0592592940491372	-0.0170095501203434	-0.0303178740175879
288	-0.0238786338447485	-0.0610792426155007	-0.0352078793740645
289	-0.0232669974904527	0.0474035398385974	-0.00450949572601057
290	0.0592265378121796	0.0091682532640941	0.00199389086724238
291	0.0517067339366665	-0.0139528842685807	-0.014373371321974
292	0.013509845172639	0.0304093765357912	-0.00965784235930529
293	-0.0684752242993644	0.0501230154662623	-0.00244026479673069
294	0.0600835352533238	0.00856857759998081	0.00167737432521061
295	0.0619176244820092	0.00296923916610153	0.00192642766160925
296	0.0446230207479259	0.00294248201438341	0.000803623334769438
297	-0.0547607534863752	0.0699565821216176	-0.00812401221028785
298	0.0704059543945247	0.00698968853213699	-0.00397817054854065
299	0.0657858530977037	0.00694178629550904	-0.00684443834881213
3	-0.04953791666811	0.0464382384683418	-0.017159259176356
30	0.0185278827922109	0.0597034768006508	-0.0779801386864951
300	0.0674088261884204	0.00590126621061812	-0.00247598729728956
301	-0.0583400328454511	0.0765012769723996	-0.0113344678558014
302	0.0671668007597952	0.00645480590514836	-0.00739156717146093
303	0.0724175616357834	0.00686398344215479	-0.0014537385349527
304	0.0684634684751879	0.00548884644357909	-0.000112898679695388
305	0.0695627921377853	0.00889656528715399	-0.00572623844822699
306	0.0710523816897615	0.00667784933404158	-0.00358928812923647
307	-0.0573514480230328	0.0768760369160666	-0.0102929241391803
308	0.0700554670351815	0.0056801157383278	-0.000319911658611599
309	0.0692356697634413	0.00605511447666454	-0.00216484169663868
31	-0.0434071728811913	0.0387070420840511	0.0339601355267126
310	0.0697651595689047	0.00623503783715717	-0.00234403367285593
311	0.0686879816421468	0.00612075967362087	-0.0019658561530849
313	0.0634809560065933	0.00546103198288055	-0.00338751418446245
314	0.0402569258529396	0.0484883761334559	0.000243555515178744
318	0.0716857716679104	0.00692470673443663	-0.00267713596199229
321	0.0549315606403378	0.00196490616940651	0.00207015959805804
323	0.074075969577397	0.00745389980600292	-0.00360991863984597
324	0.0730630621542762	0.00725727007488083	-0.00332687190969007
325	0.0542636267887821	0.0409157797109746	-0.00807611222134867
326	0.0533705164948927	0.0431265904622902	-0.00715072561617092
328	-0.0634945037372642	0.0818403537824918	0.0120457875700821
329	-0.0535393283027858	0.0452810772780523	-0.00303157628825527
33	0.0151244045720462	0.0603889309366517	-0.0813920494145712
332	0.04833483329144	0.0398512014543451	0.00336566272691632
333	-0.00597232562327012	0.0496737307822096	0.0358027518022213
334	0.00246718389993756	-0.0146482494212558	-0.102208429033567
337	-0.0524249812990722	-0.0384457843197346	0.00609333104192166
338	-0.006654790591848	0.0115946678657753	-0.0868139635828324
339	-0.014811665530571	0.0765092265117355	-0.0555878700260673
340	-0.0193763863986845	0.046764821579783	0.0253798046237753
341	0.0594731740711382	0.00822236330989213	-0.002278309065333
342	-0.058489158307519	0.0575071636429994	0.00116143980316897
343	-0.065804185022903	0.0662515414611655	0.00145686591594697
344	0.0670239611106828	0.00581532714450852	-0.00207905901384985
346	-0.0461767515861585	-0.0720354172521886	-0.0101061146174321
347	0.0636924518786535	0.00861396394606261	-0.00719744623641677
348	-0.0618119676842669	0.0677972486275893	-0.0035416041856081
349	-0.0500379742232639	0.051480270335261	-0.00685790111179711
350	-0.0682727560588473	0.00736618152458544	0.00497091762301676
351	-0.0706489169558836	0.0344797882556877	-0.0100525904516016
352	-0.0565028505367091	0.0609179825328841	-0.00236864224938953
353	0.071794453218565	0.00719887308248812	-0.00446700662735812
354	0.0464143206919565	0.0422587001834136	-0.00324203728367134
355	-0.065099764927803	0.0360504798717711	0.0090614923494865
356	-0.0432658038982159	-0.0631693169861638	0.0261709583172553
357	-0.0376829968984105	-0.072338487327747	0.0291086828476953
358	-0.061175329097466	0.0292411569235421	-0.00310530287288059
359	-0.0432495382359993	-0.0644421562288861	0.0212705794362676
360	0.0674222449845596	0.0054838888834947	-0.000972537279636947
361	0.066363898436729	0.00807859883434307	-0.00627888177148998
362	0.06779351743222	0.00784611332965429	-0.00342400897864171
363	0.0476718979365159	-0.0218290198568919	0.0108244077926722
364	-0.0231490920944679	-0.0797381607270857	0.00793497478404581
365	-0.0269768363805973	-0.0748610400978381	0.00778108934528597
366	0.0692663373105899	0.0085661920074576	-0.00347540028636708
367	0.0696774456098475	0.00913771516497564	-0.00617226796974435
368	0.0647421147528822	0.0080450758098704	-0.00372736809688077
369	-0.0637795993688538	0.0477104874477218	0.0284318673144131
370	0.0636815169807855	0.00395106809605641	-0.00184873561039367
371	0.0591672778565911	0.00265882047702431	-0.00011153597960604
373	0.0598674542062825	0.00306949076817641	0.00015329331228005
378	0.0510960145839539	0.000974133134939937	0.00175419652482646
379	0.0527476796164469	0.00169107368802402	0.00107487061505297
38	-0.0135132282124052	0.0470506378817251	0.04497165775232
381	0.0654673154284462	0.0079866470668614	-0.00331323557288641
382	0.0706907278869399	0.00835982649981484	-0.00487440198969027
383	0.0642710439114449	0.00569662025762497	-0.00109470570918161
384	0.0512053691817377	-0.00293177770315783	0.00605323739407079
385	0.0629615965708659	0.00934063875089904	-0.0044847340826182
39	4.14865397719447e-05	0.0208323199031179	-0.0331874615224027
394	0.00892807302125738	-0.00934336815622059	-0.0657768664976198
396	0.0140689204706432	-0.0502948897343154	0.0627668011764833
398	0.0529914098883406	0.00943177666928665	0.00665310770863741
4	-0.0223505016008041	0.041605688079718	0.0151027368934986
403	-0.00912962573906813	-0.0661446859899034	-0.0358887307552665
404	-0.0339119632761959	-0.0317874490354194	-0.0681903699697995
408	0.0559957740878776	0.00811585332449147	-0.00175746561969418
409	0.0541272254245799	-0.00538151521079512	0.0259153670789773
412	-0.0528945719705966	0.0399416268586023	0.0634878456035841
413	-0.0576795304611476	0.0389759685120784	0.0598467353927314
415	-0.0426005209693579	-0.0307902909568265	-0.0774395952844062
417	-0.0623829966155697	0.0622260617716109	0.0312614540464583
421	0.072251845111543	0.00666191427744914	-0.00106759550082344
423	-0.0274335268108513	-0.0477836291432402	-0.0776720712739574
425	0.0658883663339628	0.00827824876838765	-0.00287571090521678
426	0.0620618170909254	0.00730540366941971	-0.000952596974598248
427	-0.0436554103851129	-0.0171276687545729	-0.0903088586080106
428	0.0626904696188043	0.00882585146229131	-0.00367842308363045
431	0.0663169087439282	0.00886016041252773	-0.00379169945707525
438	-0.0422193238926168	-0.0608648572406391	0.00520821601349992
440	-0.0227896624338663	-0.0746944887490241	-0.0144183876255788
442	0.0419787058347701	-0.0101260019867385	0.0468805047582542
448	-0.0137675043479942	-0.0734160015355908	-0.0150121623221556
451	-0.0393556230907965	-0.00444212145497282	-0.0202569673101367
453	-0.00441359022827425	0.0933181112025009	-0.0230701390402014
454	0.0041003415990108	0.012332719499556	0.131115986229741
455	-0.0326354336638202	-0.0179666611627914	0.149904928287064
456	0.00950920383247585	0.0114392377662148	0.127196066225145
459	-0.0182254677595385	0.0568189385090212	0.121492066751877
461	0.0158706233125182	-0.0396726009135439	-0.0350691260614595
466	-0.0144220434180363	-0.0971006691195977	-0.0160315945655109
469	-0.00373098327493822	-0.0255174846837491	0.12417898127674
472	-0.021461406124011	-0.0708821428936396	0.0125104102519119
475	0.000304137558443279	-0.0728080811702972	-0.0077652640817124
476	0.000402131353555446	-0.0707449838483306	-0.0115607296020295
477	-0.00203187029237071	-0.0726330704269248	-0.00638014771635481
479	0.047606662168219	-0.000824290619622702	0.0418131477924847
480	-0.0131663269287711	-0.0825554993888755	-0.00645800520468354
483	-0.0143682010853359	-0.0853001706181681	-0.00639179139233961
484	-0.0239305332555848	-0.0869056716102897	-0.000446527163557599
485	-0.0157064045221352	-0.0999073269840946	-0.0374929028587639
486	0.0081805168343675	-0.00999472574564663	-0.0462236143317154
487	0.010919131038721	-0.0098378817941529	-0.0585568172198064
