"row_id","WT_vs_xthA1_p_value","WT_vs_xthA2_p_value","WT_vs_xthB1_p_value","xthA1_vs_xthA2_p_value","xthA1_vs_xthB1_p_value","xthA2_vs_xthB1_p_value","xthA2_vs_xthB1_fold_change","xthA1_vs_xthB1_fold_change","WT_vs_xthB1_fold_change","xthA1_vs_xthA2_fold_change","WT_vs_xthA2_fold_change","WT_vs_xthA1_fold_change","xthA2_vs_xthB1_fold_change_log2","xthA1_vs_xthB1_fold_change_log2","WT_vs_xthB1_fold_change_log2","xthA1_vs_xthA2_fold_change_log2","WT_vs_xthA2_fold_change_log2","WT_vs_xthA1_fold_change_log2","WT_vs_xthA1_p_value_minus_log10","WT_vs_xthA2_p_value_minus_log10","WT_vs_xthB1_p_value_minus_log10","xthA1_vs_xthA2_p_value_minus_log10","xthA1_vs_xthB1_p_value_minus_log10","xthA2_vs_xthB1_p_value_minus_log10","canopus_adduct","canopus_alignedfeatureid","canopus_classyfire_all_classifications","canopus_classyfire_class","canopus_classyfire_class_probability","canopus_classyfire_level_5","canopus_classyfire_level_5_probability","canopus_classyfire_most_specific_class","canopus_classyfire_most_specific_class_probability","canopus_classyfire_subclass","canopus_classyfire_subclass_probability","canopus_classyfire_superclass","canopus_classyfire_superclass_probability","canopus_compoundid","canopus_formulaid","canopus_formularank","canopus_ionmass","canopus_mappingfeatureid","canopus_molecularformula","canopus_npc_class","canopus_npc_class_probability","canopus_npc_pathway","canopus_npc_pathway_probability","canopus_npc_superclass","canopus_npc_superclass_probability","canopus_overallfeaturequality","canopus_precursorformula","canopus_retentiontimeinminutes","canopus_retentiontimeinseconds","feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","gnps_adduct","gnps_attribute_group_gnpsgroup_11","gnps_attribute_group_gnpsgroup_4","gnps_attribute_group_gnpsgroup_8","gnps_attribute_group_gnpsgroup_nan","gnps_attribute_group_gnpsgroup_wt","gnps_attribute_mutant_gnpsgroup_nan","gnps_attribute_mutant_gnpsgroup_wt","gnps_attribute_mutant_gnpsgroup_xtha1","gnps_attribute_mutant_gnpsgroup_xtha2","gnps_attribute_mutant_gnpsgroup_xthb1","gnps_attribute_replicate_gnpsgroup_a","gnps_attribute_replicate_gnpsgroup_b","gnps_attribute_replicate_gnpsgroup_c","gnps_attribute_replicate_gnpsgroup_d","gnps_attribute_replicate_gnpsgroup_nan","gnps_cas_number","gnps_charge","gnps_class","gnps_cluster_index","gnps_component","gnps_compound_name","gnps_compound_source","gnps_data_collector","gnps_exactmass","gnps_filescanuniqueid","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","gnps_instrument","gnps_ion_source","gnps_ionmode","gnps_libmz","gnps_library_class","gnps_library_usi","gnps_libraryname","gnps_libraryqualitystring","gnps_massdiff","gnps_molecular_formula","gnps_mqscore","gnps_mzerrorppm","gnps_npclassifier_class","gnps_npclassifier_pathway","gnps_npclassifier_superclass","gnps_numberhits","gnps_organism","gnps_parent_mass","gnps_pi","gnps_precursor_mz","gnps_pubmed_id","gnps_rt_query","gnps_rtmean","gnps_scan","gnps_sharedpeaks","gnps_smiles","gnps_speccharge","gnps_specmz","gnps_spectrumfile","gnps_spectrumid","gnps_subclass","gnps_superclass","gnps_tags","gnps_tic_query","gnps_updateworkflowname","met_annot_adduct","met_annot_component_id","met_annot_feature_id","met_annot_final_score","met_annot_freq_structure_taxonomy_npclassifier_01pathway","met_annot_freq_structure_taxonomy_npclassifier_02superclass","met_annot_freq_structure_taxonomy_npclassifier_03class","met_annot_libname","met_annot_matched_class","met_annot_matched_domain","met_annot_matched_family","met_annot_matched_genus","met_annot_matched_kingdom","met_annot_matched_order","met_annot_matched_phylum","met_annot_matched_species","met_annot_matched_tribe","met_annot_msms_score","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_rank_final","met_annot_rank_spec","met_annot_score_max_consistency","met_annot_score_taxo","met_annot_short_inchikey","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_smiles","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_structure_wikidata","sirius_adduct","sirius_alignedfeatureid","sirius_chebiasciiname","sirius_chebiid","sirius_compoundid","sirius_confidencescoreapproximate","sirius_confidencescoreexact","sirius_csi_fingeridscore","sirius_dbflags","sirius_formulaid","sirius_formularank","sirius_inchi","sirius_inchikey2d","sirius_ionmass","sirius_links","sirius_mappingfeatureid","sirius_molecularformula","sirius_name","sirius_overallfeaturequality","sirius_precursorformula","sirius_pubchemids","sirius_retentiontimeinminutes","sirius_retentiontimeinseconds","sirius_siriusscore","sirius_siriusscorenormalized","sirius_smiles","sirius_structureperidrank","sirius_xlogp","sirius_zodiacscore"
"100",0.0046695073371501,4.92351462110241e-05,0.00320387192606764,0.0506029806757242,0.995954702854077,0.0739153514442349,1.24017205351525,0.984591723781414,0.756606538945188,0.793915425678723,0.610081913070529,0.768446982307927,0.310540284752586,-0.0224024821779707,-0.402384850005453,-0.332942766930557,-0.71292513475804,-0.379982367827482,2.3307289378587,4.30772476804111,2.49432485304779,1.2958239010872,0.00176041333119354,1.13126535382257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"100_298.83_0.6","NA_[100_298.83_0.6]",298.829046521536,0.60523,NA,2015681.275,1980732.1,1548238.6,0,2699151.2,0,2699151.2,2015681.275,1548238.6,1980732.1,2122411.25,2105520.475,1999310.025,2016561.425,0,NA,NA,NA,100,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.829046521536,NA,NA,NA,NA,0.60523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",0.972789623570548,0.00790245922749644,1,0.0166418400288849,0.972789623570548,0.00790245922749644,0.629985586407957,0.941401063398839,1,1.49432159038194,1.58733790355711,1.06224651626119,-0.666609273664714,-0.0871186122029139,0,0.579490661461801,0.666609273664714,0.0871186122029139,0.0119810705241435,2.10223773621208,0,1.7787986569989,0.0119810705241436,2.10223773621208,"[M + H]+",836961004513317248,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyridines and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Pyridinecarboxylic acids and derivatives; Pyridinecarboxamides; Pentoses; Monosaccharides; Secondary alcohols; Primary carboxylic acid amides; Pyridinium derivatives; Glycosyl compounds; Glycosylamines; Nicotinamides; Tetrahydrofurans; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities","Organooxygen compounds",1,"Glycosyl compounds",0.995,"Glycosylamines",0.994,"Carbohydrates and carbohydrate conjugates",0.999,"Organic oxygen compounds",1,836961004509122944,836961157320205568,3,255.098,101,"C11H14N2O5","Pyridine alkaloids",0.868,"Carbohydrates",0.934,"Nucleosides",0.924,NA,"C11H15N2O5+",0.609,37,101,"101_255.1_0.6","N-ribosylnicotinamide_[101_255.1_0.6]",255.097597240216,0.6093179,NA,505803.16,0,4143441.57,0,0,0,0,505803.16,4143441.57,0,114683.07,1020235.475,1446017.985,2068308.2,0,NA,NA,NA,101,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.097597240216,NA,NA,NA,NA,0.6093179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[M + H]+",836961004513317248,"N-ribosylnicotinamide","CHEBI:15927",836961004509122944,0.852,0.852,-27.401,139373775214,836961157320205568,3,"InChI=1S/C11H14N2O5/c12-10(17)6-2-1-3-13(4-6)11-9(16)8(15)7(5-14)18-11/h1-4,7-9,11,14-16H,5H2,(H-,12,17)/p+1","JLEBZPBDRKPWTD",255.098,"PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000855);MiMeDB:(MMDBc0000372);BloodExposome:(439924);SUPERNATURAL:(SN0168396);MESH:(439924);FooDB:(FDB022281);PUBCHEM:(101163052 134469536 14861897 161569893 155603454 155603456 163199524 101605694 162742294 59148232 89516119 140922825 56846413 69250010 122552208 71751002 132033345 132046797 123858638 68068899 940 439924 12134045 57935617);METACYC:(CPD-7230 NICOTINAMIDE_RIBOSE SMA-0000218 SMA-0000234 SMA-0000250 SMA-0000602 SMA-0000618 SMA-0000634);PLANTCYC:(NICOTINAMIDE_RIBOSE);CHEBI:(15927);KEGG:(C03150);DSSTox:(DTXSID501010039);LOTUS:(Q3334152);YMDB:(YMDB00103);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)",101,"C11H14N2O5","2,4,5,6-tetradeuterio-1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyridin-1-ium-3-carboxamide",NA,"C11H15N2O5+","101163052;134469536;14861897;161569893;155603454;155603456;163199524;101605694;162742294;59148232;89516119;140922825;56846413;69250010;122552208;71751002;132033345;132046797;123858638;68068899;940;439924;12134045;57935617",0.609,37,52.728,0.333,"C1=CC(=C[N+](=C1)C2C(C(C(O2)CO)O)O)C(=O)N",1,-1.8,0.055
"102",0.00206763060365234,0.0155775255426769,0.982788512229214,0.651829457339898,0.00113885210352005,0.0082595429537301,0.626240068324899,0.564200219537401,0.948560265596837,0.900932802090666,1.51469111220254,1.6812476010282,-0.675212276407115,-0.825720867592983,-0.0761886585034661,-0.150508591185868,0.599023617903649,0.749532209089517,2.68452704832725,1.80750152795415,0.00753992861098396,0.185866016882394,2.94353267170281,2.08304398393443,"[M + H3N + H]+",836961004551065984,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Ureas; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities","Carboxylic acids and derivatives",0.999,"Amino acids and derivatives",0.982,"Alpha amino acids",0.592,"Amino acids, peptides, and analogues",0.982,"Organic acids and derivatives",1,836961004551065984,836961145962029824,1,176.103,102,"C6H10N2O3","Aminoacids",0.999,"Amino acids and Peptides",0.998,"Small peptides",0.999,NA,"C6H14N3O3+",0.607,36,102,"102_176.1_0.6","NA_[102_176.1_0.6]",176.102961561484,0.60665315,NA,5866850.25,113071.635,4564769.485,0,541093.1825,0,541093.1825,5866850.25,4564769.485,113071.635,1630742.86,2862937.0375,3041923.0675,3550181.5875,0,NA,NA,NA,102,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.102961561484,NA,NA,NA,NA,0.60665315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nan",36,102,6.1933262348175,0.5,0.5,0.5,"ISDB","nan","['Bacteria']","nan","nan",NA,"nan","['Proteobacteria']","nan",NA,0.67333156,"Paraburkholderia","['Bacteria']","['Unknown']","['Proteobacteria']","['Betaproteobacteria']","['Burkholderiales']","['Burkholderiaceae']","['Unknown']","['Burkholderia']","['Unknown']",NA,5902778,"http://www.wikidata.org/entity/Q26270559",1,1,3,2,"RHGKLRLOHDJJDR",175.095691276,"InChI=1S/C6H13N3O3/c7-4(5(10)11)2-1-3-9-6(8)12/h4H,1-3,7H2,(H,10,11)(H3,8,9,12)/t4-/m0/s1","RHGKLRLOHDJJDR-BYPYZUCNSA-N","C6H13N3O3","alpha-Amino-gamma-ureidovaleric acid","NC(=O)NCCC[C@H](N)C(=O)O","Amino acids and Peptides","Amino acids and Peptides","Small peptides","Small peptides","Aminoacids","Aminoacids","http://www.wikidata.org/entity/Q408641","[M + H3N + H]+",836961004551065984,NA,NA,836961004551065984,0.109,0.109,-116.648,8589934592,836961145962029824,1,"InChI=1S/C6H10N2O3/c7-6(8,5(10)11)3-1-2-4-9/h1-2,4H,3,7-8H2,(H,10,11)","TYZIHRRZGCOGJD",176.103,"LotusExpanded",102,"C6H10N2O3","TYZIHRRZGCOGJD",NA,"C6H14N3O3+",NA,0.607,36,90.273,0.333,"NC(N)(CC=CC=O)C(=O)O",1,-1.88,1
"1020",0.399552696064204,0.990761740501897,0.989358599455103,0.5590491096686,0.264000319166339,0.929737637434169,0.910221245375488,0.758795389453428,0.951916596609416,0.833638407484552,1.04580793015519,1.25451025380517,-0.135710834399596,-0.39821718212754,-0.0710929193888899,-0.262506347727944,0.0646179150107064,0.327124262738651,0.398425934495995,0.00403077258450921,0.00464626701043289,0.252550039839387,0.57839554808435,0.031639587671671,"[M + H3N + H]+",836961037849649024,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities","Sphingolipids",0.624,NA,NA,"Ceramides",0.657,"Ceramides",0.657,"Lipids and lipid-like molecules",0.993,836961037849649024,836961284831254528,1,679.599,1020,"C41H75NO5","Ceramides",0.725,"Fatty acids",1,"Spingolipids",0.981,NA,"C41H79N2O5+",10.205,612,1020,"1020_679.6_10.2","NA_[1020_679.6_10.2]",679.598758542008,10.205156,NA,2521243.505,0,853721.675,0,461834.875,0,461834.875,2521243.505,853721.675,0,330214.49,2313889.8,594538.35,598157.415,0,NA,NA,NA,1020,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679.598758542008,NA,NA,NA,NA,10.205156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nan",44,1020,2.94472754001617,0.2,0.2,0.2,"ISDB","nan","nan","nan","nan",NA,"nan","nan","nan",NA,0.36118189,"Saussurea ussuriensis","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Magnoliopsida']","['Asterales']","['Asteraceae']","['Cardueae']","['Saussurea']","['Saussurea ussuriensis']",NA,5739495,"http://www.wikidata.org/entity/Q5706552",1,2,3,0,"XUYKACVIVNMPKZ",678.595096356,"InChI=1S/C46H78O3/c1-10-11-12-13-14-15-16-17-18-19-20-21-22-23-40(48)49-39-32-38(47)46(9)36(42(39,4)5)26-27-45(8)37(46)25-24-34-35-33-41(2,3)28-29-43(35,6)30-31-44(34,45)7/h24-25,35-36,38-39,47H,10-23,26-33H2,1-9H3/t35-,36-,38+,39-,43+,44+,45+,46-/m0/s1","XUYKACVIVNMPKZ-YXRUNKGDSA-N","C46H78O3","Ussuriensin B","CCCCCCCCCCCCCCCC(=O)O[C@H]1C[C@@H](O)[C@]2(C)C3=CC=C4[C@@H]5CC(C)(C)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C","Terpenoids","Terpenoids","Triterpenoids","Triterpenoids","Oleanane triterpenoids","Oleanane triterpenoids","http://www.wikidata.org/entity/Q105342727","[M + H3N + H]+",836961037849649024,NA,NA,836961037849649024,0.048,0.048,-251.009,2,836961284831254528,1,"InChI=1S/C41H75NO5/c1-3-5-7-9-11-13-14-15-16-17-18-19-20-22-28-32-36-41(46)47-38(33-29-25-21-12-10-8-6-4-2)34-30-26-23-24-27-31-35-39(43)42-37-40(44)45/h16-17,29,33,38H,3-15,18-28,30-32,34-37H2,1-2H3,(H,42,43)(H,44,45)","GDGIWRKJVGBXMY",679.599,"PUBCHEM:(164257292)",1020,"C41H75NO5",NA,NA,"C41H79N2O5+","164257292",10.205,612,80.041,0.333,"CCCCCCCCCC=CCCCCCCCC(=O)OC(CCCCCCCCC(=O)NCC(=O)O)C=CCCCCCCCC",1,14.8,0.985
"1021",0.214040553360348,0.429897547581894,0.652705797097432,0.955036568582206,0.802471631571529,0.978181035583112,1.0598558173152,1.14874550116554,0.856066096403202,1.08386960037216,0.807719392031802,0.745218236358376,0.0838680140406974,0.200059211495702,-0.224205904251832,0.116191197455004,-0.30807391829253,-0.424265115747534,0.669503934912158,0.366635032377035,0.185282530039974,0.0199799988566669,0.0955703115333221,0.00958076128722198,"[M + Na]+",836961037887397760,"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities","Glycerophospholipids",1,"Phosphatidylethanolamines",0.989,"Phosphatidylethanolamines",0.989,"Glycerophosphoethanolamines",0.996,"Lipids and lipid-like molecules",0.991,836961037887397760,836961327378276608,1,744.554,1021,"C39H80NO8P","Glycerophosphoethanolamines",0.999,"Fatty acids",1,"Glycerophospholipids",1,NA,"C39H80NNaO8P+",10.256,615,1021,"1021_744.55_10.2","NA_[1021_744.55_10.2]",744.554136871953,10.222459,"M+H",423821.3175,953323.9725,722379.43,0,1640873.4125,0,1640873.4125,423821.3175,722379.43,953323.9725,1345835.485,828494.16,830389.3925,735679.095,0,NA,1,NA,1021,15,"PE(18:1/18:1); [M+H]+ C41H79N1O8P1","Commercial","Thomas Metz",0,"temp/spectra_filtered.mgf1021",NA,NA,NA,NA,"HCD; Velos","LC-ESI","Positive",744.554,1,"mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00010088372","PNNL-LIPIDS-POSITIVE.mgf","Gold",0.00012207,NA,0.747365,0.163951,NA,NA,NA,1,"PNNL-LIPIDS-POSITIVE",744.554136871953,"Thomas Metz",744.554,NA,0,10.222459,1021,8,NA,1,744.554,"spectra_filtered.mgf","CCMSLIB00010088372",NA,NA,NA,370301,"UPDATE-SINGLE-ANNOTATED-GOLD","nan",15,1021,4.13244390487671,0.4375,0.4375,0.4375,"ISDB","nan","nan","nan","nan",NA,"nan","nan","nan",NA,0.658111,"Aphis gossypii","['Eukaryota']","['Metazoa']","['Arthropoda']","['Insecta']","['Hemiptera']","['Aphididae']","['Aphidini']","['Aphis']","['Aphis gossypii']",NA,1026471,"http://www.wikidata.org/entity/Q2557995",1,2,3,0,"MWRBNPKJOOWZPW",743.546505086,"InChI=1S/C41H78NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(43)47-37-39(38-49-51(45,46)48-36-35-42)50-41(44)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20,39H,3-16,21-38,42H2,1-2H3,(H,45,46)/b19-17+,20-18+/t39-/m1/s1","MWRBNPKJOOWZPW-GPADLTIESA-N","C41H78NO8P","18:1 (Delta9-Trans) PE, 1,2-dielaidoyl-sn-glycero-3-phosphoethanolamine, chloroform","CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C/CCCCCCCC","Fatty acids","Fatty acids","Glycerophospholipids","Glycerophospholipids","Glycerophosphoethanolamines","Glycerophosphoethanolamines","http://www.wikidata.org/entity/Q27158112","[M + Na]+",836961037887397760,NA,NA,836961037887397760,-Inf,-Inf,-344.618,16777218,836961327378276608,1,"InChI=1S/C39H80NO8P/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-39(42)48-37(36-47-49(43,44)46-34-33-40)35-45-38(41)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h37-38,41H,3-36,40H2,1-2H3,(H,43,44)","QUZBMXRRADSTRM",744.554,"PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(129900223)",1021,"C39H80NO8P","[(2R)-1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-(1-hydroxyhexadecoxy)propan-2-yl] octadecanoate",NA,"C39H80NNaO8P+","129900223",10.256,615,49.229,0.88,"CCCCCCCCCCCCCCCCCC(=O)OC(COC(CCCCCCCCCCCCCCC)O)COP(=O)(O)OCCN",1,11.2,0.967
"1026",0.218948801192855,0.439269319610204,0.504706265931325,0.954362775044406,0.919210596134035,0.999339861990539,1.01770475981515,1.1007855623144,0.828539660808293,1.08163546617817,0.814125759772201,0.752680348628744,0.0253190905607122,0.138533453174082,-0.271357336388197,0.113214362613369,-0.296676426948909,-0.409890789562279,0.659657428351523,0.357269128601953,0.296961303464242,0.0202865086798024,0.0365849779925116,0.000286788965370142,"[M - H2O + H]+",836961038059364352,"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities","Carboxylic acids and derivatives",0.942,"Amino acids and derivatives",0.826,"Amino acids and derivatives",0.826,"Amino acids, peptides, and analogues",0.831,"Organic acids and derivatives",0.954,836961038059364352,836961332721820160,5,786.601,1026,"C46H81N3O8","Erythromycins",0.425,"Polyketides",0.899,"Macrolides",0.931,NA,"C46H80N3O7+",10.267,616,1026,"1026_786.6_10.2","NA_[1026_786.6_10.2]",786.601102049813,10.244782,NA,338204.9025,677488.4925,587138.21,0,1444351.225,0,1444351.225,338204.9025,587138.21,677488.4925,1217976.235,641599.2375,620964.7625,566642.595,0,NA,NA,NA,1026,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786.601102049813,NA,NA,NA,NA,10.244782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[M - H2O + H]+",836961038059364352,NA,NA,836961038059364352,0.003,0.003,-805.452,2,836961332721820160,5,"InChI=1S/C46H81N3O8/c1-5-7-9-11-13-15-16-17-19-21-23-28-32-48(40(51)31-27-22-20-18-14-12-10-8-6-2)45-41(43(53)42(52)39(34-50)57-45)49(44(54)38(47)33-36(3)4)46(55)56-35-37-29-25-24-26-30-37/h24-26,29-30,36,38-39,41-43,45,50,52-53H,5-23,27-28,31-35,47H2,1-4H3","JSJAZBXBJGXUPG",786.601,"PUBCHEM:(18634133 18634153)",1026,"C46H81N3O8","benzyl N-[(2S)-2-amino-4-methylpentanoyl]-N-[(2R,3R,4R,5R,6R)-2-[dodecanoyl(tetradecyl)amino]-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]carbamate",NA,"C46H80N3O7+","18634133;18634153",10.267,616,57.515,0.006,"CCCCCCCCCCCCCCN(C1C(C(C(C(O1)CO)O)O)N(C(=O)C(CC(C)C)N)C(=O)OCC2=CC=CC=C2)C(=O)CCCCCCCCCCC",1,12.1,0.01
