"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"254_196.09_2.3",254,196.094513095405,2.2966163,"C8H15NO3"
"255_156.1_2.3",255,156.102030317466,2.2957644,"C8H10O2"
"256_174.11_2.3",256,174.112556468746,2.2958472,"C8H12O3"
"257_139.08_2.3",257,139.075418456121,2.296191,"C8H10O2"
"258_202.14_2.3",258,202.143684030074,2.3480635,"C10H16O3"
"259_439.1_2.4",259,439.101388277963,2.3527377,"C17H21N4O9P"
"260_160.13_2.4",260,160.133375750912,2.3623145,"C8H14O2"
"261_158.12_2.4",261,158.117693403365,2.370123,"C8H12O2"
"262_180.1_2.4",262,180.099489242308,2.3715568,NA
"263_141.09_2.4",263,141.091087327361,2.3704267,"C8H14O3"
"264_203.18_2.4",264,203.175369451249,2.3721893,"C10H19NO2"
"268_200.13_2.5",268,200.128327970273,2.4524267,"C10H14O3"
"271_224.13_2.6",271,224.125689574027,2.5956428,"C10H19NO3"
"272_218.14_2.5",272,218.138769583789,2.5439942,"C10H16O4"
"273_216.12_2.6",273,216.123186713484,2.602959,"C10H14O4"
"274_202.14_2.6",274,202.143692900039,2.5988252,"C10H16O3"
"275_238.2_2.6",275,238.201249670388,2.6120982,"C11H24O4"
"276_193.14_2.6",276,193.143531960394,2.6134355,"C9H20O4"
"277_212.13_2.6",277,212.128220043546,2.6340387,"C11H14O3"
"280_236.13_2.7",280,236.125689486881,2.6827052,"C11H19NO3"
"281_352.19_2.7",281,352.186616479735,2.7114568,"C17H22N2O5"
"283_188.13_2.8",283,188.128133223648,2.8323905,"C9H14O3"
"284_170.12_2.8",284,170.11753724426,2.8323908,"C9H12O2"
"285_233.19_2.8",285,233.185962753188,2.8323908,"C11H21NO3"
"286_210.11_2.8",286,210.110160502618,2.8323905,"C9H17NO3"
"287_124.11_2.8",287,124.112263146436,2.831372,"C8H13N"
"288_142.12_2.8",288,142.122642888152,2.8315487,"C8H12O"
"291_244.15_3",291,244.154317586925,2.9531271,"C12H18O4"
"295_217.19_3",295,217.191145492878,3.014574,"C11H21NO2"
"296_172.13_3",296,172.133192909195,3.0152104,"C9H14O2"
"297_155.11_3",297,155.106701172069,3.0163345,"C9H14O2"
"300_258.17_3.1",300,258.170047752621,3.1278946,"C13H20O4"
"301_230.14_3.1",301,230.138708477448,3.137334,"C11H16O4"
"303_321.13_3.1",303,321.130747653487,3.1418285,NA
"304_564.36_3.1",304,564.359365837255,3.1478794,"C28H52O6P2"
"305_273.22_3.2",305,273.217243598822,3.1757057,"C14H25NO3"
"306_250.14_3.2",306,250.141357692714,3.1761298,"C12H21NO3"
"307_210.15_3.2",307,210.14892757541,3.1761298,"C12H16O2"
"31_214.91_0.5",31,214.91249267304,0.49371797,NA
"311_251.19_3.3",311,251.185296540922,3.3215082,"C12H26O5"
"313_242.14_3.3",313,242.138605492239,3.3435967,"C12H16O4"
"314_184.13_3.3",314,184.133289374003,3.3459811,"C10H14O2"
"315_206.12_3.3",315,206.11522474053,3.3459811,NA
"316_229.19_3.3",316,229.191065075185,3.3459811,"C12H21NO2"
"317_167.11_3.3",317,167.106720560118,3.3453977,"C10H14O2"
"319_344.21_3.4",319,344.206737891078,3.4274707,"C17H26O6"
"321_299.15_3.5",321,299.148900788487,3.4662519,"C13H25ClN2O2"
"322_321.13_3.5",322,321.13077451327,3.4678648,NA
"325_135.08_3.5",325,135.080517919642,3.4916167,"C9H12O2"
