"features"	"PC1"	"PC2"	"PC3"
100	-0.00109695765029787	-0.0490147157634509	0.00237832714174926
101	0.0497716694357799	0.0120761359605084	-0.065312637244204
102	0.0908451347232962	-0.0206288291280694	-0.092639026374519
1020	0.0474790396872757	-0.0144133812976983	-0.0844899740915565
1021	0.0156666353000583	0.00128479647057532	0.0342578157347134
1026	0.0155987739643439	-0.00271873118126336	0.0385385445306462
103	0.0919371194774567	-0.0220578318832417	-0.0955364481352626
1036	0.0137237005592598	5.73445922131782e-05	0.032102136949872
104	0.0496007399887093	-0.0405780114942603	0.0457271008081739
105	0.0396321013524638	0.0127969547900952	-0.0290462678170602
106	0.0223489320211889	0.0496995655532556	-0.0306430761302424
107	0.0713264338040388	-0.00641272672670418	-0.0614579881632325
1079	0.0133571077830731	-0.00283082921857483	0.0373497211182149
108	0.0503767622142103	0.00884471460643968	-0.0679125333453073
1084	0.0812735476395393	0.0129219325918254	-0.0945698441351699
109	0.00933874309291332	-0.0716023607105031	0.000679578417115157
1094	0.0118604572071886	-0.00387273763285092	0.0341947498114088
110	-0.00835252297330406	-0.0195875680937109	-0.0167708514681524
1101	-0.00134573663554472	0.0399524527758478	-0.101322983077144
111	-0.0643545248182014	0.0898222972132097	-0.0259780910861556
1121	-0.00286601124241323	0.0389749186335103	-0.00216977267218875
1127	-0.0222855890199451	-0.00156340092224458	-0.0221625950684002
113	-0.0664067265717381	0.090730276423825	-0.024010521314411
114	-0.0100037731846087	0.0588390097226207	-0.00162414350746642
117	-0.00674482686622834	0.0337021109517067	-0.0599134884508244
118	-0.0336746131045735	0.0810385857785438	-0.0362819323665377
119	-0.0647906424790426	0.0893743145188579	-0.0275863661782559
120	0.0649354134594809	0.0513766518618524	-0.0816970425380849
121	-0.0628091692007549	0.0865309760115302	-0.0296804794582283
122	-0.0512872998490714	0.0873483729662624	-0.0265523965412928
123	-0.0627143702543146	0.0880392385722178	-0.0252168435537407
124	-0.0341919426650593	0.0578721471066394	-0.0328310417581249
125	0.0355829849199889	0.0136083144758656	-0.0236200591808739
126	-0.0493793778522992	0.0867638049707121	-0.0259583908436811
127	0.117519420420604	-0.0274762029399939	-0.00564248528309722
128	0.0308224349315485	-0.00917690429574881	0.0521693236654942
129	0.051659866120481	0.0129339266319422	-0.068613931382018
130	0.0348287430364767	-0.0189671399731136	-0.0569169435659905
132	0.0366768893472704	-0.0165800513682797	0.0474815746145842
133	0.00572441803528474	0.0628511039941735	0.00812203768040775
134	0.00685421811499347	0.0644272109644047	0.000436281747637405
