"feature_id_full","feature_id","feature_mz","feature_rt","WT_vs_xthA1_p_value","WT_vs_xthA2_p_value","WT_vs_xthB1_p_value","xthA1_vs_xthA2_p_value","xthA1_vs_xthB1_p_value","xthA2_vs_xthB1_p_value","WT_vs_xthA1_p_value_minus_log10","WT_vs_xthA2_p_value_minus_log10","WT_vs_xthB1_p_value_minus_log10","xthA1_vs_xthA2_p_value_minus_log10","xthA1_vs_xthB1_p_value_minus_log10","xthA2_vs_xthB1_p_value_minus_log10","xthA2_vs_xthB1_fold_change","xthA1_vs_xthB1_fold_change","WT_vs_xthB1_fold_change","xthA1_vs_xthA2_fold_change","WT_vs_xthA2_fold_change","WT_vs_xthA1_fold_change","xthA2_vs_xthB1_fold_change_log2","xthA1_vs_xthB1_fold_change_log2","WT_vs_xthB1_fold_change_log2","xthA1_vs_xthA2_fold_change_log2","WT_vs_xthA2_fold_change_log2","WT_vs_xthA1_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"180_137.05_1.2",180,137.045849827764,1.2346945,0.264434297864315,0.308488515997478,2.00374085101984e-08,0.99949762896212,9.65894382254362e-08,8.78369683654512e-08,0.577682216330173,0.510760998670471,7.69815844760008,0.000218231790875699,7.01507035982867,7.05632266202054,1.66292649320426,1.65379697935196,1.8309779323434,0.994509971493261,1.10105764736199,1.10713585476548,0.733724398190137,0.725782139672761,0.872614403319525,-0.00794225851737557,0.138890005129389,0.146832263646764,"Alkaloids","Pseudoalkaloids (transamidation)","Purine alkaloids","Sarkin",NA,NA,"C1=NC2=C(N1)C(=O)N=CN2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)","FDGQSTZJBFJUBT"
"194_276.11_1.5",194,276.107839349896,1.5313092,0.264857483330659,0.268598589598325,3.03360367048811e-07,0.999999639244808,5.47610423673461e-08,5.52096772743482e-08,0.57698775192114,0.57089627212625,6.51804115887006,1.5667401763152e-07,7.26152829373604,7.25798479150104,1.78257923500256,1.78357665725929,1.60642391924694,1.00055953880599,0.901179531155388,0.900675568223363,0.833966205367431,0.83477322347009,0.683852655926491,0.000807018102658608,-0.15011354944094,-0.150920567543598,"Carbohydrates","Phloroglucinols","Acyl phloroglucinols","JJRHYRJKCQQTTQ",NA,NA,"Cc1oc#cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H14O7/c1-5-6(2-3-16-5)17-11-10(15)9(14)8(13)7(4-12)18-11/h7-15H,4H2,1H3","JJRHYRJKCQQTTQ"
"62_314.85_0.5",62,314.849761754947,0.52745515,0.268324388497024,0.0202165124967555,0.0011261701601456,0.43420048692887,0.0302546149209693,0.36719035304146,0.571339851710055,1.6942937614081,2.94839598423688,0.362309693847046,1.51920837037202,0.435108737263541,0.831766072863632,0.720182994037901,0.617952546660098,0.865848004064931,0.742940313173138,0.85804934548007,-0.265750255189969,-0.473564561877988,-0.694432038839709,-0.20781430668802,-0.42868178364974,-0.220867476961721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155_153.04_0.7",155,153.040743789924,0.7298483,0.269123069403318,0.00022635949339822,0.0149254667836589,0.00497998406648581,0.000594321804228914,2.143461338866e-06,0.57004907263708,3.64520128670439,1.82607207772641,2.30277204676807,3.22597833623583,5.66888434535539,0.543139323756702,0.67770157911144,0.762343388337052,1.24774905713698,1.40358717366327,1.12489539914691,-0.88060577547536,-0.561277961809726,-0.391487106276773,0.319327813665635,0.489118669198587,0.169790855532953,"Alkaloids","Pseudoalkaloids (transamidation)","Purine alkaloids","8-hydroxy-2,3,6,7,8,9-hexahydro-1H-purine-2,6-dione",NA,NA,"C1(NC2=C(N1)NC(=O)NC2=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H6N4O3/c10-3-1-2(7-4(11)6-1)8-5(12)9-3/h4,6,11H,(H3,7,8,9,10,12)","KYKVXIJTQOYZLY"
"135_214.14_0.7",135,214.141425588805,0.68559194,0.305757315260743,0.213230922096624,0.000269222641628986,0.994209247063209,0.00519837447457105,0.00800580440466059,0.514623143647787,0.671149815020007,3.56988841873842,0.00252220183889322,2.28413243849758,2.09659502464988,1.3054561928734,1.33075784028076,1.55107105523472,1.01938146032435,1.18814485212308,1.16555469995013,0.38455404601943,0.412248066057384,0.633264778370582,0.0276940200379549,0.248710732351152,0.221016712313197,"Fatty acids","Fatty amides","N-acyl amines","Tris[(S)-2-hydroxypropyl]amine",NA,NA,"CC(CN(CC(C)O)CC(C)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H21NO3/c1-7(11)4-10(5-8(2)12)6-9(3)13/h7-9,11-13H,4-6H2,1-3H3","SLINHMUFWFWBMU"
"153_193.07_0.8",153,193.068055540331,0.7522397,0.347430104117314,0.0594832362481136,0.00181513605840589,0.679147699165727,0.036272685751902,0.232747222741373,0.459132553518178,1.22560541125863,2.74109081569661,0.168035766283386,1.44042028660188,0.63311549253907,1.16671302146944,1.28640898239566,1.52753071465112,1.10259246166248,1.3092600207095,1.18743784873643,0.222449742349762,0.363349385333169,0.611201389163056,0.140899642983407,0.388751646813294,0.247852003829887,"Amino acids and Peptides","Small peptides","Aminoacids","2-Amino-3-(2-boronoethylsulfanyl)propanoic acid","C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N",NA,"B(CCSCC(C(=O)O)N)(O)O","InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1",NA,"ZJUKTBDSGOFHSH-WFMPWKQPSA-N","ZJUKTBDSGOFHSH",NA,NA,NA,"InChI=1S/C5H12BNO4S/c7-4(5(8)9)3-12-2-1-6(10)11/h4,10-11H,1-3,7H2,(H,8,9)","OTJHLDXXJHAZTN"
"150_150.06_0.7",150,150.058376935086,0.7180858,0.464365962644407,0.134702282006579,4.7850629902868e-08,0.818717095830743,1.7547763009329e-07,3.9554117714502e-07,0.333139620926266,0.870625046782806,7.32011234082258,0.0868661409070856,6.75577823957571,6.40280829832056,1.61529788426722,1.69416047718706,1.84992839526998,1.04882232168317,1.14525525804746,1.09194401603652,0.691800243263485,0.760570538587702,0.887469429775014,0.068770295324217,0.195669186511529,0.126898891187312,"Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","[Hydroxy(methyl)silyl] prop-2-enoate",NA,"CSCC[C@H](N)C(=O)O","C[SiH](O)OC(=O)C=C",NA,NA,NA,NA,"FFEARJCKVFRZRR","InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m0/s1","FFEARJCKVFRZRR-BYPYZUCNSA-N","InChI=1S/C4H8O3Si/c1-3-4(5)7-8(2)6/h3,6,8H,1H2,2H3","NOENSDLARNLZST"
"234_205.1_2",234,205.097193662618,1.9810214,0.492785161614795,0.0139396795943603,0.136474637306544,0.165856117679343,0.796669048014036,0.56248386812939,0.307342377803525,1.85574720844751,0.864948051196581,0.780268504696924,0.0987220556069102,0.249889928475004,0.885263159925555,1.09804559881078,1.30017915281186,1.24036066168518,1.46869226199495,1.18408484512847,-0.175821709653584,0.134937966740401,0.378710427150273,0.310759676393984,0.554532136803856,0.243772460409872,"Alkaloids","Tryptophan alkaloids","Simple indole alkaloids","Trans-3-Indoleacrylic Acid","OC(=O)[C@H](N)Cc(c1)c(c2)c(ccc2)n1","N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O","C1=CC=C2C(=C1)C(=CN2)C=CC(=O)O","1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",NA,NA,NA,"QIVBCDIJIAJPQS","InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1","QIVBCDIJIAJPQS-VIFPVBQESA-N","InChI=1S/C11H9NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-7,12H,(H,13,14)","PLVPPLCLBIEYEA"
"231_146.06_2",231,146.060094927268,1.9795029,0.523646081150245,0.0201333941024567,0.184057815030799,0.210339691919467,0.861344238330619,0.573933005520048,0.280962142280416,1.69608300525473,0.735045737833199,0.677078766519283,0.0648232470024597,0.241138799293709,0.879195544278828,1.08925888105436,1.29624249632769,1.23892675314663,1.47435062059027,1.19002242614078,-0.185744020091491,0.123346876026405,0.374335637607711,0.309090896117896,0.560079657699203,0.250988761581307,"Alkaloids","Anthranilic acid alkaloids","Acridone alkaloids","Indole-4-Carbaldehyde",NA,NA,"C1=CC(=C2C=CNC2=C1)C=O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H7NO/c11-6-7-2-1-3-9-8(7)4-5-10-9/h1-6,10H","JFDDFGLNZWNJTK"
"56_146.17_0.5",56,146.165214138485,0.5189834,0.557503397322945,0.237311224363869,1.42411675785326e-06,0.905661337654224,6.31615724366874e-06,1.42316978926083e-05,0.253752481761214,0.624681720004288,5.84645440310599,0.043034171731481,5.19954706656628,4.84674328393522,0.588908060666856,0.56982688140311,0.535269196007666,0.967599052317029,0.908918100732988,0.939354062570107,-0.763885674368553,-0.811404412937448,-0.901663464923989,-0.0475187385688955,-0.137777790555436,-0.0902590519865406,"Alkaloids","Ornithine alkaloids","Polyamines","(R)-N,N-Dimethyl-1-(pyrrolidin-3-yl)methanamine","NCCCCNCCCN","NCCCCNCCCN","CN(C)CC1CCNC1","\"\"InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2\"\"",NA,"ATHGHQPFGPMSJY-UHFFFAOYSA-N","ATHGHQPFGPMSJY","ATHGHQPFGPMSJY","InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2","ATHGHQPFGPMSJY-UHFFFAOYSA-N","InChI=1S/C7H16N2/c1-9(2)6-7-3-4-8-5-7/h7-8H,3-6H2,1-2H3","DDROADVTQNAKPF"
"67_382.84_0.5",67,382.837311988929,0.53059155,0.560178900337395,0.0653471002293972,0.0376176428390582,0.478804815554519,0.320423243299169,0.988091427848814,0.251673253312544,1.18477367942717,1.42460842128065,0.319841490349508,0.494275987998414,0.00520286839500908,0.958048223339411,0.80249129737696,0.699935363576187,0.837631423791763,0.730584689293054,0.872203057982074,-0.0618298190703198,-0.317442347885044,-0.5147063941921,-0.255612528814724,-0.45287657512178,-0.197264046307056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126_130.09_0.6",126,130.086402275106,0.64112407,0.569588458086049,0.375801621440105,3.4431471118701e-08,0.983269591949331,1.03543315699284e-07,1.42223349097748e-07,0.244438819652671,0.42504135041705,7.46304442123709,0.00732739138074864,6.98487793200583,6.84702909874071,1.67437353015701,1.70714690958909,1.83896971174752,1.01957351740326,1.09830314360922,1.07721819453146,0.743621409603377,0.771587215726995,0.878897718427665,0.0279658061236181,0.135276308824288,0.10731050270067,"Fatty acids","Fatty Acids and Conjugates","Unsaturated fatty acids","2-Butynyl acetate",NA,NA,"CC#CCOC(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H8O2/c1-3-4-5-8-6(2)7/h5H2,1-2H3","ZSMZQEFXKCGILJ"
"233_188.07_2",233,188.070589771016,1.9810214,0.57868549492514,0.0203179027397755,0.16844085336428,0.183211199746844,0.787293804673447,0.610226474382628,0.237557403333568,1.69212112294077,0.773552566999699,0.737047981325473,0.103863166069376,0.214508954627285,0.888199403286424,1.10405969064949,1.29130319837526,1.24303133571624,1.45384380308894,1.16959545694093,-0.171044492819002,0.142818173090782,0.368827785645005,0.313862665909785,0.539872278464008,0.226009612554223,"Alkaloids","Tryptophan alkaloids","Simple indole alkaloids","Trans-3-Indoleacrylic Acid",NA,NA,"C1=CC=C2C(=C1)C(=CN2)C=CC(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H9NO2/c13-11(14)6-5-8-7-12-10-4-2-1-3-9(8)10/h1-7,12H,(H,13,14)","PLVPPLCLBIEYEA"
"617_160.18_6.5",617,160.180851728964,6.547663,0.683425231247984,0.991573998325449,1.34012770066638e-05,0.835469934977917,3.55783718153369e-06,9.46437111537524e-06,0.165308991604721,0.00367487009686879,4.87285381577528,0.0780691739071794,5.44881393055773,5.02390823856191,0.564644012748123,0.54161732302852,0.572903724747185,0.959219102302117,1.01462817600573,1.05776477300195,-0.824586506838925,-0.884654212237993,-0.803635377370657,-0.0600677053990679,0.0209511294682689,0.0810188348673368,"Alkaloids","Ornithine alkaloids","Polyamines","N'-(cyclopropylmethyl)butane-1,4-diamine","CC(=O)NC(C(=O)O)C(C)C",NA,"C1CC1CNCCCCN","InChI=1S/C7H13NO3/c1-4(2)6(7(10)11)8-5(3)9/h4,6H,1-3H3,(H,8,9)(H,10,11)",NA,"IHYJTAOFMMMOPX-UHFFFAOYSA-N","IHYJTAOFMMMOPX",NA,NA,NA,"InChI=1S/C8H18N2/c9-5-1-2-6-10-7-8-3-4-8/h8,10H,1-7,9H2","PXZQKOBVOJEWOH"
"58_161.18_0.5",58,161.184083333612,0.5224031,0.757226400177924,0.507779408656378,8.1086026781918e-10,0.971182560166327,4.46196635195406e-10,3.4160296813468e-10,0.120774253065711,0.294324914506465,9.09105397950471,0.0126991249627364,9.35047370908933,9.46647836444992,0.521225236041674,0.5263313698131,0.538335532431047,1.00979640550447,1.03282706823506,1.02280723381966,-0.940021158658244,-0.92595671159936,-0.893422442388545,0.0140644470588844,0.0465987162696996,0.0325342692108151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164_272.16_1",164,272.160461480195,0.9675315,0.778462422401162,0.0426857848184284,1,0.205099339372113,0.778462422401162,0.0426857848184286,0.108762346663879,1.36971672925509,0,0.68803573849808,0.108762346663879,1.36971672925509,0.686292219343866,0.875571843112985,1,1.27580033465931,1.45710525606141,1.14211073353459,-0.543105096285786,-0.191702534217773,0,0.351402562068013,0.543105096285786,0.191702534217773,"Amino acids and Peptides","Small peptides","Pyridine alkaloids","Piperazine, 1,4-bis(1,3-dioxobutyl)-","CO[C@@H]1CCN(C(=O)c2cc(-n3ccnn3)ccc2)C1",NA,"CC(=O)CC(=O)N1CCN(CC1)C(=O)CC(=O)C","InChI=1S/C14H16N4O2/c1-20-13-5-7-17(10-13)14(19)11-3-2-4-12(9-11)18-8-6-15-16-18/h2-4,6,8-9,13H,5,7,10H2,1H3/t13-/m1/s1","ADWLJKACUPPPOM-CYBMUJFWSA-N","ADWLJKACUPPPOM-CYBMUJFWSA-N","ADWLJKACUPPPOM",NA,NA,NA,"InChI=1S/C12H18N2O4/c1-9(15)7-11(17)13-3-5-14(6-4-13)12(18)8-10(2)16/h3-8H2,1-2H3","BMBXDBNMQGCKMJ"
"63_160.18_0.5",63,160.180876437604,0.5254196,0.781350787802557,0.852357229496717,2.43257369803018e-09,0.998867097015511,1.3882952565325e-09,1.51177892426801e-09,0.107153945630863,0.0693783509094949,8.61393399333587,0.000492292427158731,8.85751816021666,8.82051171345804,0.526248292417798,0.524363031469429,0.536977575078446,0.996417544768254,1.02038825173447,1.02405688969657,-0.926184447989794,-0.931362118320377,-0.89706625434641,-0.00517767033058276,0.0291181936433842,0.0342958639739668,"Alkaloids","Ornithine alkaloids","Polyamines","4-(Pyrrolidin-1-yl)butan-1-amine",NA,NA,"C1CCN(C1)CCCCN",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H18N2/c9-5-1-2-6-10-7-3-4-8-10/h1-9H2","LSDYCEIPEBJKPT"
"51_147.11_0.5",51,147.112754960408,0.5034462,0.833465968830784,0.177700518295251,7.92544744276924e-08,0.545285845124686,1.66069583418249e-07,5.9904969085256e-07,0.0791121281103975,0.750311305495546,7.10097620968558,0.263375775858069,6.77970990375125,6.22253715162071,1.62728113683869,1.7626606955466,1.85840015424093,1.08319371228681,1.14202771246475,1.05431530806593,0.702463519409171,0.817754788915733,0.894061178998176,0.115291269506563,0.191597659589005,0.0763063900824424,"Amino acids and Peptides","Small peptides","Aminoacids","Nipecotic Acid",NA,NA,"C1CC(CNC1)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H11NO2/c8-6(9)5-2-1-3-7-4-5/h5,7H,1-4H2,(H,8,9)","XJLSEXAGTJCILF"
"151_133.03_0.7",151,133.031878507145,0.71817213,0.838298678286334,0.90685486101673,1.08527553748239e-05,0.998357941229318,3.11090957275661e-05,2.51449288320993e-05,0.0766012185763475,0.0424622147076949,4.96445998604011,0.000713723211300564,4.50711261268544,4.59954958922859,1.52691319789609,1.51024439340566,1.59914395388038,0.989083331971063,1.04730508327769,1.05886435391708,0.610618050003599,0.594782030758637,0.677299815116793,-0.0158360192449618,0.0666817651131943,0.0825177843581562,"Fatty acids","Fatty Acids and Conjugates","Thia fatty acids","(Allylthio)acetic acid",NA,NA,"C=CCSCC(=O)O",NA,NA,NA,NA,"KAFIOMPFBSDFPP","nan","nan","InChI=1S/C5H8O2S/c1-2-3-8-4-5(6)7/h2H,1,3-4H2,(H,6,7)","BLSMRHBHPHGMSV"
"114_134.12_0.6",114,134.117577333339,0.6300645,0.840217191414094,0.779601205461661,0.038836366418792,0.999325644407837,0.155800374152157,0.188174830278277,0.0756084367472109,0.108127498024218,1.41076141002273,0.000292967705828451,0.80743150371081,0.725438466999501,1.23064491366792,1.24674392266444,1.36907086918551,1.01308176616806,1.11248245044544,1.09811713881038,0.299414551270568,0.318165170507945,0.453197128828228,0.0187506192373765,0.153782577557659,0.135031958320283,"Fatty acids","Fatty acyls","Fatty alcohols","(3-Methoxycyclobutyl)methanol",NA,"CCO","COC1CC(C1)CO",NA,NA,NA,NA,"LFQSCWFLJHTTHZ","InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","LFQSCWFLJHTTHZ-UHFFFAOYSA-N","InChI=1S/C6H12O2/c1-8-6-2-5(3-6)4-7/h5-7H,2-4H2,1H3","XIICKNMLKKNTGN"
"122_152.06_0.6",122,152.056743009975,0.6493152,0.867061641015532,0.999313484256828,1.26143318013305e-09,0.914746142382707,1.98713578924981e-09,1.3556806788273e-09,0.0619500266283975,0.000298252388197124,8.89913574971881,0.0386994133203776,8.70177245472867,8.86784259347372,1.81110020232164,1.76293224501251,1.82048314637025,0.973404035156426,1.00518079785789,1.03264498764519,0.856866368150802,0.81797702845115,0.864321384693107,-0.0388893396996521,0.00745501654230546,0.0463443562419575,"Fatty acids","Fatty Acids and Conjugates","Dicarboxylic acids","2,3-Dihydroxy-4-oxobutanoic acid",NA,NA,"C(=O)C(C(C(=O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C4H6O5/c5-1-2(6)3(7)4(8)9/h1-3,6-7H,(H,8,9)","JYPFTOPPKDHQEW"
"176_152.06_1.2",176,152.056751318873,1.1802884,0.887683349948319,0.901130834492495,6.27698270028176e-08,0.999984056650647,1.16457904875134e-07,1.12959450682126e-07,0.0517419259948688,0.0452121495613843,7.20224906828772,6.92416384427539e-06,6.9338310272913,6.94707742824607,1.75424462451438,1.75069131463838,1.82732958482283,0.997974450184225,1.04166178381688,1.04377600410972,0.810849941605841,0.80792472734679,0.869736867958915,-0.0029252142590512,0.0588869263530741,0.0618121406121254,"Alkaloids","Pseudoalkaloids (transamidation)","Purine alkaloids",NA,NA,NA,"C1=NC2=NC=NC(=O)C2=N1",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H2N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H","UYLWKSJTHLRFBX"
"117_136.06_0.6",117,136.061842449442,0.64272684,0.889396989054282,0.104665154985798,0.0448082017152203,0.0308167593385588,0.148325110972919,0.000613414706562732,0.0509043451359306,0.980197879124797,1.34864248525072,1.5112130332159,0.828785318062759,3.21224581605735,1.64305189846298,1.19474141784583,1.27106345652129,0.727147705415437,0.773599091854815,1.06388163793055,0.716378050873897,0.256698404348783,0.346036057190477,-0.459679646525115,-0.37034199368342,0.0893376528416946,"Alkaloids","Histidine alkaloids","Imidazole alkaloids","9H-Purine-6-ylium",NA,NA,"C1=NC2=NC=N[C+]=C2N1",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H3N4/c1-4-5(8-2-6-1)9-3-7-4/h2-3H,(H,6,7,8,9)/q+1","JKFUJIHITORJRY"
"118_284.1_0.6",118,284.098984089754,0.64363736,0.899921395773353,0.442568808853424,1.70458168669008e-06,0.825657882156031,3.62544711285384e-06,9.89968781783812e-06,0.045795422641475,0.35401919732286,5.76838218174592,0.0831998687451983,5.44063842587339,5.00437850046588,1.53227054238364,1.61884370398074,1.69554738669426,1.05649991904329,1.10655875695203,1.04738177164658,0.615671046411706,0.694963703134781,0.761751104972887,0.0792926567230746,0.146080058561181,0.0667874018381064,"Carbohydrates","Nucleosides","Purine nucleosides","2-[6-(hydroxyamino)-9H-purin-9-yl]-5-(hydroxymethyl)oxolane-3,4-diol",NA,NA,"C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)NO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H13N5O5/c16-1-4-6(17)7(18)10(20-4)15-3-13-5-8(14-19)11-2-12-9(5)15/h2-4,6-7,10,16-19H,1H2,(H,11,12,14)","QROZCFCNYCVEDO"
"44_230.89_0.5",44,230.890139587698,0.49727842,0.904272417580822,0.212204990784503,3.56610116152289e-05,0.0712680333575189,8.96436761931296e-05,2.84578635789678e-06,0.0437007159520565,0.673244406275009,4.44780634111916,1.14710522540063,4.04748034181063,5.5457977068762,0.573364773972268,0.653400084588071,0.631822017574752,1.13958881718756,1.10195471758318,0.966975720508328,-0.802474822985284,-0.613961453342512,-0.662409882252659,0.188513369642772,0.140064940732625,-0.0484484289101462,"Fatty acids","Fatty acyls","Fatty alcohols","Hydroxy-(hydroxysulfonothioylmethyl)-oxo-sulfanylidene-lambda6-sulfane",NA,NA,"C(S(=O)(=S)O)S(=O)(=S)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/CH4O4S4/c2-8(3,6)1-9(4,5)7/h1H2,(H,2,3,6)(H,4,5,7)","WSPWWYSDRMFWGC"
"172_132.1_1.1",172,132.102004400383,1.0687152,0.917745516588805,0.751857634158842,6.96612272310659e-08,0.982847693813606,1.20889251609135e-07,1.67106415815965e-07,0.0372777284535025,0.123864386206968,7.15700887878698,0.00751377704187845,6.91761231100319,6.77700687566028,1.66330970181466,1.69608050799756,1.75689619740383,1.01970216739982,1.05626522558431,1.03585660534361,0.734056817857218,0.762204652054518,0.813028955196807,0.0281478341972994,0.0789721373395884,0.0508243031422892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259_439.1_2.4",259,439.101388277963,2.3527377,0.923498117547419,0.997507049594438,0.0970826523782689,0.849176209948356,0.0335461746033228,0.13210269060556,0.0345639854858966,0.00108402637891302,1.01285836689397,0.0710021812899275,1.47435699690749,0.879088336789351,0.732861202908745,0.672110362625399,0.717773913042471,0.917104575815687,0.97941316881506,1.06794055404636,-0.448388103671549,-0.573229947390071,-0.478398604455814,-0.124841843718522,-0.0300105007842642,0.0948313429342572,"Alkaloids","Anthranilic acid alkaloids","Phenazine alkaloids","Fmn(3-)",NA,"Cc1cc2nc3c(O)nc(=O)nc-3n(C[C@H](O)[C@H](O)[C@H]3COP(=O)(O)O3)c2cc1C","CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)O)O)O)O",NA,NA,NA,NA,"CVZKYDYRJQYYDJ","InChI=1S/C17H19N4O8P/c1-7-3-9-10(4-8(7)2)21(15-13(18-9)16(24)20-17(25)19-15)5-11(22)14(23)12-6-28-30(26,27)29-12/h3-4,11-12,14,22-23H,5-6H2,1-2H3,(H,26,27)(H,20,24,25)/t11-,12+,14-/m0/s1","CVZKYDYRJQYYDJ-SCRDCRAPSA-N","InChI=1S/C17H21N4O9P/c1-7-3-9-10(4-8(7)2)21(15-13(18-9)16(25)20-17(26)19-15)5-11(22)14(24)12(23)6-30-31(27,28)29/h3-4,11-12,14,22-24H,5-6H2,1-2H3,(H,20,25,26)(H2,27,28,29)","FVTCRASFADXXNN"
"132_188.18_0.7",132,188.175795971582,0.67348456,0.925533386552654,0.296036560541746,0.503116947391695,0.613876067694764,0.224320926638547,0.0285492009726932,0.0336079104237039,0.528654650221381,0.298331053306866,0.211919297505355,0.649130209699631,1.54440604216441,0.684621891565651,0.777108581843734,0.832761724206349,1.13509163440067,1.21638196859572,1.0716156579182,-0.546620669983013,-0.363811900961011,-0.264024334567393,0.182808769022002,0.28259633541562,0.0997875663936177,"Amino acids and Peptides","Fatty amides","Dipeptides","N-(2-piperidin-4-ylethyl)acetamide",NA,NA,"CC(=O)NCCC1CCNCC1",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H18N2O/c1-8(12)11-7-4-9-2-5-10-6-3-9/h9-10H,2-7H2,1H3,(H,11,12)","HEMNPHJPHULGLQ"
"104_284.83_0.6",104,284.83441253998,0.6088632,0.930947166566106,0.97576162498417,0.0586472066645114,0.748529792401053,0.157709137081195,0.0288084220025796,0.031074965549148,0.0106562659381789,1.23175266827273,0.125790909525486,0.802143144534189,1.54048052979113,0.713102270903824,0.781839441190675,0.739552503514146,1.09639174223878,1.03709178008478,0.945913527191555,-0.487819096556215,-0.355055729274074,-0.435275521774429,0.132763367282141,0.0525435747817859,-0.0802197925003554,"Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","Ethylenebis(dichlorophosphine oxide)",NA,NA,"C(CP(=O)(Cl)Cl)P(=O)(Cl)Cl",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C2H4Cl4O2P2/c3-9(4,7)1-2-10(5,6)8/h1-2H2","HSSWJZQNPFSPPQ"
"249_328.23_2.3",249,328.232827629956,2.2513776,0.934378075766386,0.024256471332154,0.0314543988678472,0.067040861051645,0.0861740349659884,0.998765149360029,0.0294773603915481,1.61517237710655,1.50231861030004,1.1736604164008,1.0646235714105,0.000536620210050227,1.02039846045785,0.737084593358498,0.696572264831387,0.722349770135649,0.682647310658267,0.945037070517892,0.0291326273659378,-0.440097891557143,-0.52165506409136,-0.469230518923081,-0.550787691457298,-0.0815571725342167,"Fatty acids","Fatty acyls","Fatty alcohols","2-(2-(2-(2-(2-(2-Ethoxyethoxy)ethoxy)ethoxy)ethoxy)ethoxy)ethanol",NA,NA,"CCOCCOCCOCCOCCOCCOCCO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C14H30O7/c1-2-16-5-6-18-9-10-20-13-14-21-12-11-19-8-7-17-4-3-15/h15H,2-14H2,1H3","UKXKPKBTMYNOFS"
