formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C8H21F2N2O2Si	[M + Na]+	C8H21F2N2NaO2Si+	1.000	1.000	57.591	57.591	0.000	16	0.472	-3.774	3.774	-0.870		266.123	24	0.397	836961160931501531	836960999127830479	836960999123636174	3	
1	C6H14F3N3	[M + K]+	C6H14F3KN3+	0.999	0.999	18.205	18.205	0.000	5	0.036	1.323	3.241	-4.776		224.076	24	0.407	836961146066887394	836960998989418443	836960998981029834	2	
1	C6H5NOSi	[M + Na]+	C6H5NNaOSi+	1.000	0.998	19.594	19.594	0.000	5	0.033	-1.590	2.022	-1.494		158.003	26	0.441	836961152630973452	836960998729371591	836960998708400070	1	
1	C8H18N2	[M + H3N + H]+	C8H22N3+	1.000	0.500	25.131	25.131	0.000	3	0.085	1.995	1.995	0.286		160.181	28	0.469	836961139104342609	836960999241076691	836960999236882386	4	
1	C6H9O4P	[M + Na]+	C6H9NaO4P+	1.000	1.000	56.819	56.819	0.000	9	0.314	0.361	0.765	0.472		199.013	28	0.470	836961147417453328	836960999421431767	836960999417237462	5	
1	C5HNOS	[M + Na]+	C5HNNaOS+	0.644	0.648	1.120	1.120	0.000	1	0.004	-5.840	5.840	-6.956		145.966	28	0.471	836961339394958238	836960999505317851	836960999501123546	6	
1	C3H6O5S	[M + H]+	C3H7O5S+	0.741	0.500	48.121	48.121	0.000	12	0.122	-3.650	3.650	12.898		155.003	28	0.472	836961146847027960	836960999744393191	836960999744393190	9	
1	C6H5NOSi	[M + Na]+	C6H5NNaOSi+	1.000	1.000	25.202	25.202	0.000	7	0.037	-2.088	2.662	-1.494		158.003	28	0.473	836961155516654783	836961002202255507	836961002198061202	52	
1	C5H12O6S4	[M + Na]+	C5H12NaO6S4+	1.000	1.000	85.922	85.922	0.000	21	0.347	0.932	0.932	8.645		318.944	29	0.476	836961162554697324	836960999882805231	836960999878610926	11	
1	C5H8ClN2O3	[M + Na]+	C5H8ClN2NaO3+	0.980	0.545	7.365	7.365	0.000	3	0.064	-0.363	0.363	0.988		202.012	29	0.476	836961144594686590	836960999668895715	836960999668895714	8	
1	C4H11F2N3OS2	[M + H]+	C4H12F2N3OS2+	1.000	0.500	23.184	23.184	0.000	6	0.682	-2.413	2.413	3.809		220.039	29	0.478	836961145219637930	836960999589203935	836960999585009630	7	
1	C4H7Br2ClNO2P	[M + K]+	C4H7Br2ClKNO2P+	0.763	0.765	52.833	52.833	0.000	23	0.506	0.363	0.549	-0.729		363.790	29	0.481	836961158897264005	836961000012828663	836961000012828662	13	
1	C2H3O2P	[M + K]+	C2H3KO2P+	0.307	0.308	-0.195	-0.195	0.000	1	0.002	7.106	7.106	5.862		128.951	29	0.482	836961151641117641	836961000088326139	836961000088326138	14	
1	C3H4I3NO4	[M - H2O + H]+	C3H3I3NO3+	0.703	0.500	32.913	32.913	0.000	6	0.358	2.889	2.889	-37384.641		481.726	29	0.484	836961139695739482	836961000155435007	836961000155435006	15	
1	C3H2O3S	[M + Na]+	C3H2NaO3S+	0.990	0.962	13.168	13.168	0.000	2	0.054	5.391	5.391	2.585		140.962	29	0.485	836961171396290947	836961000222543875	836961000218349570	16	
1	CHN2O3P	[M + Na]+	CHN2NaO3P+	1.000	0.994	10.551	10.551	0.000	3	0.066	7.382	7.382	0.565		142.962	29	0.486	836961145706177234	836961000419676175	836961000415481870	19	
1	C3HClFNO	[M + Na]+	C3HClFNNaO+	0.990	0.981	16.076	14.489	1.588	3	0.066	6.195	6.195	2.568		143.963	29	0.488	836961163234174633	836961000595836955	836961000595836954	22	
1	C3H5FeNO3	[M + H]+	C3H6FeNO3+	0.820	0.333	140.328	133.364	6.965	23	0.525	5.424	5.424	1.393		157.974	29	0.488	836961154493244566	836961000763609127	836961000763609126	25	
1	C2O6	[M + Na]+	C2NaO6+	0.871	0.903	18.439	18.439	0.000	2	0.067	6.037	6.037	2.389		142.959	29	0.489	836961149141312324	836961000478396435	836961000474202130	20	
1	C3H3FeNO2	[M + H]+	C3H4FeNO2+	0.724	0.333	80.284	73.124	7.159	13	0.738	6.447	6.447	1.891		139.964	29	0.489	836961155122390183	836961000541310999	836961000541310998	21	
1	C5H6FeN2O2	[M + H]+	C5H7FeN2O2+	0.660	0.333	47.250	40.868	6.382	16	0.756	3.924	3.924	0.749		180.990	29	0.489	836961149598491496	836961000654557215	836961000654557214	23	
1	C4H3NO2S2	[M - H2O + H]+	C4H2NOS2+	0.717	0.477	8.399	8.399	0.000	2	0.000	-0.438	1.306	-125107.218		143.958	29	0.489	836961163196425884	836961000285458439	836961000285458438	17	
1	C4HNOS2	[M + H]+	C4H2NOS2+	0.525	0.500	12.821	12.821	0.000	2	0.057	-0.021	0.967	-2.446		143.957	29	0.490	836961150433158027	836961000348373003	836961000348373002	18	
1	C2H3AsO6	[M + K]+	C2H3AsKO6+	1.000	0.979	35.465	33.500	1.964	6	0.249	1.844	1.844	1.277		236.878	29	0.490	836961163804600022	836961000709083171	836961000704888866	24	
1	C3H2Cl3O4	[M + K]+	C3H2Cl3KO4+	1.000	1.000	16.415	16.415	0.000	4	0.027	2.552	2.552	0.835		245.865	29	0.491	836961171006220629	836961000818135083	836961000813940778	26	
1	C5H6AsNO7	[M + K]+	C5H6AsKNO7+	1.000	1.000	43.104	40.864	2.240	8	0.385	2.015	2.015	0.977		305.899	29	0.491	836961163183842959	836961000881049647	836961000881049646	27	
1	C3H5AsF2O6	[M + K]+	C3H5AsF2KO6+	1.000	1.000	30.673	30.673	0.000	10	0.242	1.692	2.016	2.929		288.891	30	0.492	836961163716519626	836961002063843463	836961002063843462	49	
1	C3H7NO4PS3	[M + K]+	C3H7KNO4PS3+	1.000	1.000	60.542	60.542	0.000	18	0.582	-0.770	3.564	3.380		286.892	30	0.492	836961165872392060	836961000960741427	836961000960741426	28	
1	C4H6O3P2S3	[M + Na]+	C4H6NaO3P2S3+	0.932	0.985	44.630	42.920	1.710	10	0.335	-1.753	4.864	-3.150		282.884	30	0.492	836961167826937972	836961001015267383	836961001015267382	29	
1	C5H5BrO3S	[M + K]+	C5H5BrKO3S+	0.987	0.984	51.045	50.838	0.207	9	0.286	1.396	1.396	1.274		262.878	30	0.492	836961161590007292	836961001082376251	836961001078181946	30	
1	C5H4AsNO6	[M + K]+	C5H4AsKNO6+	1.000	1.000	48.151	46.504	1.647	13	0.293	1.847	1.847	0.985		287.889	30	0.493	836961166849665037	836961001191428163	836961001191428162	32	
1	C2H4MgO6P2	[M + Na]+	C2H4MgNaO6P2+	1.000	1.000	52.777	46.389	6.388	9	0.295	3.226	3.226	2.303		232.923	30	0.493	836961170741979462	836961001245954119	836961001245954118	33	
1	C4H4AsNO5	[M + K]+	C4H4AsKNO5+	1.000	0.962	30.509	28.112	2.397	9	0.214	2.036	2.036	1.801		259.894	30	0.493	836961151674672083	836961001396949075	836961001396949074	36	
1	C2H2FeO5P2	[M + Na]+	C2H2FeNaO5P2+	1.000	1.000	21.975	17.006	4.969	6	0.048	2.845	2.845	2.746		244.867	30	0.493	836961165977249695	836961001300480075	836961001296285770	34	
1	C2F3I	[M + K]+	C2F3IK+	0.922	0.917	-1.492	-1.492	0.000	0	0.000	-3.037	3.037	-1.785		246.862	30	0.493	836961166979688483	836961001350811727	836961001350811726	35	
1	C4H8AsFN2O7	[M + K]+	C4H8AsFKN2O7+	1.000	0.999	49.681	49.643	0.038	13	0.564	1.708	1.933	-2.731		328.915	30	0.493	836961337096479496	836961001451475031	836961001451475030	37	
1	C3O2S4	[M + Na]+	C3NaO2S4+	0.999	0.953	10.386	9.762	0.624	2	0.056	0.803	0.803	0.941		218.868	30	0.494	836961186256711394	836961001501806683	836961001501806682	38	
1	C7N2S2	[M + K]+	C7KN2S2+	0.387	0.350	2.078	-1.159	3.237	0	0.000			-4.458		214.912	30	0.494	836961319253909277	836961001132707903	836961001132707902	31	
1	C3H5NO6S3	[M + K]+	C3H5KNO6S3+	0.971	0.268	62.137	61.191	0.946	16	0.590	-0.236	0.358	9.696		285.894	30	0.494	836961319610425139	836961001606664291	836961001606664290	40	
1	C3H3AsO7	[M + K]+	C3H3AsKO7+	1.000	1.000	56.903	55.954	0.949	11	0.339	1.848	1.848	1.389		264.873	30	0.494	836961332960895530	836961001556332639	836961001556332638	39	
1	C4H3MgNO7S	[M + Na]+	C4H3MgNNaO7S+	0.814	0.699	61.943	56.408	5.535	15	0.513	-3.999	4.466	7.092		255.939	30	0.494	836961296894073479	836961001669578855	836961001669578854	41	
1	CH5P9	[M + Na]+	CH5NaP9+	0.224	0.230	-13.525	-13.525	0.000	0	0.000	-1.228	1.228	-0.033		318.792	30	0.496	836961298118810351	836961001770242159	836961001766047854	43	
1	C8H18N2	[M + H]+	C8H19N2+	0.551	0.333	31.495	29.487	2.008	3	0.189	4.926	4.926	-1.083		143.154	30	0.497	836961139473441363	836961001912848507	836961001912848506	46	
1	CH4O4S4	[M + Na]+	CH4NaO4S4+	0.856	0.935	31.724	31.672	0.052	10	0.357	-4.384	4.389	7.262		230.890	30	0.497	836961174072257230	836961001816379507	836961001816379506	44	
1	C3HI3NO2	[M + H]+	C3H2I3NO2+	0.519	0.500	-4.369	-4.369	0.000	0	0.000	1.800	1.800	3.005		464.723	30	0.498	836961139691545175	836961001862516855	836961001862516854	45	
1	C6H6Br2Cl2O3	[M - H2O + H]+	C6H5Br2Cl2O2+	0.839	0.480	22.326	22.326	0.000	7	0.229	0.468	0.667	-53475.248		336.803	30	0.499	836961172541336053	836961001958985855	836961001958985854	47	
1	C8H11ClFNO	[M + Na]+	C8H11ClFNNaO+	0.971	0.975	23.591	23.591	0.000	5	0.874	2.800	3.407	-2.315		214.040	30	0.500	836961144988951186	836960999807307755	836960999807307754	10	
1	C7H13N	[M + H3N + H]+	C7H17N2+	1.000	0.333	64.389	61.425	2.964	6	0.311	9.895	9.895	1.588		129.139	30	0.501	836961337335554905	836961002109980811	836961002109980810	50	
1	C6H11NO2	[M + H3N + H]+	C6H15N2O2+	0.997	0.333	76.634	75.081	1.553	8	0.717	6.770	6.770	-0.368		147.113	30	0.504	836961156011582689	836961002156118159	836961002156118158	51	
1	C8H12	[M + H3N + H]+	C8H16N+	0.996	0.333	30.485	25.578	4.907	4	0.325	7.674	7.674	1.856		126.128	31	0.510	836961301004491632	836961002248392855	836961002248392854	53	
1	C12H24I3N5O6	[M + H]+	C12H25I3N5O6+	0.483	0.314	29.506	29.506	0.000	16	0.665	3.103	3.103	2.858		715.895	31	0.511	836961304825502750	836961002298724507	836961002298724506	54	
1	C5H9Cl2O2	[M + H3N + H]+	C5H13Cl2NO2+	0.982	0.500	123.418	121.192	2.227	19	0.605	3.382	3.382	2.510		189.032	31	0.516	836961324433875012	836961002361639071	836961002357444766	55	
1	C7H16N2	[M + H3N + H]+	C7H20N3+	0.999	0.500	56.747	52.104	4.643	6	0.900	9.272	9.272	0.246		146.165	31	0.519	836961332784734728	836961002403582115	836961002403582114	56	
1	C17H17Br2F6N3O6	[M + K]+	C17H17Br2F6KN3O6+	0.951	0.904	64.791	64.791	0.000	35	0.876	3.495	3.495	3.662		669.904	31	0.522	836961381644182912	836961002449719463	836961002449719462	57	
1	C23H14I2N2O6	[M + H]+	C23H15I2N2O6+	0.423	0.255	51.761	51.761	0.000	22	0.732	1.787	1.846	1.377		668.902	31	0.522	836961153474028570	836961002625880243	836961002625880242	60	
1	C13H9F6NO7	[M + H3N + H]+	C13H13F6N2O7+	0.311	0.240	39.545	33.715	5.830	10	0.685	4.464	4.464	1.072		423.063	31	0.522	836961156510704904	836961002571354287	836961002567159982	59	
1	C14H22I2N2O10	[M + K]+	C14H22I2KN2O10+	1.000	1.000	57.608	55.065	2.543	25	0.835	-2.981	2.981	-2.816		670.898	31	0.522	836961160214275500	836961002676211895	836961002672017590	61	
1	C8H18N2	[M + H3N + H]+	C8H22N3+	1.000	0.500	39.857	34.511	5.346	3	0.728	4.269	4.269	0.349		160.181	32	0.526	836961332851843595	836961002772680895	836961002768486590	63	
1	C6H10NO10P2S	[M + Na]+	C6H10NNaO10P2S+	0.483	0.604	45.575	42.041	3.534	34	0.813	-0.347	0.801	0.548		372.939	32	0.527	836961170305771765	836961002823012547	836961002823012546	64	
1	C2H2N2O5P2S3	[M + Na]+	C2H2N2NaO5P2S3+	0.928	0.936	17.818	15.385	2.433	3	0.394	0.982	0.982	1.372		314.850	32	0.528	836961184692235823	836961002722349243	836961002722349242	62	
1	C4H14NO6P2	[M + Na]+	C4H14NNaO6P2+	1.000	1.000	32.856	28.952	3.904	6	0.607	5.693	5.693	3.128		257.020	32	0.528	836961159710958997	836961002869149895	836961002869149894	65	
1	C9HN	[M + K]+	C9HKN+	0.191	0.179	0.474	0.474	0.000	0	0.000			-4.335		161.973	32	0.528	836961288908118320	836961001715716203	836961001715716202	42	
1	C5H14N2O3Si3	[M + K]+	C5H14KN2O3Si3+	0.999	0.999	46.633	46.633	0.000	14	0.424	-2.657	2.657	-3.004		272.994	32	0.529	836961160990221804	836961002915287243	836961002915287242	66	
1	C7H7O3P3S4	[M + Na]+	C7H7NaO3P3S4+	0.978	0.978	23.999	23.999	0.000	8	0.932	-1.553	3.281	-2.609		382.837	32	0.531	836961196012663264	836961002957230287	836961002957230286	67	
1	C8H16N2O	[M + H3N + H]+	C8H20N3O+	0.983	0.333	79.286	76.514	2.772	19	0.748	5.860	5.860	0.582		174.160	32	0.533	836961140270359134	836961002999173331	836961002999173330	68	
1	CN2O7P2	[M + Na]+	CN2NaO7P2+	0.976	0.979	2.339	-1.194	3.533	0	0.000			-1.453		236.907	32	0.535	836961323389493245	836961003045310679	836961003045310678	69	
1	CH5N2O6P3S2	[M + Na]+	CH5N2NaO6P3S2+	0.695	0.684	28.504	24.965	3.539	7	0.286	-3.991	3.991	-3.392		320.868	32	0.536	836961319010639584	836961003087253723	836961003087253722	70	
1	C20H16Cl6N2O8	[M + K]+	C20H16Cl6KN2O8+	0.627	0.625	39.742	39.742	0.000	20	0.812	1.102	2.120	2.694		660.869	33	0.542	836961172537141736	836961003179528419	836961003179528418	72	
1	C13H13ClF2N6O3	[M + K]+	C13H13ClF2KN6O3+	0.432	0.355	41.044	38.351	2.693	20	0.852	4.446	4.446	0.047		413.034	33	0.543	836961328477184261	836961003133391071	836961003133391070	71	
1	C7H10ClO4P	[M + Na]+	C7H10ClNaO4P+	0.302	0.411	5.039	0.003	5.036	1	0.006	5.177	5.177	3.993		246.991	33	0.550	836961318742204106	836961003225665767	836961003221471462	73	
1	C9H18N2O	[M + H3N + H]+	C9H22N3O+	0.992	0.333	47.376	44.240	3.136	9	0.728	2.448	2.448	0.538		188.176	33	0.553	836961322164756404	836961003267608811	836961003267608810	74	
1	C5H11NO2	[M + K]+	C5H11KNO2+	1.000	1.000	26.805	21.150	5.655	4	0.266	4.461	4.461	0.149		156.042	34	0.559	836961317089648245	836961003313746159	836961003309551854	75	
1	CH7NO3PS5	[M + Na]+	CH7NNaO3PS5+	0.999	1.000	31.609	31.609	0.000	13	0.150	0.282	0.617	-7.361		294.864	34	0.561	836961311385394449	836961003359883507	836961003355689202	76	
1	CCl4NO2	[M + K]+	CCl4KNO2+	0.304	0.292	-6.131	-6.131	0.000	0	0.000	8.419	8.419	8.521		236.833	34	0.561	836961192632053851	836961003410215159	836961003410215158	77	
1	CH3Cl2N2O4P2	[M + K]+	CH3Cl2KN2O4P2+	0.959	0.851	32.277	32.277	0.000	15	0.427	-1.152	1.341	8.967		277.860	34	0.562	836961191591866356	836961003456352507	836961003456352506	78	
1	C4H5AsClNO5	[M + K]+	C4H5AsClKNO5+	1.000	1.000	52.635	48.612	4.023	13	0.279	0.757	0.996	1.387		295.871	34	0.563	836961151448179641	836961003502489855	836961003502489854	79	
1	C2H9AsO9Si	[M + K]+	C2H9AsKO9Si+	1.000	1.000	50.725	48.708	2.018	13	0.257	0.294	0.716	0.728		318.887	34	0.563	836961183878540793	836961003628318983	836961003628318982	81	
1	C2HO3PS4	[M + Na]+	C2HNaO3PS4+	0.992	0.793	12.147	9.727	2.421	2	0.165	0.453	0.453	1.196		254.844	34	0.563	836961331929096658	836961003586375939	836961003582181634	80	
1	C6H11N3O2	[M + H3N + H]+	C6H15N4O2+	0.995	0.333	91.064	88.738	2.326	13	0.339	2.461	2.461	0.159		175.119	34	0.563	836961174642682671	836961003674456331	836961003670262026	82	
1	C5H11NO2	[M + Na]+	C5H11NNaO2+	1.000	1.000	53.200	50.539	2.661	10	0.168	8.734	8.734	1.362		140.068	34	0.565	836961156187743476	836961003716399375	836961003716399374	83	
1	C8H10O9S	[M + H]+	C8H11O9S+	0.710	0.492	70.105	68.092	2.013	20	0.825	-2.942	2.942	-2.153		283.011	35	0.579	836961175028558685	836961003758342419	836961003758342418	84	
1	C2H3Cl4OP2	[M + Na]+	C2H3Cl4NaOP2+	0.982	0.866	3.618	3.618	0.000	9	0.210	6.901	6.901	2.821		267.831	35	0.582	836961182087572852	836961003804479767	836961003804479766	85	
1	C3H6Cl3NO2P3	[M + Na]+	C3H6Cl3NNaO2P3+	1.000	0.992	63.987	63.987	0.000	22	0.697	2.853	2.853	2.826		308.858	35	0.585	836961164219836136	836961003892560159	836961003892560158	87	
1	CH7O6P3S2	[M + K]+	CH7KO6P3S2+	1.000	1.000	40.857	36.800	4.056	11	0.659	4.690	4.690	5.894		310.855	35	0.585	836961215688145504	836961003846422811	836961003846422810	86	
1	C4H10N6O5	[M - H2O + H]+	C4H9N6O4+	0.571	0.260	14.092	12.448	1.644	4	0.078	1.408	6.946	-87825.269		205.068	35	0.586	836961170423212293	836961003938697507	836961003938697506	88	
1	C2H5Cl4O2P2	[M + Na]+	C2H5Cl4NaO2P2+	0.996	0.949	26.305	26.305	0.000	14	0.205	4.690	4.690	2.662		285.842	35	0.587	836961178635660493	836961003980640551	836961003980640550	89	
1	C4H4NO3PS	[M + H3N + H]+	C4H8N2O3PS+	0.997	0.000	79.546	79.546	0.000	10	0.410	-2.411	5.655	-2.544		194.998	36	0.596	836961163460667071	836961004068720943	836961004068720942	91	
1	C2H4Cl3O	[M - H2O + H]+	C2H3Cl3+	1.000	0.198	-4.402	-4.402	0.000	0	0.000	3.270	3.270	-136512.763		131.930	36	0.596	836961334911246990	836961004030972203	836961004026777898	90	
1	C2H2ClFeN	[M + H]+	C2H3ClFeN+	0.515	0.500	8.006	-2.301	10.307	0	0.000	1.526	1.526	1.511		129.935	36	0.597	836961158159066465	836961004165189943	836961004160995638	93	
1	C5N2O3	[M + K]+	C5KN2O3+	0.792	0.783	4.032	1.706	2.326	0	0.000	-3.715	3.715	-3.715		174.953	36	0.597	836961193160536176	836961004215521595	836961004211327290	94	
1	C2H2NOPS2	[M - H2O + H]+	C2HNPS2+	0.878	0.437	-1.430	-2.938	1.508	0	0.000	-10.372	10.372	-134490.587		133.927	36	0.598	836961143600636519	836961004114858291	836961004114858290	92	
1	C4H7Cl3NO	[M - H2O + H]+	C4H6Cl3N+	0.763	0.050	3.979	1.477	2.502	1	0.237	2.749	2.749	-104130.989		172.956	36	0.598	836961149065814822	836961004257464639	836961004257464638	95	
1	C2H4Cl3O	[M + H]+	C2H5Cl3O+	1.000	0.998	18.323	17.378	0.945	2	0.168	2.709	2.709	2.339		149.940	36	0.601	836961152123462627	836961004303601987	836961004299407682	96	
1	C3H4Cl5O2P	[M + Na]+	C3H4Cl5NaO2P+	0.978	0.971	17.145	17.145	0.000	5	0.419	1.884	1.884	-8.061		300.826	36	0.603	836961197325480606	836961004341350727	836961004341350726	97	
1	C2H4NO2PS2	[M - H2O + H]+	C2H3NOPS2+	0.867	0.394	4.451	4.451	0.000	2	0.006	-7.417	7.417	-118548.494		151.937	36	0.604	836961165348104026	836961004383293771	836961004383293770	98	
1	C4H6Cl2O2S5	[M - H2O + H]+	C4H5Cl2OS5+	0.245	0.249	7.270	-1.971	9.242	2	0.007	-0.251	4.232	-60278.832		298.829	36	0.605	836961329072775482	836961004471374163	836961004471374162	100	
1	C6H7NO3	[M + H3N + H]+	C6H11N2O3+	1.000	0.333	132.585	129.851	2.734	14	0.584	4.766	4.766	0.826		159.077	36	0.606	836961150961640346	836961004588814687	836961004588814686	103	
1	C6H10N2O3	[M + H3N + H]+	C6H14N3O3+	1.000	0.333	90.273	87.719	2.554	18	0.555	2.950	2.950	-0.044		176.103	36	0.607	836961145962029785	836961004551065947	836961004551065946	102	
1	C7H12O2	[M + H3N + H]+	C7H16NO2+	0.573	0.333	54.580	54.580	0.000	6	0.863	6.580	6.580	0.033		146.118	36	0.607	836961333183193663	836961004672700775	836961004668506470	105	
1	C2H4Cl4NO2S	[M + K]+	C2H4Cl4KNO2S+	0.591	0.926	6.775	6.775	0.000	3	0.030	1.973	2.238	-1.521		284.834	37	0.609	836961164769290014	836961004630757731	836961004630757730	104	
1	C11H11NO5	[M + H3N + H]+	C11H15N2O5+	0.884	0.333	52.728	49.380	3.348	13	0.824	6.220	6.220	0.204		255.098	37	0.609	836961157320205613	836961004513317207	836961004509122902	101	
1	C4H5Cl2FO6Se	[M - H2O + H]+	C4H4Cl2FO5Se+	0.418	0.322	12.206	12.206	0.000	4	0.356	-1.563	2.027	-61084.519		294.863	37	0.611	836961338140861290	836961005717082571	836961005717082570	130	
1	C6H15NO5S	[M - H2O + H]+	C6H14NO4S+	0.383	0.333	9.236	9.236	0.000	4	0.097	-3.802	3.802	-91860.177		196.064	37	0.612	836961173048846923	836961004941136259	836961004941136258	112	
1	C6H13Cl2O4P	[M + Na]+	C6H13Cl2NaO4P+	1.000	1.000	256.454	253.545	2.909	43	0.674	0.791	0.817	0.910		272.982	37	0.614	836961242263259154	836961004710449515	836961004710449514	106	
1	C7H10O2	[M + H3N + H]+	C7H14NO2+	0.648	0.333	67.430	64.443	2.987	10	0.429	5.596	5.596	-0.244		144.102	37	0.615	836961289608567103	836961004865638779	836961004865638778	110	
1	C7H11NO3	[M + H3N + H]+	C7H15N2O3+	1.000	0.333	116.244	116.244	0.000	13	0.193	1.260	2.220	0.236		175.108	37	0.617	836961161933940254	836961004748198255	836961004748198254	107	
1	C5H7Br3O	[M - H2O + H]+	C5H6Br3+	0.404	0.388	-0.982	-0.982	0.000	0	0.000	-4.002	4.002	-59484.385		302.800	37	0.619	836961172780411437	836961004827890039	836961004827890038	109	
1	C27H35N3O8S	[M + Na]+	C27H35N3NaO8S+	0.761	0.764	83.365	83.365	0.000	32	0.762	0.290	1.094	1.615		584.205	38	0.625	836961348408517801	836961004903387519	836961004903387518	111	
1	C6H3NO	[M + H3N + H]+	C6H7N2O+	0.987	0.316	34.205	34.205	0.000	4	0.406	5.339	5.339	1.591		123.055	38	0.628	836961174189697781	836961004785946995	836961004785946994	108	
1	C30H31N3O8	[M + K]+	C30H31KN3O8+	0.998	0.997	87.956	87.956	0.000	41	0.765	1.191	2.178	0.045		600.174	38	0.628	836961443556304268	836961004987273607	836961004983079302	113	
1	C6H12O2	[M + H3N + H]+	C6H16NO2+	1.000	0.500	46.799	43.974	2.825	5	0.142	6.887	6.887	0.185		134.118	38	0.630	836961320726110074	836961005025022347	836961005025022346	114	
1	C8H16N2O	[M + H3N + H]+	C8H20N3O+	1.000	0.333	33.086	33.086	0.000	3	0.086	0.011	0.762	-0.021		174.160	38	0.630	836961171710863797	836961005637390787	836961005633196482	128	
1	C9H18N2O	[M + H3N + H]+	C9H22N3O+	0.999	0.333	53.599	53.599	0.000	6	0.229	0.145	0.238	0.272		188.176	38	0.633	836961319170023176	836961005826134483	836961005821940178	132	
1	C6H6ClF	[M + Na]+	C6H6ClFNa+	1.000	0.129	1.394	1.394	0.000	3	0.005	1.096	4.472	-3.786		155.003	38	0.635	836961309099498680	836961005763219919	836961005763219918	131	
1	C6H8O2	[M + H3N + H]+	C6H12NO2+	0.558	0.333	53.481	50.704	2.776	6	0.623	7.600	7.600	1.114		130.086	38	0.641	836961166962911261	836961005540921787	836961005540921786	126	
1	C5H7N5O	[M - H2O + H]+	C5H6N5+	0.986	0.333	18.863	15.889	2.974	3	0.352	2.289	2.289	-132369.930		136.062	39	0.643	836961296558529093	836961005146657175	836961005146657174	117	
1	C10H15N5O6	[M - H2O + H]+	C10H14N5O5+	0.644	0.333	23.345	21.191	2.154	3	0.907	0.355	0.378	-63395.263		284.099	39	0.644	836961307656658060	836961005184405915	836961005184405914	118	
1	C21H33NO16	[M + H3N + H]+	C21H37N2O16+	0.916	0.333	168.590	165.082	3.508	43	0.926	-0.028	0.481	1.798		573.215	39	0.646	836961346240062536	836961005226348959	836961005226348958	119	
1	C9H6Br4O4	[M + Na]+	C9H6Br4NaO4+	0.524	0.528	0.391	0.391	0.000	0	0.000			3.411		516.691	39	0.647	836961301461670776	836961005306040743	836961005306040742	121	
1	C10H14N2O6	[M + H3N + H]+	C10H18N3O6+	0.991	0.333	105.308	102.293	3.016	14	0.609	0.187	0.356	0.139		276.119	39	0.647	836961337239085847	836961005268292003	836961005268292002	120	
1	C3H4O2S	[M + K]+	C3H4KO2S+	0.475	0.563	18.091	18.091	0.000	5	0.000	1.657	3.524	-5.795		142.956	39	0.648	836961318150807225	836961006224593395	836961006224593394	140	
1	C4H6O5	[M + H3N + H]+	C4H10NO5+	0.999	0.333	47.761	45.299	2.462	7	0.087	7.539	8.495	9.149		152.057	39	0.649	836961314107497909	836961005343789483	836961005343789482	122	
1	C9H8N4O4	[M + H3N + H]+	C9H12N5O4+	0.953	0.333	102.627	100.686	1.941	25	0.686	-0.046	0.325	-0.040		254.088	39	0.650	836961176261684157	836961005385732527	836961005381538222	123	
1	C7H13N	[M + H3N + H]+	C7H17N2+	0.912	0.333	44.755	44.755	0.000	7	0.051	11.065	11.065	1.278		129.139	39	0.657	836961167965350018	836961006291702263	836961006287507958	141	
1	C4H11F2N3OS2	[M + H]+	C4H12F2N3OS2+	1.000	0.500	33.333	33.333	0.000	8	0.753	-2.287	2.886	3.854		220.039	40	0.658	836961319224549130	836961005985518051	836961005985518050	136	
1	C7H16N2	[M + H3N + H]+	C7H20N3+	1.000	0.500	34.073	34.073	0.000	6	0.015	8.832	8.832	-0.062		146.165	40	0.660	836961332860232206	836961006358811131	836961006358811130	142	
1	C7H11N5O3	[M - H2O + H]+	C7H10N5O2+	0.501	0.333	65.045	63.001	2.044	11	0.840	0.750	1.819	-91851.792		196.083	40	0.660	836961303248444361	836961005423481267	836961005423481266	124	
1	C7H9ClO3	[M + Na]+	C7H9ClNaO3+	1.000	1.000	43.672	43.672	0.000	7	0.768	1.925	3.788	-0.691		199.013	40	0.663	836961156154189032	836961006081987051	836961006081987050	138	
1	C4H3O5S	[M - H2O + H]+	C4H2O4S+	0.494	0.008	-5.593	-5.593	0.000	0	0.000	-5.563	5.563	-123393.844		145.966	40	0.663	836961324547121243	836961005104714131	836961005104714130	116	
1	C13H25N3O6	[M - H2O + H]+	C13H24N3O5+	0.386	0.333	67.753	64.385	3.368	11	0.965	0.407	0.466	-59604.039		302.171	40	0.665	836961335045464767	836961005482201527	836961005482201526	125	
1	C5H4ClNOSe	[M + K]+	C5H4ClKNOSe+	0.211	0.218	7.070	7.070	0.000	2	0.559	2.983	2.983	-0.045		241.884	40	0.669	836961315659390460	836961005066965391	836961005066965390	115	
1	C6H3NO	[M + H3N + H]+	C6H7N2O+	0.998	0.332	46.661	44.038	2.623	5	0.421	4.530	4.530	1.631		123.055	40	0.670	836961221895716062	836961005683528135	836961005679333830	129	
