#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
797	spectra_filtered.mgf	*..*		:1045	1045	-1	0	182.081	1	0.921271	0	0	387949.0	102446.0	Massbank:CE000230 Tyrosine [M+H]+	MASSBANK	temp/spectra_filtered.mgf797	-1	MASSBANK.mgf	49.5271				6	0	0.00901794	182.09	0	CCMSLIB00000205785
117	spectra_filtered.mgf	*..*		:30308	30308	-1	0	316.321	1	0.919846	0	0	394.233	232634.0	METHYL STEARATE [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf117	-1	MSNLIB-POSITIVE.mgf	0.57886				6	0	0.000183105	316.321	0	CCMSLIB00012328322
396	spectra_filtered.mgf	*..*		:1405	9700	-1	0	252.109	1	0.916812	0	0	3775600.0	416724.0	2'-DEOXYADENOSINE - 30.0 eV M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf396	-1	GNPS-LIBRARY.mgf	0.484197				6	0	0.00012207	252.109	0	CCMSLIB00005884558
73	spectra_filtered.mgf	*..*		:34571	34571	-1	0	432.311	1	0.916661	0	0	204.33	90660100.0	glycodeoxycholic acid [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf73	-1	MSNLIB-POSITIVE.mgf	167.726				9	0	0.0725098	432.238	0	CCMSLIB00012336920
219	spectra_filtered.mgf	*..*		:1885	1885	-1	0	798.601	1	0.912248	0	0	713670.0	16516600.0	PC(17:0/20:3); [M+H]+ C45H85N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf219	-1	PNNL-LIPIDS-POSITIVE.mgf	2477.32				11	0	1.97839	800.579	0	CCMSLIB00010057147
306	spectra_filtered.mgf	*..*		:7114	10667	-1	0	702.506	1	0.910903	0	0	100930000.0	2149770.0	PE-DAG (16:1/18:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf306	-1	GNPS-LIBRARY.mgf	0.695056				17	0	0.000488281	702.506	0	CCMSLIB00006678081
125	spectra_filtered.mgf	*..*		:4684	5620	-1	0	283.26	1	0.910768	0	0	2285130.0	2803570.0	Spectral Match to 3-Hydroxyoctadecanoic Acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf125	-1	GNPS-NIST14-MATCHES.mgf	3718.22				10	0	1.05322	282.207	0	CCMSLIB00003140107
174	spectra_filtered.mgf	*..*		:1858	3903	-1	0	760.586	1	0.910695	0	0	15161200.0	35585500.0	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf174	-1	GNPS-NIST14-MATCHES.mgf	2.56792				9	0	0.00195312	760.584	0	CCMSLIB00003138390
541	spectra_filtered.mgf	*..*		:3151	1400	-1	0	311.257	1	0.905712	0	0	102171.0	453133.0	Spectral Match to Monopalmitolein (9c) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf541	-1	GNPS-NIST14-MATCHES.mgf	2.94139				9	0	0.000915527	311.258	0	CCMSLIB00003135887
244	spectra_filtered.mgf	*..*		:4519	4519	-1	0	705.591	1	0.905363	0	0	18409100.0	9024410.0	SM(d18:0/16:0); [M+H]+ C39H82N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf244	-1	PNNL-LIPIDS-POSITIVE.mgf	1565.17				7	0	1.10437	704.487	0	CCMSLIB00010061533
697	spectra_filtered.mgf	*..*		:34	145	-1	0	415.282	1	0.905241	0	0	5127390.0	340256.0	DEOXYCHOLATE M+Na	GNPS-MSMLS	temp/spectra_filtered.mgf697	-1	GNPS-MSMLS.mgf	169.827				6	0	0.0705261	415.211	0	CCMSLIB00005463896
1	spectra_filtered.mgf	*..*		:26944	47925	-1	0	863.691	1	0.90514	0	0	197.543	784298.0	Ubidecarenone [M+H]+	MONA	temp/spectra_filtered.mgf1	-1	MONA.mgf	1164.82				11	0	1.00604	864.697	0	CCMSLIB00004720525
198	spectra_filtered.mgf	*..*		:4017	1440	-1	0	256.262	1	0.905093	0	0	546673.0	126050.0	Spectral Match to Palmitamide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf198	-1	GNPS-NIST14-MATCHES.mgf	5.83528				6	0	0.00149536	256.263	0	CCMSLIB00003135927
339	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.904974	0	0	144.292	598902.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf339	-1	MSNLIB-POSITIVE.mgf	294.362				6	0	0.127197	432.238	0	CCMSLIB00012336145
365	spectra_filtered.mgf	*..*		:3302	1166	-1	0	577.516	1	0.903979	0	0	705684.0	909058.0	Spectral Match to 1-Palmitoyl-2-oleoyl-sn-glycerol from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf365	-1	GNPS-NIST14-MATCHES.mgf	6.12977				11	0	0.00354004	577.52	0	CCMSLIB00003135652
415	spectra_filtered.mgf	*..*		:224	224	-1	0	522.356	1	0.902278	0	0	8643370.0	9194770.0	PC(0:0/18:1); [M+H]+ C26H53N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf415	-1	PNNL-LIPIDS-POSITIVE.mgf	0.350538				6	0	0.000183105	522.356	0	CCMSLIB00010055486
158	spectra_filtered.mgf	*..*		:19197	19197	-1	0	801.685	1	0.902039	0	0	6852800.0	100681000.0	SM(d18:1/23:0); [M+H]+ C46H94N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf158	-1	PNNL-LIPIDS-POSITIVE.mgf	1333.63				6	0	1.06915	800.616	0	CCMSLIB00010090601
180	spectra_filtered.mgf	*..*		:1885	1885	-1	0	798.601	1	0.901154	0	0	713670.0	59762100.0	PC(17:0/20:3); [M+H]+ C45H85N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf180	-1	PNNL-LIPIDS-POSITIVE.mgf	2477.63				8	0	1.97864	800.58	0	CCMSLIB00010057147
311	spectra_filtered.mgf	*..*		:1787	10668	-1	0	690.506	1	0.898836	0	0	398594000.0	144873000.0	PE-DAG (16:0/16:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf311	-1	GNPS-LIBRARY.mgf	2.29819				16	0	0.00158691	690.508	0	CCMSLIB00006678082
181	spectra_filtered.mgf	*..*		:20469	20469	-1	0	799.669	1	0.896791	0	0	8065430.0	26081400.0	SM(d17:1/24:1); [M+H]+ C46H92N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf181	-1	PNNL-LIPIDS-POSITIVE.mgf	2392.58				7	0	1.91327	801.582	0	CCMSLIB00010091873
206	spectra_filtered.mgf	*..*		:34185	34185	-1	0	432.111	1	0.896575	0	0	144.292	3748440.0	Ex229 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf206	-1	MSNLIB-POSITIVE.mgf	294.362				6	0	0.127197	432.238	0	CCMSLIB00012336145
242	spectra_filtered.mgf	*..*		:1544	5126	-1	0	720.444	1	0.894859	0	0	56650.0	707487.0	Spectral Match to KDdiA-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf242	-1	GNPS-NIST14-MATCHES.mgf	2695.16				6	0	1.94171	718.502	0	CCMSLIB00003139613
231	spectra_filtered.mgf	*..*		:301	14162	-1	0	165.076	1	0.893818	0	0	73527700.0	2290870.0	Mannitol M+H-H2O	GNPS-LIBRARY	temp/spectra_filtered.mgf231	-1	GNPS-LIBRARY.mgf	1.10922				7	0	0.000183105	165.076	0	CCMSLIB00012176426
276	spectra_filtered.mgf	*..*		:2291	10661	-1	0	832.583	1	0.892856	0	0	118007000.0	684816.0	PC-DAG (20:4/20:3) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf276	-1	GNPS-LIBRARY.mgf	16.4943				6	0	0.0137329	832.569	0	CCMSLIB00006678074
220	spectra_filtered.mgf	*..*		:13559	13559	-1	0	801.685	1	0.892625	0	0	2338550.0	6648630.0	SM(d18:1/23:0); [M+H]+ C46H94N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf220	-1	PNNL-LIPIDS-POSITIVE.mgf	128.133				8	0	0.102722	801.582	0	CCMSLIB00010081206
329	spectra_filtered.mgf	*..*		:1544	5126	-1	0	720.444	1	0.890922	0	0	56650.0	1123560.0	Spectral Match to KDdiA-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf329	-1	GNPS-NIST14-MATCHES.mgf	51.6785				9	0	0.0372314	720.481	0	CCMSLIB00003139613
524	spectra_filtered.mgf	*..*		:4445	5427	-1	0	339.29	1	0.888638	0	0	3002450.0	270298.0	Spectral Match to Monoelaidin from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf524	-1	GNPS-NIST14-MATCHES.mgf	1.9788				9	0	0.000671387	339.289	0	CCMSLIB00003139914
570	spectra_filtered.mgf	*..*		:2750	5361	-1	0	314.09	1	0.888253	0	0	266.612	868689.0	5'-Deoxy-5'-(methylsulfinyl)adenosine M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf570	-1	GNPS-LIBRARY.mgf	5.05242				9	0	0.00158691	314.092	0	CCMSLIB00005467668
43	spectra_filtered.mgf	*..*		:2578	3297	-1	0	563.552	1	0.88785	0	0	5172120.0	2809910.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 2M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf43	-1	GNPS-NIST14-MATCHES.mgf	0.758131				11	0	0.000427246	563.552	0	CCMSLIB00003137784
264	spectra_filtered.mgf	*..*		:3488	2003	-1	0	327.337	1	0.887531	0	0	30403900.0	759439.0	putrescine-C16:0 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf264	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.466149				9	0	0.000152588	327.337	0	CCMSLIB00011435466
91	spectra_filtered.mgf	*..*		:1333	1333	-1	0	387.363	1	0.885554	0	0	17593.4	4914840.0	Massbank: Cholesterol [M+H]+	MASSBANK	temp/spectra_filtered.mgf91	-1	MASSBANK.mgf	437.875				10	0	0.169617	387.193	0	CCMSLIB00000206073
593	spectra_filtered.mgf	*..*		:186	2911	-1	0	235.115	1	0.884309	0	0	2418390.0	167893.0	Spectral Match to His-Pro from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf593	-1	GNPS-NIST14-MATCHES.mgf	16.6142				8	0	0.00390625	235.119	0	CCMSLIB00003137398
417	spectra_filtered.mgf	*..*		:2747	187	-1	0	786.604	1	0.880773	0	0	534093.0	2195180.0	Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf417	-1	GNPS-NIST14-MATCHES.mgf	1156.76				6	0	0.909912	787.514	0	CCMSLIB00003134673
193	spectra_filtered.mgf	*..*		:28597	28597	-1	0	820.586	1	0.880002	0	0	600637.0	2422940.0	PC(17:0/22:6); [M+H]+ C47H83N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf193	-1	PNNL-LIPIDS-POSITIVE.mgf	2432.15				6	0	1.99579	818.59	0	CCMSLIB00010100001
530	spectra_filtered.mgf	*..*		:5272	5272	-1	0	505.18	1	0.875965	0	0	25899600.0	366249.0	33517 - 40.0 eV Unknown	BIRMINGHAM-UHPLC-MS-POS	temp/spectra_filtered.mgf530	-1	BIRMINGHAM-UHPLC-MS-POS.mgf	1.38941				6	0	0.000701904	505.179	0	CCMSLIB00006121532
549	spectra_filtered.mgf	*..*		:1116	2150	-1	0	231.171	1	0.875823	0	0	2762860.0	224383.0	Spectral Match to Val-Leu from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf549	-1	GNPS-NIST14-MATCHES.mgf	3.10231				6	0	0.000717163	231.17	0	CCMSLIB00003136637
436	spectra_filtered.mgf	*..*		:1359	90	-1	0	734.558	1	0.875261	0	0	427433.0	498780.0	Spectral Match to 1,2-Dihexadecanoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf436	-1	GNPS-NIST14-MATCHES.mgf	2611.8				7	0	1.91852	736.477	0	CCMSLIB00003134576
136	spectra_filtered.mgf	*..*		:2109	3963	-1	0	135.117	1	0.872506	0	0	105344.0	1586970.0	Spectral Match to .alpha.-Pinene oxide from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf136	-1	GNPS-NIST14-MATCHES.mgf	270.355				6	0	0.0365295	135.08	0	CCMSLIB00003138450
719	spectra_filtered.mgf	*..*		:8550	8550	-1	0	222.079	1	0.872491	0	0	230234.0	269065.0	Cysteine_alpha-ketoisovaleric acid (known isomers: 0; isobaric peaks in run: 0) [M+H]+	GNPS-ALKYLAMINES-LIBRARY	temp/spectra_filtered.mgf719	-1	GNPS-ALKYLAMINES-LIBRARY.mgf	4444.02				6	0	0.986923	221.092	0	CCMSLIB00016351577
257	spectra_filtered.mgf	*..*		:5089	5089	-1	0	799.669	1	0.870808	0	0	7015520.0	1850520.0	SM(d17:1/24:1); [M+H]+ C46H92N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf257	-1	PNNL-LIPIDS-POSITIVE.mgf	1381.72				6	0	1.10492	798.564	0	CCMSLIB00010063096
279	spectra_filtered.mgf	*..*		:1544	5126	-1	0	720.444	1	0.870192	0	0	56650.0	569745.0	Spectral Match to KDdiA-PC from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf279	-1	GNPS-NIST14-MATCHES.mgf	2744.55				6	0	1.97729	718.467	0	CCMSLIB00003139613
154	spectra_filtered.mgf	*..*		:301	14162	-1	0	165.076	1	0.869513	0	0	73527700.0	485883.0	Mannitol M+H-H2O	GNPS-LIBRARY	temp/spectra_filtered.mgf154	-1	GNPS-LIBRARY.mgf	0.924349				6	0	0.000152588	165.076	0	CCMSLIB00012176426
522	spectra_filtered.mgf	*..*		:3627	2604	-1	0	476.273	1	0.868643	0	0	1369420.0	147269.0	Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf522	-1	GNPS-NIST14-MATCHES.mgf	4.29308				6	0	0.00204468	476.275	0	CCMSLIB00003137091
232	spectra_filtered.mgf	*..*		:21325	21325	-1	0	816.648	1	0.867586	0	0	596187.0	1289770.0	PC(18:0/20:1); [M+H]+ C46H91N1O8P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf232	-1	PNNL-LIPIDS-POSITIVE.mgf	2377.81				6	0	1.94183	818.59	0	CCMSLIB00010092729
62	spectra_filtered.mgf	*..*		:3168	3168	-1	0	247.0	1	0.867571	0	0	592.682	3112870.0	MoNA:2479447 O-Galactosylsphingosine M+H	MONA	temp/spectra_filtered.mgf62	-1	MONA.mgf	7180.09				10	0	1.77348	245.227	0	CCMSLIB00000565916
247	spectra_filtered.mgf	*..*		:7813	7813	-1	0	799.669	1	0.867332	0	0	34498300.0	1620980.0	SM(d18:2/23:0); [M+H]+ C46H92N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf247	-1	PNNL-LIPIDS-POSITIVE.mgf	1381.8				7	0	1.10498	798.564	0	CCMSLIB00010069097
268	spectra_filtered.mgf	*..*		:3553	2515	-1	0	325.321	1	0.867309	0	0	66351100.0	416342.0	putrescine-C16:1 M+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf268	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	0.656653				9	0	0.000213623	325.321	0	CCMSLIB00011436002
298	spectra_filtered.mgf	*..*		:7114	10667	-1	0	702.506	1	0.865302	0	0	100930000.0	680417.0	PE-DAG (16:1/18:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf298	-1	GNPS-LIBRARY.mgf	1428.95				13	0	1.00385	703.51	0	CCMSLIB00006678081
42	spectra_filtered.mgf	*..*		:4218	5408	-1	0	265.252	1	0.864773	0	0	1406980.0	5346660.0	Spectral Match to 9-Octadecenamide, (Z)- from NIST14 M+H-NH3	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf42	-1	GNPS-NIST14-MATCHES.mgf	2.76123				9	0	0.000732422	265.253	0	CCMSLIB00003139895
190	spectra_filtered.mgf	*..*		:1183	808	-1	0	171.101	1	0.864556	0	0	22217000.0	1054980.0	Spectral Match to Azelaic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf190	-1	GNPS-NIST14-MATCHES.mgf	5747.56				7	0	0.983414	170.118	0	CCMSLIB00003135294
49	spectra_filtered.mgf	*..*		:3192	1670	-1	0	255.232	1	0.864067	0	0	243558.0	11819300.0	Spectral Match to Palmitelaidic acid from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf49	-1	GNPS-NIST14-MATCHES.mgf	3855.11				9	0	0.983948	254.248	0	CCMSLIB00003136157
493	spectra_filtered.mgf	*..*		:18075	18075	-1	0	480.309	1	0.863807	0	0	98150.1	784640.0	PE(18:1/0:0); [M+H]+ C23H47N1O7P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf493	-1	PNNL-LIPIDS-POSITIVE.mgf	0.762449				12	0	0.000366211	480.309	0	CCMSLIB00010089479
233	spectra_filtered.mgf	*..*		:20469	20469	-1	0	799.669	1	0.861095	0	0	8065430.0	898658.0	SM(d17:1/24:1); [M+H]+ C46H92N2O6P1 M+H	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf233	-1	PNNL-LIPIDS-POSITIVE.mgf	126.548				6	0	0.101196	799.568	0	CCMSLIB00010091873
722	spectra_filtered.mgf	*..*		:2747	187	-1	0	786.604	1	0.860166	0	0	534093.0	247660.0	Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf722	-1	GNPS-NIST14-MATCHES.mgf	3.56929				6	0	0.00280762	786.601	0	CCMSLIB00003134673
423	spectra_filtered.mgf	*..*		:84277	84277	-1	0	496.34	1	0.859871	0	0	231.262	591427.0	1-Palmitoylglycerophosphocholine [M]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf423	-1	MSNLIB-POSITIVE.mgf	0.368911				7	0	0.000183105	496.34	0	CCMSLIB00012435529
379	spectra_filtered.mgf	*..*		:1868	10744	-1	0	547.472	1	0.859312	0	0	158965000.0	1430530.0	AEG(o-16:3/16:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf379	-1	GNPS-LIBRARY.mgf	1.00337				11	0	0.000549316	547.473	0	CCMSLIB00006678158
58	spectra_filtered.mgf	*..*		:3119	918	-1	0	265.216	1	0.858874	0	0	1253890.0	8772030.0	Spectral Match to 12(S)-Hydroxy-16-heptadecynoic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf58	-1	GNPS-NIST14-MATCHES.mgf	7461.05				6	0	1.97879	263.237	0	CCMSLIB00003135404
300	spectra_filtered.mgf	*..*		:7096	10742	-1	0	549.488	1	0.857926	0	0	316440000.0	14268600.0	AEG(o-16:3/16:0) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf300	-1	GNPS-LIBRARY.mgf	0.111076				14	0	6.10352e-05	549.488	0	CCMSLIB00006678156
830	spectra_filtered.mgf	*..*		:7544	7990	-1	0	499.139	1	0.855473	0	0	162823.0	4692170.0	2-{1-[(4-chlorophenyl)carbonyl]-5-methoxy-2-methylindol-3-yl}-N-[(4-methoxyphe nyl)methyl]acetamide CollisionEnergy:102040 M+Na	BERKELEY-LAB	temp/spectra_filtered.mgf830	-1	BERKELEY-LAB.mgf	476.039				7	0	0.23761	498.901	0	CCMSLIB00010109978
134	spectra_filtered.mgf	*..*		:1183	808	-1	0	171.101	1	0.855377	0	0	22217000.0	34246400.0	Spectral Match to Azelaic acid from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf134	-1	GNPS-NIST14-MATCHES.mgf	5747.65				7	0	0.983429	170.118	0	CCMSLIB00003135294
661	spectra_filtered.mgf	*..*		:27070	48051	-1	0	316.1	1	0.855097	0	0	245.311	142440.0	N-Acetylmuramic Acid [M+Na]+	MONA	temp/spectra_filtered.mgf661	-1	MONA.mgf	0.579264				6	0	0.000183105	316.1	0	CCMSLIB00004720651
580	spectra_filtered.mgf	*..*		:762	5619	-1	0	415.209	1	0.853763	0	0	130485.0	776740.0	NCGC00180384-03_C22H32O6_(1S,2R,4aR,8aR)-1-Acetoxy-7-isopropylidene-1,4a-dimethyl-6-oxodecahydro-2-naphthalenyl 2,3-dimethyl-2-oxiranecarboxylate M+Na	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf580	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	6.02694				6	0	0.00250244	415.212	0	CCMSLIB00000855806
1110	spectra_filtered.mgf	*..*		:119	119	-1	0	160.097	1	0.853146	0	0	1557860.0	306621.0	Candidate Valine-C2:0 (delta mass:42.0104) M+H	GNPS-N-ACYL-LIPIDS-MASSQL	temp/spectra_filtered.mgf1110	-1	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	7023.27				7	0	1.1244	158.973	0	CCMSLIB00016338524
370	spectra_filtered.mgf	*..*		:7096	10742	-1	0	549.488	1	0.850703	0	0	316440000.0	4251700.0	AEG(o-16:3/16:0) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf370	-1	GNPS-LIBRARY.mgf	0.333229				13	0	0.000183105	549.488	0	CCMSLIB00006678156
440	spectra_filtered.mgf	*..*		:2829	2829	-1	0	838.571	1	0.84869	0	0	349118.0	1011030.0	SQDG(16:0/18:1); [M+NH4]+ C43H84N1O12S1 M+NH4	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf440	-1	PNNL-LIPIDS-POSITIVE.mgf	0.509493				14	0	0.000427246	838.571	0	CCMSLIB00010058091
863	spectra_filtered.mgf	*..*		:7891	7891	-1	0	175.0	1	0.847359	0	0	136842000.0	1127170.0	Massbank:KO002089 N-Acetylornithine|N2-Acetyl-L-ornithine|N-alpha-Acetyl-L-ornithine [M+H]+	MASSBANK	temp/spectra_filtered.mgf863	-1	MASSBANK.mgf	615.322				6	0	0.107681	175.108	0	CCMSLIB00000216662
466	spectra_filtered.mgf	*..*		:876	50117	-1	0	259.104	1	0.843812	0	0	219.7	2735060.0	5-AMINOIMIDAZOLE-4-CARBOXAMIDE-1-BETA-RIBOFURANOSIDE M+H	MONA	temp/spectra_filtered.mgf466	-1	MONA.mgf	7683.57				6	0	1.99084	257.113	0	CCMSLIB00006679146
321	spectra_filtered.mgf	*..*		:2221	10670	-1	0	662.476	1	0.840975	0	0	772210000.0	2674990.0	PE-DAG (14:0/16:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf321	-1	GNPS-LIBRARY.mgf	0.184264				14	0	0.00012207	662.476	0	CCMSLIB00006678084
293	spectra_filtered.mgf	*..*		:7118	786	-1	0	744.552	1	0.837654	0	0	469200.0	25778300.0	Spectral Match to 1,2-Di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf293	-1	GNPS-NIST14-MATCHES.mgf	3.361				14	0	0.00250244	744.555	0	CCMSLIB00003135272
826	spectra_filtered.mgf	*..*		:1666	1836	-1	0	1178.77	1	0.836905	0	0	8052.0	3875620.0	MS_Contaminant_Sodium_Formate_Cluster M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf826	-1	GNPS-LIBRARY.mgf	4.97075				9	0	0.00585938	1178.78	0	CCMSLIB00000424742
469	spectra_filtered.mgf	*..*		:13298	31761	-1	0	271.061	1	0.836771	0	0	161.95	233714.0	3',4',7-Trihydroxyflavanone [M-H]-	MONA	temp/spectra_filtered.mgf469	-1	MONA.mgf	3832.98				8	0	1.03897	272.1	0	CCMSLIB00004704361
366	spectra_filtered.mgf	*..*		:7114	10667	-1	0	702.506	1	0.834393	0	0	100930000.0	3193610.0	PE-DAG (16:1/18:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf366	-1	GNPS-LIBRARY.mgf	49.7834				15	0	0.0349731	702.471	0	CCMSLIB00006678081
510	spectra_filtered.mgf	*..*		:1120	893	-1	0	311.257	1	0.832471	0	0	651644.0	545426.0	Spectral Match to Monopalmitolein (9c) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf510	-1	GNPS-NIST14-MATCHES.mgf	2.74529				10	0	0.000854492	311.258	0	CCMSLIB00003135379
363	spectra_filtered.mgf	*..*		:1762	10739	-1	0	575.503	1	0.831489	0	0	36803000.0	665375.0	AEG(o-16:3/18:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf363	-1	GNPS-LIBRARY.mgf	1.48477				12	0	0.000854492	575.504	0	CCMSLIB00006678153
186	spectra_filtered.mgf	*..*		:4789	5235	-1	0	189.112	1	0.82803	0	0	1274310.0	1117580.0	azelaic acid CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf186	-1	BERKELEY-LAB.mgf	10405.8				7	0	1.96786	187.144	0	CCMSLIB00010107223
324	spectra_filtered.mgf	*..*		:1787	10668	-1	0	690.506	1	0.82662	0	0	398594000.0	3929790.0	PE-DAG (16:0/16:1) M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf324	-1	GNPS-LIBRARY.mgf	1461.47				15	0	1.00916	689.497	0	CCMSLIB00006678082
418	spectra_filtered.mgf	*..*		:2747	187	-1	0	786.604	1	0.824897	0	0	534093.0	891555.0	Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf418	-1	GNPS-NIST14-MATCHES.mgf	2429.44				8	0	1.91101	788.515	0	CCMSLIB00003134673
600	spectra_filtered.mgf	*..*		:9013	9013	-1	0	217.166	1	0.823313	0	0	564614000.0	440762.0	Arginine_Propanal (known isomers: 1; isobaric peaks in run: 1) [M+H]+	GNPS-ALKYLAMINES-LIBRARY	temp/spectra_filtered.mgf600	-1	GNPS-ALKYLAMINES-LIBRARY.mgf	4363.42				6	0	0.947586	218.114	0	CCMSLIB00016352040
63	spectra_filtered.mgf	*..*		:2255	326	-1	0	279.231	1	0.819764	0	0	1008200.0	5020310.0	Spectral Match to 9(10)-EpOME from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf63	-1	GNPS-NIST14-MATCHES.mgf	3518.75				7	0	0.982544	278.248	0	CCMSLIB00003134812
