feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality
2	NLKVTFIRFAXIAP	sirius	CCCNC(CC(N)(N)F)(F)F																																																																																												1.0	1.0	0.029	0.029	-96.28	0.999	0.999	18.205	C6H14F3N3	[M + K]+	C6H14F3KN3+	InChI=1S/C6H14F3N3/c1-2-3-12-5(7,8)4-6(9,10)11/h12H,2-4,10-11H2,1H3	1,3,3-trifluoro-3-N-propylpropane-1,1,3-triamine	CCCNC(CC(N)(N)F)(F)F	0.4	141261126	PUBCHEM:(141261126)	2.0	224.076	24.0	0.407	8.369611460668874e+17	8.369609989894185e+17	8.369609989810299e+17	
4	IHYJTAOFMMMOPX	gnps	CC(=O)NC(C(=O)O)C(C)C	CCMSLIB00016338526	spectra_filtered.mgf	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	0.781419	1009030.0	0.0	523.727	6.0	0.083847	160.181	0.0	temp/spectra_filtered.mgf4	1.0	Candidate Valine-C2:0 (delta mass:42.0104)	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	160.097	160.097	0.0			CC(=O)NC(C(=O)O)C(C)C	InChI=1S/C7H13NO3/c1-4(2)6(7(10)11)8-5(3)9/h4,6H,1-3H3,(H,8,9)(H,10,11)		4.0	Positive	GNPS-N-ACYL-LIPIDS-MASSQL	160.097	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico		C7H13NO3	IHYJTAOFMMMOPX-UHFFFAOYSA-N	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Small peptides	Dipeptides	Amino acids and Peptides	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016338526																																																																								
4	PXZQKOBVOJEWOH	sirius	C1CC1CNCCCCN																																																																																												1.0	1.0	0.098	0.098	-46.989	1.0	0.5	25.131	C8H18N2	[M + H3N + H]+	C8H22N3+	InChI=1S/C8H18N2/c9-5-1-2-6-10-7-8-3-4-8/h8,10H,1-7,9H2	N'-(cyclopropylmethyl)butane-1,4-diamine	C1CC1CNCCCCN	0.3	60893628	PUBCHEM:(60893628)	2.0	160.181	28.0	0.469	8.369611391043427e+17	8.369609992410767e+17	8.369609992368824e+17	
5	SVFGYYHVGLDSPE	sirius	CC#CC=CCOP(=O)(O)O																																																																																												1.0	1.0	0.16	0.16	-60.016	1.0	1.0	56.819	C6H9O4P	[M + Na]+	C6H9NaO4P+	InChI=1S/C6H9O4P/c1-2-3-4-5-6-10-11(7,8)9/h4-5H,6H2,1H3,(H2,7,8,9)	SVFGYYHVGLDSPE	CC#CC=CCOP(=O)(O)O	0.432		LotusExpanded	8589934592.0	199.013	28.0	0.47	8.369611474174533e+17	8.369609994214318e+17	8.369609994172375e+17	
6	ATHGHQPFGPMSJY	gnps	NCCCCNCCCN	CCMSLIB00005463985	spectra_filtered.mgf	GNPS-MSMLS.mgf	0.938083	7035440.0	0.0	1360.78	6.0	0.198898	145.966	1.0	temp/spectra_filtered.mgf6	1.0	SPERMIDINE	ESI	Orbitrap	Commercial	Dorrestein	Kelly Weldon	M+H	146.165	145.158	1.0	124-20-9		NCCCCNCCCN	"""InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2"""		1.0	Positive	GNPS-MSMLS	146.165	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C7H19N3	ATHGHQPFGPMSJY-UHFFFAOYSA-N	Organic nitrogen compounds	Organonitrogen compounds	Amines	Ornithine alkaloids	Polyamines	Alkaloids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00005463985																																																																								
9	BKEZNIFOORQAPK	sirius	C(C(C(=O)O)O)S(=O)O																																																																																												1.0	1.0	0.041	0.041	-41.75	0.741	0.5	48.121	C3H6O5S	[M + H]+	C3H7O5S+	InChI=1S/C3H6O5S/c4-2(3(5)6)1-9(7)8/h2,4H,1H2,(H,5,6)(H,7,8)	2-Hydroxy-3-sulfinopropanoic acid	C(C(C(=O)O)O)S(=O)O	-1.7	13120911	LotusExpanded;PUBCHEM:(13120911)	8589934594.0	155.003	28.0	0.472	8.36961146847028e+17	8.369609997443932e+17	8.369609997443932e+17	
10	DXVKLULMQBKMJB	sirius	COC1=CC=C(C(C1F)CN)Cl																																																																																												1.0	1.0	0.064	0.064	-126.013	0.971	0.975	23.591	C8H11ClFNO	[M + Na]+	C8H11ClFNNaO+	InChI=1S/C8H11ClFNO/c1-12-7-3-2-6(9)5(4-11)8(7)10/h2-3,5,8H,4,11H2,1H3	[(6S)-2-chloro-6-fluoro-5-methoxycyclohexa-2,4-dien-1-yl]methanamine	COC1=CC=C(C(C1F)CN)Cl	1.0	89721790	PUBCHEM:(89721790)	2.0	214.04	30.0	0.5	8.369611449889512e+17	8.369609998073078e+17	8.369609998073078e+17	
11	GDCVHJYYVDPBRY	sirius	COS(=O)(=O)CSCSCS(=O)(=O)OC																																																																																												1.0	1.0	0.009	0.009	-67.204	1.0	1.0	85.922	C5H12O6S4	[M + Na]+	C5H12NaO6S4+	InChI=1S/C5H12O6S4/c1-10-14(6,7)4-12-3-13-5-15(8,9)11-2/h3-5H2,1-2H3	Methyl methoxysulfonylmethylsulfanylmethylsulfanylmethanesulfonate	COS(=O)(=O)CSCSCS(=O)(=O)OC	0.7	158219928	PUBCHEM:(158219928)	2.0	318.944	29.0	0.476	8.369611625546973e+17	8.369609998828052e+17	8.36960999878611e+17	
16	UFVXNZLUXSHTTF	sirius	C1(C(=O)S1)C(=O)O																																																																																												1.0	1.0	0.057	0.057	-59.971	0.99	0.962	13.168	C3H2O3S	[M + Na]+	C3H2NaO3S+	InChI=1S/C3H2O3S/c4-2(5)1-3(6)7-1/h1H,(H,4,5)	[(3S)-3-carboxythiiran-2-ylidene]oxidanium	C1(C(=O)S1)C(=O)O	0.8	70680443;70680444	PUBCHEMANNOTATIONBIO;PUBCHEM:(70680443 70680444)	16777218.0	140.962	29.0	0.485	8.36961171396291e+17	8.369610002225439e+17	8.369610002183496e+17	
17	UZWWFFJHMATGGR	sirius	C1=C(NC(=S)S1)C(=O)O																																																																																												1.0	1.0	0.169	0.169	-53.469	0.717	0.477	8.399	C4H3NO2S2	[M - H2O + H]+	C4H2NOS2+	InChI=1S/C4H3NO2S2/c6-3(7)2-1-9-4(8)5-2/h1H,(H,5,8)(H,6,7)	2-sulfanylidene-3H-1,3-thiazole-4-carboxylate	C1=C(NC(=S)S1)C(=O)O	0.6	21818421;153698772	PUBCHEMANNOTATIONSAFETYANDTOXIC;MESH:(21818421);PUBCHEM:(21818421 153698772);PUBMED	67108934.0	143.958	29.0	0.489	8.369611631964259e+17	8.369610002854584e+17	8.369610002854584e+17	
18	UZWWFFJHMATGGR	sirius	C1=C(NC(=S)S1)C(=O)O																																																																																												1.0	2.0	0.179	0.179	-51.614	0.475	0.5	12.821	C4H3NO2S2	[M - H2O + H]+	C4H2NOS2+	InChI=1S/C4H3NO2S2/c6-3(7)2-1-9-4(8)5-2/h1H,(H,5,8)(H,6,7)	2-sulfanylidene-3H-1,3-thiazole-4-carboxylate	C1=C(NC(=S)S1)C(=O)O	0.6	21818421;153698772	PUBCHEMANNOTATIONSAFETYANDTOXIC;MESH:(21818421);PUBCHEM:(21818421 153698772);PUBMED	67108934.0	143.957	29.0	0.49	8.36961150433158e+17	8.36961000348373e+17	8.36961000348373e+17	
19	QHFJSLSLEZTOTO	sirius	C(=[N+]=[N-])O[P+](=O)O																																																																																												1.0	1.0	-inf	-inf	-47.282	1.0	0.994	10.551	CHN2O3P	[M + Na]+	CHN2NaO3P+	InChI=1S/CHN2O3P/c2-3-1-6-7(4)5/h1H/p+1	Diazomethoxy-hydroxy-oxophosphanium	C(=[N+]=[N-])O[P+](=O)O	-0.2	87236604;87236605	PUBCHEM:(87236604 87236605)	2.0	142.962	29.0	0.486	8.369611457061773e+17	8.369610004196762e+17	8.369610004154819e+17	
20	NJAQMVWDOPCNRC	sirius	C=C(C(=O)S)S																																																																																												1.0	2.0	0.009	0.009	-25.892	0.126	0.097	16.213	C3H4OS2	[M + Na]+	C3H4NaOS2+	InChI=1S/C3H4OS2/c1-2(5)3(4)6/h5H,1H2,(H,4,6)	2-sulfanylprop-2-enethioic S-acid	C=C(C(=O)S)S	1.2	154214565	PUBCHEM:(154214565)	2.0	142.959	29.0	0.489	8.369611491413124e+17	8.369610004783964e+17	8.369610004742021e+17	
23	KKADPXVIOXHVKN	gnps	O=C(O)C(=O)CC1=CC=C(O)C=C1	CCMSLIB00013639059	spectra_filtered.mgf	WINE-DB-ORBITRAP.mgf	0.971684	2951360.0	0.0	10902.8	8.0	1.99506	180.99	1.0	temp/spectra_filtered.mgf23	1.0	4-Hydroxyphenylpyruvic_acid	ESI	Orbitrap	Commercial	Axel_Marchal	TE_MLS	M+H	182.985	180.16	1.0	156-39-8		O=C(O)C(=O)CC1=CC=C(O)C=C1	InChI=1S/C9H8O4/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,10H,5H2,(H,12,13)		1.0	Positive	WINE-DB-ORBITRAP	182.985	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C9H8O4	KKADPXVIOXHVKN-UHFFFAOYSA-N	Benzenoids	Benzene and substituted derivatives	Phenylpyruvic acid derivatives			Shikimates and Phenylpropanoids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00013639059																																																																								
30	VZINKMDBPWIJGP	sirius	C1=C(S(C=C1Br)(O)O)C=O																																																																																												1.0	1.0	0.034	0.034	-49.942	0.987	0.984	51.045	C5H5BrO3S	[M + K]+	C5H5BrKO3S+	InChI=1S/C5H5BrO3S/c6-4-1-5(2-7)10(8,9)3-4/h1-3,8-9H	4-Bromo-1,1-dihydroxythiophene-2-carbaldehyde	C1=C(S(C=C1Br)(O)O)C=O	1.1	88182230	PUBCHEM:(88182230)	2.0	262.878	30.0	0.492	8.369611615900073e+17	8.369610010823762e+17	8.369610010781819e+17	
38	NMWIUZKBWNNWGI	sirius	C1(=S)OC2(S1)OC(=S)S2																																																																																												1.0	1.0	-inf	-inf	-56.67	0.999	0.953	10.386	C3O2S4	[M + Na]+	C3NaO2S4+	InChI=1S/C3O2S4/c6-1-4-3(8-1)5-2(7)9-3	Dithiocarbonate carbon	C1(=S)OC2(S1)OC(=S)S2	2.8	129842584	PUBCHEM:(129842584)	2.0	218.868	30.0	0.494	8.369611862567114e+17	8.369610015018067e+17	8.369610015018067e+17	
40	UMSMRMMMSOUYHA	sirius	CS(=O)(=O)N(SC(=O)O)SC(=O)O																																																																																												1.0	1.0	-inf	-inf	-86.82	0.971	0.268	62.137	C3H5NO6S3	[M + K]+	C3H5KNO6S3+	InChI=1S/C3H5NO6S3/c1-13(9,10)4(11-2(5)6)12-3(7)8/h1H3,(H,5,6)(H,7,8)	[Carboxysulfanyl(methylsulfonyl)amino]sulfanylformic acid	CS(=O)(=O)N(SC(=O)O)SC(=O)O	0.1	20242500	PUBCHEM:(20242500)	2.0	285.894	30.0	0.494	8.369613196104251e+17	8.369610016066643e+17	8.369610016066643e+17	
44	WSPWWYSDRMFWGC	sirius	C(S(=O)(=S)O)S(=O)(=S)O																																																																																												1.0	1.0	-inf	-inf	-31.62	0.856	0.935	31.724	CH4O4S4	[M + Na]+	CH4NaO4S4+	InChI=1S/CH4O4S4/c2-8(3,6)1-9(4,5)7/h1H2,(H,2,3,6)(H,4,5,7)	Hydroxy-(hydroxysulfonothioylmethyl)-oxo-sulfanylidene-lambda6-sulfane	C(S(=O)(=S)O)S(=O)(=S)O	1.5	88003726	PUBCHEM:(88003726);PUBMED	66.0	230.89	30.0	0.497	8.369611740722573e+17	8.369610018163795e+17	8.369610018163795e+17	
46	LSDYCEIPEBJKPT	sirius	C1CCN(C1)CCCCN																																																																																												1.0	1.0	0.451	0.459	-47.053	0.551	0.333	31.495	C8H18N2	[M + H]+	C8H19N2+	InChI=1S/C8H18N2/c9-5-1-2-6-10-7-3-4-8-10/h1-9H2	4-(Pyrrolidin-1-yl)butan-1-amine	C1CCN(C1)CCCCN	0.5	162399576;7019183;2762762	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(162399576 7019183 2762762);DSSTox:(DTXSID90376428)	137506062338.0	143.154	30.0	0.497	8.369611394734414e+17	8.369610019128485e+17	8.369610019128485e+17	
50	IEVJVQXLBZUEMH	isdb	NCCC1CCCCN1																																													-1.0							1.0	0.8938662	ISDB	http://www.wikidata.org/entity/Q105111980	IEVJVQXLBZUEMH-UHFFFAOYSA-N	InChI=1S/C7H16N2/c8-5-4-7-3-1-2-6-9-7/h7,9H,1-6,8H2	NCCC1CCCCN1	C7H16N2		128.131348512	2-Piperidineethanamine	Alkaloids	Pseudoalkaloids	Acetate-derived alkaloids	http://www.wikidata.org/entity/Q2195173	Cymbopogon schoenanthus	913224.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Andropogoneae']	['Cymbopogon']	['Cymbopogon schoenanthus']											0.0	0.0	3.5754647254943848	1.0																									
50	NVZWMJWMTWOVNJ	sirius	C1CC2(C1)CCNC2																																																																																												1.0	1.0	0.175	0.175	-53.969	1.0	0.333	64.389	C7H13N	[M + H3N + H]+	C7H17N2+	InChI=1S/C7H13N/c1-2-7(3-1)4-5-8-6-7/h8H,1-6H2	6-Azoniaspiro[3.4]octane	C1CC2(C1)CCNC2	1.1	51776807;20521843	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(51776807 20521843);DSSTox:(DTXSID001314888)	137506062338.0	129.139	30.0	0.501	8.36961337335555e+17	8.369610021099808e+17	8.369610021099808e+17	
51	XJLSEXAGTJCILF	sirius	C1CC(CNC1)C(=O)O																																																																																												1.0	1.0	0.262	0.275	-93.093	0.997	0.333	76.634	C6H11NO2	[M + H3N + H]+	C6H15N2O2+	InChI=1S/C6H11NO2/c8-6(9)5-2-1-3-7-4-5/h5,7H,1-4H2,(H,8,9)	Nipecotic Acid	C1CC(CNC1)C(=O)O	0.049	101412317;161727917;6575388;6575389;76973009;22647218;22828528;22828531;140699390;153697442;1796509;1796510;4498;78246121	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0137943);NORMAN:(NS00015522);HMDB:(HMDB0255618);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(1796510 4498);METACYC:(2-EPA-PC CPD-11627 CPD-20799 His-tRNA-Adenosines mNA-Adenosines);CHEBI:(60120 221278 222169 116931);MESH:(4498);PUBCHEM:(101412317 161727917 6575388 6575389 76973009 22647218 22828528 22828531 140699390 153697442 1796509 1796510 4498 78246121);DSSTox:(DTXSID00870568 DTXSID30647543 DTXSID40365165 DTXSID60487419 DTXSID60647516);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137562949742.0	147.113	30.0	0.504	8.369611560115827e+17	8.369610021561181e+17	8.369610021561181e+17	
53	VBTCAHMANZTRMG	sirius	C#CCC1CCCC1																																																																																												1.0	1.0	0.098	0.326	-38.713	0.996	0.333	30.485	C8H12	[M + H3N + H]+	C8H16N+	InChI=1S/C8H12/c1-2-5-8-6-3-4-7-8/h1,8H,3-7H2	1-Deuterio-1-prop-2-ynylcyclopentane	C#CCC1CCCC1	3.0	58696456;521007	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(58696456 521007);DSSTox:(DTXSID60334530)	137506062338.0	126.128	31.0	0.51	8.369613010044916e+17	8.369610022483928e+17	8.369610022483928e+17	
56	ATHGHQPFGPMSJY	gnps|isdb	NCCCCNCCCN	CCMSLIB00005463985	spectra_filtered.mgf	GNPS-MSMLS.mgf	0.944349	23299100.0	0.0	1.46152	6.0	0.000213623	146.165	1.0	temp/spectra_filtered.mgf56	1.0	SPERMIDINE	ESI	Orbitrap	Commercial	Dorrestein	Kelly Weldon	M+H	146.165	145.158	1.0	124-20-9		NCCCCNCCCN	"""InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2"""		1.0	Positive	GNPS-MSMLS	146.165	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C7H19N3	ATHGHQPFGPMSJY-UHFFFAOYSA-N	Organic nitrogen compounds	Organonitrogen compounds	Amines	Ornithine alkaloids	Polyamines	Alkaloids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00005463985	7.0	Alkaloids	0.0344827586206896	Ornithine alkaloids	0.0344827586206896	Polyamines	0.0344827586206896	1.0	0.79324675	ISDB	http://www.wikidata.org/entity/Q418834	ATHGHQPFGPMSJY-UHFFFAOYSA-N	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2	NCCCCNCCCN	C7H19N3		145.15789760799998	Spermidine	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q25419	Escherichia coli	474506.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Enterobacteriales']	['Enterobacteriaceae']	['Unknown']	['Unknown']	['Escherichia coli']		['Bacteria']		['Proteobacteria']							2.0	3.0	6.67298698425293	1.0																									
56	DDROADVTQNAKPF	sirius	CN(C)CC1CCNC1																																																																																												1.0	1.0	0.11	0.11	-77.089	0.999	0.5	56.747	C7H16N2	[M + H3N + H]+	C7H20N3+	InChI=1S/C7H16N2/c1-9(2)6-7-3-4-8-5-7/h7-8H,3-6H2,1-2H3	(R)-N,N-Dimethyl-1-(pyrrolidin-3-yl)methanamine	CN(C)CC1CCNC1	0.2	14086165;26368555;26368557	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(14086165 26368555 26368557);DSSTox:(DTXSID00555621);PUBMED:(null)	137506062402.0	146.165	31.0	0.519	8.369613327847347e+17	8.369610024035821e+17	8.369610024035821e+17	
59	JSCMVZSUGJERHW	sirius	CCOC(=O)C1=C(OC2=C1C=C(C=C2)OCC3=C(C(=C(C(=C3F)F)F)F)F)C																																																																																												1.0	5.0	0.043	0.043	-243.075	0.012	0.028	37.389	C19H13F5O4	[M + Na]+	C19H13F5NaO4+	InChI=1S/C19H13F5O4/c1-3-26-19(25)13-8(2)28-12-5-4-9(6-10(12)13)27-7-11-14(20)16(22)18(24)17(23)15(11)21/h4-6H,3,7H2,1-2H3	ethyl 2-methyl-5-[(2,3,4,5,6-pentafluorophenyl)methoxy]-1-benzofuran-3-carboxylate	CCOC(=O)C1=C(OC2=C1C=C(C=C2)OCC3=C(C(=C(C(=C3F)F)F)F)F)C	4.9	1906772	COCONUT:(CNP0255663);PUBCHEM:(1906772)	2097154.0	423.063	31.0	0.522	8.369611565107049e+17	8.369610025713542e+17	8.369610025671599e+17	
63	LSDYCEIPEBJKPT	sirius	C1CCN(C1)CCCCN																																																																																												1.0	1.0	0.455	0.538	-40.991	1.0	0.5	39.857	C8H18N2	[M + H3N + H]+	C8H22N3+	InChI=1S/C8H18N2/c9-5-1-2-6-10-7-3-4-8-10/h1-9H2	4-(Pyrrolidin-1-yl)butan-1-amine	C1CCN(C1)CCCCN	0.5	162399576;7019183;2762762	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(162399576 7019183 2762762);DSSTox:(DTXSID90376428)	137506062338.0	160.181	32.0	0.526	8.369613328518436e+17	8.369610027726808e+17	8.369610027684865e+17	
68	AWCGLAKRWLZACY	sirius	CC(=O)NCCCNCCCN																																																																																												1.0	2.0	0.544	0.544	-54.558	0.012	0.333	79.286	C8H19N3O	[M + H]+	C8H20N3O+	InChI=1S/C8H19N3O/c1-8(12)11-7-3-6-10-5-2-4-9/h10H,2-7,9H2,1H3,(H,11,12)	Acetamide, N-(3-((3-aminopropyl)amino)propyl)-	CC(=O)NCCCNCCCN	-1.1	129852	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);MESH:(129852);LotusExpanded;PUBCHEM:(129852);DSSTox:(DTXSID50949516);PUBMED:(null)	146095996998.0	174.16	32.0	0.533	8.369611402703592e+17	8.369610029991734e+17	8.369610029991734e+17	
71	VLKWZWFJGJGMNV	sirius	CC1(C(C1C(=O)OCC2=CC=C(O2)C(F)(F)F)C=C(C(F)(F)F)Cl)C																																																																																												1.0	4.0	0.031	0.031	-162.72	0.039	0.048	39.049	C15H13ClF6O3	[M + Na]+	C15H13ClF6NaO3+	InChI=1S/C15H13ClF6O3/c1-13(2)8(5-9(16)14(17,18)19)11(13)12(23)24-6-7-3-4-10(25-7)15(20,21)22/h3-5,8,11H,6H2,1-2H3	[5-(trifluoromethyl)furan-2-yl]methyl (1R,3R)-3-(2-chloro-3,3,3-trifluoroprop-1-enyl)-2,2-dimethylcyclopropane-1-carboxylate	CC1(C(C1C(=O)OCC2=CC=C(O2)C(F)(F)F)C=C(C(F)(F)F)Cl)C	4.6	88430259;54398054	PUBCHEM:(88430259 54398054)	2.0	413.034	33.0	0.543	8.369613284771843e+17	8.369610031333911e+17	8.369610031333911e+17	
72	CVGOWLQDTGPLGS	sirius	C1=C(C=C(C(=C1Cl)O)Cl)NC2=NC(=NC(=N2)NC3=CC(=C(C(=C3O)Cl)O)Cl)NC4=CC(=C(C(=C4)Cl)O)Cl																																																																																												1.0	2.0	-inf	-inf	-164.941	0.216	0.215	38.673	C21H12Cl6N6O4	[M + K]+	C21H12Cl6KN6O4+	InChI=1S/C21H12Cl6N6O4/c22-8-1-6(2-9(23)15(8)34)28-19-31-20(29-7-3-10(24)16(35)11(25)4-7)33-21(32-19)30-13-5-12(26)17(36)14(27)18(13)37/h1-5,34-37H,(H3,28,29,30,31,32,33)	4-[[4,6-Bis(3,5-dichloro-4-hydroxyanilino)-1,3,5-triazin-2-yl]amino]-2,6-dichlorobenzene-1,3-diol	C1=C(C=C(C(=C1Cl)O)Cl)NC2=NC(=NC(=N2)NC3=CC(=C(C(=C3O)Cl)O)Cl)NC4=CC(=C(C(=C4)Cl)O)Cl	7.9	59961609	PUBCHEM:(59961609)	2.0	660.869	33.0	0.542	8.369611725371418e+17	8.369610031795284e+17	8.369610031795284e+17	
74	IHBAVXVTGLANPI	sirius	CC(C)C(C(=O)N1CCCC1)N																																																																																												1.0	1.0	0.514	0.514	-86.695	0.992	0.333	47.376	C9H18N2O	[M + H3N + H]+	C9H22N3O+	InChI=1S/C9H18N2O/c1-7(2)8(10)9(12)11-5-3-4-6-11/h7-8H,3-6,10H2,1-2H3	2-Amino-3-methyl-1-pyrrolidin-1-YL-butan-1-one	CC(C)C(C(=O)N1CCCC1)N	0.7	4470972;40459151;447256	PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00068129);HMDB:(HMDB0246938);BloodExposome:(447256);MESH:(447256);LotusExpanded;PUBCHEM:(4470972 40459151 447256);DSSTox:(DTXSID401247764 DTXSID50332247);PUBMED:(null)	146050121806.0	188.176	33.0	0.553	8.369613221647564e+17	8.369610032676088e+17	8.369610032676088e+17	
75	HEPOIJKOXBKKNJ	sirius	CC(C)NCC(=O)O																																																																																												1.0	1.0	0.269	0.269	-71.594	1.0	1.0	26.805	C5H11NO2	[M + K]+	C5H11KNO2+	InChI=1S/C5H11NO2/c1-4(2)6-3-5(7)8/h4,6H,3H2,1-2H3,(H,7,8)	2-(Propan-2-ylazaniumyl)acetate	CC(C)NCC(=O)O	-2.1	20025745;36690318;414244	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(20025745 36690318 414244);DSSTox:(DTXSID40955000)	137455730690.0	156.042	34.0	0.559	8.369613170896483e+17	8.369610033137462e+17	8.369610033095519e+17	
82	IKIABDZHSNNOSK	sirius	C1CC(NC(=NC1)N)C(=O)O																																																																																												1.0	1.0	0.256	0.256	-158.101	0.995	0.333	91.064	C6H11N3O2	[M + H3N + H]+	C6H15N4O2+	InChI=1S/C6H11N3O2/c7-6-8-3-1-2-4(9-6)5(10)11/h4H,1-3H2,(H,10,11)(H3,7,8,9)	2-Iminiumyl-1,3-diazepane-4-carboxylate	C1CC(NC(=NC1)N)C(=O)O	-1.0	139080281;13154361;206956	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(139080281 13154361 206956);DSSTox:(DTXSID20183162)	137506062338.0	175.119	34.0	0.563	8.369611746426826e+17	8.369610036744563e+17	8.36961003670262e+17	
