feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality
135	VUBOIQFUPSWOPP	sirius	CC1=CC=C(OC1=O)C(=CC(=O)C)C																																																																																												1.0	1.0	0.047	0.047	-127.046	1.0	0.333	208.181	C11H12O3	[M + H3N + H]+	C11H16NO3+	InChI=1S/C11H12O3/c1-7-4-5-10(14-11(7)13)8(2)6-9(3)12/h4-6H,1-3H3	Nocapyrone O	CC1=CC=C(OC1=O)C(=CC(=O)C)C	1.9	162814567;139591641	COCONUT:(CNP0071838);SUPERNATURAL:(SN0400126);PUBCHEM:(162814567 139591641);LOTUS:(Q105293178 Q104199788)	271581186.0	210.11	50.0	0.833	8.390797568088207e+17	8.390796095300242e+17	8.390796095300242e+17	
136	NQFUSWIGRKFAHK	gnps	CC1(C2CC1C3(C(C2)O3)C)C	CCMSLIB00003138450	spectra_filtered.mgf	GNPS-NIST14-MATCHES.mgf	0.872506	1586970.0	0.0	270.355	6.0	0.0365295	135.08	1.0	temp/spectra_filtered.mgf136	1.0	Spectral Match to .alpha.-Pinene oxide from NIST14	ESI	qTof	Isolated	Data from Gabriel Haddad	Data deposited by mjmeehan	M+H-H2O	135.117	152.12	1.0	1686142		CC1(C2CC1C3(C(C2)O3)C)C	InChI=1S/C10H16O/c1-9(2)6-4-7(9)10(3)8(5-6)11-10/h6-8H,4-5H2,1-3H3		3.0	Positive	GNPS-NIST14-MATCHES	135.117	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C10H16O	NQFUSWIGRKFAHK-UHFFFAOYSA-N	Lipids and lipid-like molecules	Prenol lipids	Monoterpenoids	Monoterpenoids	Pinane monoterpenoids	Terpenoids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00003138450																																																																								
136	RXECVCDYORIBBT	sirius	C#CCCCC(C=CC=O)O																																																																																												1.0	1.0	0.022	0.022	-100.574	1.0	0.5	104.224	C9H12O2	[M - H2O + H]+	C9H11O+	InChI=1S/C9H12O2/c1-2-3-4-6-9(11)7-5-8-10/h1,5,7-9,11H,3-4,6H2	4-hydroxynon-2-en-8-ynal	C#CCCCC(C=CC=O)O	0.6	95065572;95065573;53393935;71684698	COCONUT:(CNP0350601);CHEBI:(189984);SUPERNATURAL:(SN0337656);PUBCHEM:(95065572 95065573 53393935 71684698);DSSTox:(DTXSID20693938)	137442099234.0	135.08	53.0	0.89	8.390798458790678e+17	8.390796095677729e+17	8.390796095677729e+17	
136	SMUVABOERCFKRW	isdb	Cc1ccc(C)c(C=O)c1																																													9.0	Alkaloids	0.2181818181818181	Small peptides	0.2181818181818181	Aminoacids	0.2	1.0	0.57700634	ISDB	http://www.wikidata.org/entity/Q27265131	SMUVABOERCFKRW-UHFFFAOYSA-N	InChI=1S/C9H10O/c1-7-3-4-8(2)9(5-7)6-10/h3-6H,1-2H3	Cc1ccc(C)c(C=O)c1	C9H10O		134.07316494	2,5-Dimethylbenzaldehyde	Terpenoids			http://www.wikidata.org/entity/Q101815	Camellia sinensis	1058509.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ericales']	['Theaceae']	['Unknown']	['Camellia']	['Camellia sinensis']											0.0	0.0	2.308025360107422	1.0																									
137	ADHVWICOFLYDST	sirius	CCC=CCC(C=CC(C(CCCCCCCC(=O)O)O)O)O																																																																																												1.0	1.0	0.46	0.46	-65.457	1.0	0.333	284.866	C18H32O5	[M + H3N + H]+	C18H36NO5+	InChI=1S/C18H32O5/c1-2-3-7-10-15(19)13-14-17(21)16(20)11-8-5-4-6-9-12-18(22)23/h3,7,13-17,19-21H,2,4-6,8-12H2,1H3,(H,22,23)	9,10,13-trihydroxyoctadeca-11,15-dienoic acid	CCC=CCC(C=CC(C(CCCCCCCC(=O)O)O)O)O	2.6	74135901;9973796;23872026;93062006;93062009;93062012;93062016;26249435;26249437;26249439	COCONUT:(CNP0087243);CHEBI:(183718);SUPERNATURAL:(SN0002544);PUBCHEM:(74135901 9973796 23872026 93062006 93062009 93062012 93062016 26249435 26249437 26249439);DSSTox:(DTXSID001203873)	137442099234.0	346.259	51.0	0.85	8.390797562383954e+17	8.39079609609716e+17	8.39079609609716e+17	
137	QZTNFEXLVDIXEF	isdb	O=C(CCCO)CCCCCCCCC[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O																																													11.0	Fatty acids	0.4923076923076923	Fatty amides	0.3076923076923077	N-acyl amines	0.2615384615384615	1.0	0.34173563	ISDB	http://www.wikidata.org/entity/Q82914658	QZTNFEXLVDIXEF-BRSBDYLESA-N	InChI=1S/C18H35NO5/c20-12-8-10-14(22)9-6-4-2-1-3-5-7-11-15-17(23)18(24)16(13-21)19-15/h15-21,23-24H,1-13H2/t15-,16-,17-,18-/m1/s1	O=C(CCCO)CCCCCCCCC[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O	C18H35NO5		345.25152322	Broussonetine C	Alkaloids	Ornithine alkaloids	Pyrrolidine alkaloids	http://www.wikidata.org/entity/Q4097283	Broussonetia kazinoki	734176.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Moraceae']	['Unknown']	['Broussonetia']	['Broussonetia kazinoki']											0.0	0.0	1.3669425249099731	1.0																									
138	IVFHAENEFMWGJJ	isdb																																														13.0	Alkaloids	0.0416666666666666	Pseudoalkaloids	0.0416666666666666	Isoindole alkaloids	0.0416666666666666	1.0	0.2063657	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	0.825462818145752	1.0																									
138	OYIYCGXVBRNSGO	sirius	CC(C)C12C(C3=C(O1)C(C(=O)C(C3=O)(C)C)(C)C)C4=C(O2)C(C(=O)C(C4=O)(C)C)(C)C																																																																																												1.0	1.0	0.064	0.064	-243.217	1.0	0.333	50.258	C25H32O6	[M + H3N + H]+	C25H36NO6+	InChI=1S/C25H32O6/c1-11(2)25-14(12-15(26)21(3,4)19(28)23(7,8)17(12)30-25)13-16(27)22(5,6)20(29)24(9,10)18(13)31-25/h11,14H,1-10H3	Rhodomyrtosone D	CC(C)C12C(C3=C(O1)C(C(=O)C(C3=O)(C)C)(C)C)C4=C(O2)C(C(=O)C(C4=O)(C)C)(C)C	4.1	102521924	COCONUT:(CNP0320864);SUPERNATURAL:(SN0278436);PUBCHEM:(102521924);LOTUS:(Q105203342 Q105203344);PUBMED:(null)	271581250.0	446.254	52.0	0.872	8.390799889425907e+17	8.390796096474647e+17	8.390796096474647e+17	
139	AHKONBCLZUBIAS	sirius	CC(C)(C)OC(=O)NCC1=CC(=CC=C1)OCC(=O)O																																																																																												1.0	1.0	0.073	0.073	-266.204	1.0	0.333	157.186	C14H19NO5	[M + H3N + H]+	C14H23N2O5+	InChI=1S/C14H19NO5/c1-14(2,3)20-13(18)15-8-10-5-4-6-11(7-10)19-9-12(16)17/h4-7H,8-9H2,1-3H3,(H,15,18)(H,16,17)	2-[3-[[(2-Methylpropan-2-yl)oxycarbonylamino]methyl]phenoxy]acetic acid	CC(C)(C)OC(=O)NCC1=CC(=CC=C1)OCC(=O)O	2.041	138040002	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(138040002)	67108866.0	299.16	53.0	0.878	8.390797627395672e+17	8.390796096852134e+17	8.390796096852134e+17	
140	NFZRXQHLYHVCAL	isdb	C=CC1(C)CCC2=C(C1)C(=O)CC1C(CO)=CC(=O)C(O)C21C																																													29.0	Terpenoids	0.25	Steroids	0.25	Pimarane and Isopimarane diterpenoids	0.25	19.0	0.31159028	ISDB	http://www.wikidata.org/entity/Q104172475	NFZRXQHLYHVCAL-UHFFFAOYSA-N	InChI=1S/C19H24O4/c1-4-18(2)6-5-13-12(9-18)15(21)8-14-11(10-20)7-16(22)17(23)19(13,14)3/h4,7,14,17,20,23H,1,5-6,8-10H2,2-3H3	C=CC1(C)CCC2=C(C1)C(=O)CC1C(CO)=CC(=O)C(O)C21C	C19H24O4		316.167459248	7-Ethenyl-4-hydroxy-1-(hydroxymethyl)-4a,7-dimethyl-4,5,6,8,10,10a-hexahydrophenanthrene-3,9-dione	Terpenoids	Diterpenoids	Pimarane and Isopimarane diterpenoids	http://www.wikidata.org/entity/Q16825153	Actinomadura	305623.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptosporangiales']	['Thermomonosporaceae']	['Unknown']	['Actinomadura']	['Unknown']		['Bacteria']									1.0	3.0	3.7463611364364624	1.0																									
140	NQLDLHAGFBEZDI	sirius	CC(C)(C)OC(=O)NC1CC(C=C1)OC(=O)CC(=O)OC																																																																																												1.0	1.0	0.041	0.041	-309.778	1.0	0.333	158.901	C14H21NO6	[M + H3N + H]+	C14H25N2O6+	InChI=1S/C14H21NO6/c1-14(2,3)21-13(18)15-9-5-6-10(7-9)20-12(17)8-11(16)19-4/h5-6,9-10H,7-8H2,1-4H3,(H,15,18)	4-{[(tert-butoxy)carbonyl]amino}cyclopent-2-en-1-yl 1-methyl propanedioate	CC(C)(C)OC(=O)NC1CC(C=C1)OC(=O)CC(=O)OC	1.5	75084301;44825469	COCONUT:(CNP0071206);SUPERNATURAL:(SN0252519);PUBCHEM:(75084301 44825469);PUBMED:(null)	3145794.0	317.171	53.0	0.884	8.390797615274132e+17	8.390796097229622e+17	8.390796097229622e+17	
141	VKGOUJWNNSMSLM	sirius	CC1CC(C(=O)C(O1)OC2C(C(C(C(C2O)NC)O)NC)O)O																																																																																												1.0	2.0	0.045	0.051	-254.523	0.102	0.823	46.54	C14H26N2O7	[M + Na]+	C14H26N2NaO7+	InChI=1S/C14H26N2O7/c1-5-4-6(17)9(18)14(22-5)23-13-11(20)7(15-2)10(19)8(16-3)12(13)21/h5-8,10-17,19-21H,4H2,1-3H3	(2~{S},4~{S},6~{R})-2-[(2~{S},3~{R},5~{S},6~{R})-3,5-bis(methylamino)-2,4,6-tris(oxidanyl)cyclohexyl]oxy-6-methyl-4-oxidanyl-oxan-3-one	CC1CC(C(=O)C(O1)OC2C(C(C(C(C2O)NC)O)NC)O)O	-2.9	25002129	PUBCHEMANNOTATIONBIO;PUBCHEM:(25002129)	16777218.0	357.163	53.0	0.877	8.390797516246604e+17	8.390796097607109e+17	8.390796097607109e+17	
142	KCCZWBMGSUSPAS	sirius	CCC=CCC=CCC(C=CC=CC(=O)O)O																																																																																												1.0	1.0	0.195	0.195	-108.736	1.0	0.333	295.426	C14H20O3	[M + H3N + H]+	C14H24NO3+	InChI=1S/C14H20O3/c1-2-3-4-5-6-7-10-13(15)11-8-9-12-14(16)17/h3-4,6-9,11-13,15H,2,5,10H2,1H3,(H,16,17)		CCC=CCC=CCC(C=CC=CC(=O)O)O	3.013		LIPIDMAPS:(LMFA01050597)	2147483648.0	254.175	53.0	0.887	8.390797544683988e+17	8.39079609802654e+17	8.390796097984596e+17	
142	SECPZKHBENQXJG	gnps	CCCCCC/C=C/CCCCCCCC(=O)O	CCMSLIB00003136157	spectra_filtered.mgf	GNPS-NIST14-MATCHES.mgf	0.757675	694162.0	0.0	4140.94	9.0	1.0569	254.175	1.0	temp/spectra_filtered.mgf142	1.0	Spectral Match to Palmitelaidic acid from NIST14	ESI	qTof	Isolated	Data from Wolfender/Litaudon	Data deposited by pmallard	M+H	255.232	254.225	1.0	10030736		CCCCCC/C=C/CCCCCCCC(=O)O	InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h7-8H,2-6,9-15H2,1H3,(H,17,18)/b8-7+		3.0	Positive	GNPS-NIST14-MATCHES	255.232	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C16H30O2	SECPZKHBENQXJG-BQYQJAHWSA-N				Fatty Acids and Conjugates	Unsaturated fatty acids	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00003136157																																																																								
142	USWXONDRQANYOY	isdb	CCCCCCCCC/C(O)=C1\C(=O)CNC1=O																																													11.0	Fatty acids	0.4923076923076923	Fatty amides	0.3076923076923077	N-acyl amines	0.2615384615384615	3.0	0.29715464	ISDB	http://www.wikidata.org/entity/Q105278550	USWXONDRQANYOY-QBFSEMIESA-N	InChI=1S/C14H23NO3/c1-2-3-4-5-6-7-8-9-11(16)13-12(17)10-15-14(13)18/h16H,2-10H2,1H3,(H,15,18)/b13-11-	CCCCCCCCC/C(O)=C1\C(=O)CNC1=O	C14H23NO3		253.167793596	3-(1-Hydroxydecylidene)pyrrolidine-2,4-dione	Amino acids and Peptides	Linear polyketides	3-acyl tetramic acids	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']		['Bacteria']		['Proteobacteria']							2.0	0.0	3.188618540763855	1.0																									
143	DTJLXXLXQPOQBZ	gnps	CCn1cc(C(=O)O)c(C)n1	CCMSLIB00012885037	spectra_filtered.mgf	MSNLIB-POSITIVE.mgf	0.794708	7483270.0	0.0	6583.53	6.0	1.02098	156.102	1.0	temp/spectra_filtered.mgf143	1.0	1-Ethyl-3-methyl-1H-pyrazole-4-carboxylic acid	ESI	Orbitrap	Commercial	Tomas Pluskal	Corinna Brungs	[M+H]+	155.081	154.074	1.0			CCn1cc(C(=O)O)c(C)n1	InChI=1S/C7H10N2O2/c1-3-9-4-6(7(10)11)5(2)8-9/h4H,3H2,1-2H3,(H,10,11)	DTJLXXLXQPOQBZ-UHFFFAOYSA-N	1.0	Positive	MSNLIB-POSITIVE	155.081	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C7H10N2O2	DTJLXXLXQPOQBZ-UHFFFAOYSA-N	Organoheterocyclic compounds	Azoles	Pyrazoles			Alkaloids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00012885037																																																																								
143	FDZCRHSDRBSPBW	sirius	CC(=O)C=CC=C(C)C=O																																																																																												1.0	1.0	0.281	0.281	-31.385	1.0	0.333	203.107	C8H10O2	[M + H3N + H]+	C8H14NO2+	InChI=1S/C8H10O2/c1-7(6-9)4-3-5-8(2)10/h3-6H,1-2H3	(2Z,4Z)-2-methyl-6-oxohepta-2,4-dienal	CC(=O)C=CC=C(C)C=O	0.7	96842984;53395415;14443953;10129991;45085514	METACYC:(CPD-18726);CHEBI:(1283);KEGG:(C11480);LotusExpanded;PUBCHEM:(96842984 53395415 14443953 10129991 45085514)	8589936930.0	156.102	54.0	0.904	8.390797528410088e+17	8.390796098404027e+17	8.390796098404027e+17	
143	RFLOWTCRLWEZFB	isdb																																														9.0	Alkaloids	0.2181818181818181	Small peptides	0.2181818181818181	Aminoacids	0.2	1.0	0.637465	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	2.5498600006103516	1.0																									
144	FDZCRHSDRBSPBW	sirius	CC(=O)C=CC=C(C)C=O																																																																																												1.0	2.0	0.198	0.198	-39.076	0.025	0.5	159.635	C8H10O2	[M + H]+	C8H11O2+	InChI=1S/C8H10O2/c1-7(6-9)4-3-5-8(2)10/h3-6H,1-2H3	(2Z,4Z)-2-methyl-6-oxohepta-2,4-dienal	CC(=O)C=CC=C(C)C=O	0.7	96842984;53395415;14443953;10129991;45085514	METACYC:(CPD-18726);CHEBI:(1283);KEGG:(C11480);LotusExpanded;PUBCHEM:(96842984 53395415 14443953 10129991 45085514)	8589936930.0	139.075	55.0	0.912	8.390797454003126e+17	8.390796098823457e+17	8.390796098823457e+17	
144	OHBQPCCCRFSCAX	isdb	COc1ccc(OC)cc1																																													9.0	Alkaloids	0.2181818181818181	Small peptides	0.2181818181818181	Aminoacids	0.2	19.0	0.40176964	ISDB	http://www.wikidata.org/entity/Q4545697	OHBQPCCCRFSCAX-UHFFFAOYSA-N	InChI=1S/C8H10O2/c1-9-7-3-5-8(10-2)6-4-7/h3-6H,1-2H3	COc1ccc(OC)cc1	C8H10O2		138.06807956	1,4-Dimethoxybenzene				http://www.wikidata.org/entity/Q25841315	Chondromyces crocatus	424530.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Deltaproteobacteria']	['Myxococcales']	['Polyangiaceae']	['Unknown']	['Chondromyces']	['Chondromyces crocatus']		['Bacteria']		['Proteobacteria']							2.0	0.0	3.6070785522460938	1.0																									
145	JDTWZSUNGHMMJM	isdb	CCC(C)C(NC(C)=O)C(=O)O																																													9.0	Alkaloids	0.2181818181818181	Small peptides	0.2181818181818181	Aminoacids	0.2	7.0	0.22618991	ISDB	http://www.wikidata.org/entity/Q27157432	JDTWZSUNGHMMJM-UHFFFAOYSA-N	InChI=1S/C8H15NO3/c1-4-5(2)7(8(11)12)9-6(3)10/h5,7H,4H2,1-3H3,(H,9,10)(H,11,12)	CCC(C)C(NC(C)=O)C(=O)O	C8H15NO3		173.10519334	N-Acetylisoleucine	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q221179	Streptococcus pneumoniae	699152.0	['Bacteria']	['Unknown']	['Firmicutes']	['Bacilli']	['Lactobacillales']	['Streptococcaceae']	['Unknown']	['Streptococcus']	['Streptococcus pneumoniae']		['Bacteria']									1.0	2.0	2.904759645462036	1.0																									
145	LUFCPUJXMWNDTM	sirius	CCCC1CC(=O)CC(=O)O1																																																																																												1.0	1.0	0.163	0.163	-69.829	1.0	0.333	179.147	C8H12O3	[M + H3N + H]+	C8H16NO3+	InChI=1S/C8H12O3/c1-2-3-7-4-6(9)5-8(10)11-7/h7H,2-5H2,1H3	6-Propyloxane-2,4-dione	CCCC1CC(=O)CC(=O)O1	1.1	13442485	PUBCHEM:(13442485);DSSTox:(DTXSID70540963)	137438953474.0	174.113	54.0	0.904	8.390798758935099e+17	8.390796099452603e+17	8.390796099452603e+17	
145	TYFQFVWCELRYAO	gnps	C(CCCC(=O)O)CCC(=O)O	CCMSLIB00006678942	spectra_filtered.mgf	MONA.mgf	0.785732	921035.0	0.0	5616.86	6.0	0.98349	174.113	1.0	temp/spectra_filtered.mgf145	1.0	SUBERIC ACID	ESI	Orbitrap	isolated	MoNA	MoNA:MoNA037676	M+H	175.096	0.0	1.0			C(CCCC(=O)O)CCC(=O)O	"""InChI=1S/C8H14O4/c9-7(10)5-3-1-2-4-6-8(11)12/h1-6H2,(H,9,10)(H,11,12)"""		3.0	positive	MONA	175.096	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C8H14O4	TYFQFVWCELRYAO-UHFFFAOYSA-N	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Fatty Acids and Conjugates	Dicarboxylic acids	Fatty acids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00006678942																																																																								
146	BKNQGBKAJUUPBQ	sirius	CC1CC=CC(=O)CC=CC(CC(=O)O1)O																																																																																												1.0	1.0	0.05	0.05	-107.234	1.0	0.333	296.809	C12H16O4	[M + H3N + H]+	C12H20NO4+	InChI=1S/C12H16O4/c1-9-4-2-5-10(13)6-3-7-11(14)8-12(15)16-9/h2-3,5,7,9,11,14H,4,6,8H2,1H3	Balticolid	CC1CC=CC(=O)CC=CC(CC(=O)O1)O	0.8	163065157;102306472;156963237;139586040;139587780;71528813;71814619;78099845	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0356205);HMDB:(HMDB0248179);BloodExposome:(102306472);SUPERNATURAL:(SN0028110);MESH:(71528813 139586040);PUBCHEM:(163065157 102306472 156963237 139586040 139587780 71528813 71814619 78099845);LOTUS:(Q77573870);PUBMED:(null)	292552782.0	242.139	54.0	0.903	8.390799477629126e+17	8.390796100081748e+17	8.390796100081748e+17	
146	OUYCCCASQSFEME	isdb	N[C@@H](Cc1ccc(O)cc1)C(=O)O																																													9.0	Alkaloids	0.2181818181818181	Small peptides	0.2181818181818181	Aminoacids	0.2	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q188017	OUYCCCASQSFEME-QMMMGPOBSA-N	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1	N[C@@H](Cc1ccc(O)cc1)C(=O)O	C9H11NO3	pos_1_1proton1isopropanol	181.073893212	(2S)-2-ammonio-3-(4-hydroxyphenyl)propanoate	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q25842083	Ensifer meliloti	43952.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Alphaproteobacteria']	['Rhizobiales']	['Rhizobiaceae']	['Unknown']	['Sinorhizobium']	['Sinorhizobium meliloti']		['Bacteria']		['Proteobacteria']	['Alphaproteobacteria']	['Rhizobiales']	['Rhizobiaceae']		['Sinorhizobium']	['Sinorhizobium meliloti']	7.0	3.0	8.5	1.0																									
147	OGLFMTLLZNGZPP	isdb	N[C@@H](Cc1cccc(CO)c1)C(=O)O																																													9.0	Alkaloids	0.2181818181818181	Small peptides	0.2181818181818181	Aminoacids	0.2	10.0	0.42594218	ISDB	http://www.wikidata.org/entity/Q105191688	OGLFMTLLZNGZPP-VIFPVBQESA-N	InChI=1S/C10H13NO3/c11-9(10(13)14)5-7-2-1-3-8(4-7)6-12/h1-4,9,12H,5-6,11H2,(H,13,14)/t9-/m0/s1	N[C@@H](Cc1cccc(CO)c1)C(=O)O	C10H13NO3		195.089543276	3-(Hydroxymethyl)-phenylalanine	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q145686	Iris sibirica	43087.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asparagales']	['Iridaceae']	['Irideae']	['Iris']	['Iris sibirica']											0.0	3.0	3.203768730163574	1.0																									
147	VYKCAQOQHJGKQP	sirius	C(CC(CCO)(CO)C#N)CO																																																																																												1.0	1.0	0.038	0.038	-166.07	0.589	0.69	158.731	C8H15NO3	[M + Na]+	C8H15NNaO3+	InChI=1S/C8H15NO3/c9-6-8(7-12,3-5-11)2-1-4-10/h10-12H,1-5,7H2	5-Hydroxy-2-(2-hydroxyethyl)-2-(hydroxymethyl)pentanenitrile	C(CC(CCO)(CO)C#N)CO	-1.2	91001964	BloodExposome:(91001964);PUBCHEM:(91001964);PUBMED:(null)	4194370.0	196.094	55.0	0.918	8.390797461678702e+17	8.390796100710894e+17	8.390796100710894e+17	
148	XMLQEJGSKUOKGP	sirius	C1C(C=CC(=CCN)C1OC2C(C(C(C(O2)CO)O)O)O)O																																																																																												1.0	1.0	0.634	0.634	-182.553	0.99	0.322	62.425	C14H23NO7	[M + H3N + H]+	C14H27N2O7+	InChI=1S/C14H23NO7/c15-4-3-7-1-2-8(17)5-9(7)21-14-13(20)12(19)11(18)10(6-16)22-14/h1-3,8-14,16-20H,4-6,15H2	2-{[2-(2-aminoethylidene)-5-hydroxycyclohex-3-en-1-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol	C1C(C=CC(=CCN)C1OC2C(C(C(C(O2)CO)O)O)O)O	-3.0	163006671;163006672	COCONUT:(CNP0281139);SUPERNATURAL:(SN0434240);PUBCHEM:(163006671 163006672)	3145730.0	335.181	54.0	0.903	8.390800234071872e+17	8.390796101130324e+17	8.390796101130324e+17	
150	DIBMALNCUJWXQU	sirius	CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCC=CC=CC=CC=CC=CCC																																																																																												1.0	3.0	0.153	0.153	-300.14	0.056	0.066	1.785	C46H82NO8P	[M + H]+	C46H83NO8P+	InChI=1S/C46H82NO8P/c1-3-5-7-9-11-13-15-17-18-19-20-21-22-23-24-25-27-28-30-32-34-36-38-45(48)52-42-44(43-54-56(50,51)53-41-40-47)55-46(49)39-37-35-33-31-29-26-16-14-12-10-8-6-4-2/h6,8,10,12,14,16,26,29,31,33,44H,3-5,7,9,11,13,15,17-25,27-28,30,32,34-43,47H2,1-2H3,(H,50,51)	[3-[2-aminoethoxy(hydroxy)phosphoryl]oxy-2-[(5E,7E,9E,11E,13E)-hexadeca-5,7,9,11,13-pentaenoyl]oxypropyl] pentacosanoate	CCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCC=CC=CC=CC=CC=CCC	12.4	134726757	PUBCHEM:(134726757)	2.0	808.583	55.0	0.91	8.390797745087853e+17	8.390796101885299e+17	8.390796101885299e+17	
150	YLWBKBDNHWQEFU	isdb																																														69.0							1.0	0.40302283	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	1.612091302871704	1.0																									
