feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	structure_taxonomy_npclassifier_02superclass_consensus	structure_taxonomy_npclassifier_03class_consensus	msms_score	libname	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	score_taxo	score_max_consistency	final_score
801	4	Fatty acids	Fatty amides	N-acyl amines	0.42646277	ISDB	RVYUTDKHUFWTFC-RFYAXJIXSA-N	InChI=1S/C18H31NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-18(20)19-16-17(2)3/h8-9,12-15,17H,4-7,10-11,16H2,1-3H3,(H,19,20)/b9-8-,13-12+,15-14+	CCCCC/C=C\CC/C=C/C=C/C(=O)NCC(C)C	C18H31NO		277.240564612	RVYUTDKHUFWTFC	Fatty acids	Fatty amides	N-acyl amines	Piper retrofractum	505281.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Piperales']	['Piperaceae']	['Unknown']	['Piper']	['Piper retrofractum']	0	3	3.2058510780334473
798	-1				0.2853963	ISDB	VQHQDAAWFVGOFT-MOPGFXCFSA-N	InChI=1S/C20H37NO2/c1-17(22)13-11-9-7-5-3-4-6-8-10-12-14-19-15-16-20(23)18(2)21-19/h18-19,21H,3-16H2,1-2H3/t18-,19+/m1/s1	CC(=O)CCCCCCCCCCCC[C@H]1CCC(=O)[C@@H](C)N1	C20H37NO2		323.282429424	VQHQDAAWFVGOFT				Senna spectabilis	901217.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Unknown']	['Senna']	['Senna spectabilis']	0	0	1.1415852308273315
797	-1				0.8043187	ISDB	KVFZUTBKAXAVDX-UHFFFAOYSA-N	InChI=1S/C15H26O/c1-10-5-6-12-14(4)8-11(14)7-13(2,3)9-15(10,12)16/h10-12,16H,5-9H2,1-4H3	CC1CCC2C3(C)CC3CC(C)(C)CC12O	C15H26O		222.198365452	KVFZUTBKAXAVDX	Terpenoids	Sesquiterpenoids	Africanane sesquiterpenoids	Streptomyces malaysiensis	365071.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces malaysiensis']	1	0	4.217274904251099
797	-1				0.8043187	ISDB	KVFZUTBKAXAVDX-CYHVGBIXSA-N	InChI=1S/C15H26O/c1-10-5-6-12-14(4)8-11(14)7-13(2,3)9-15(10,12)16/h10-12,16H,5-9H2,1-4H3/t10-,11+,12+,14-,15-/m1/s1	C[C@@H]1CC[C@H]2[C@]3(C)C[C@@H]3CC(C)(C)C[C@@]12O	C15H26O		222.198365452	KVFZUTBKAXAVDX	Terpenoids	Sesquiterpenoids	Africanane sesquiterpenoids	Streptomyces violaceusniger	51865.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces violaceusniger']	1	0	4.217274904251099
795	4	Fatty acids	Fatty amides	N-acyl amines	0.42509764	ISDB	RVYUTDKHUFWTFC-RFYAXJIXSA-N	InChI=1S/C18H31NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-18(20)19-16-17(2)3/h8-9,12-15,17H,4-7,10-11,16H2,1-3H3,(H,19,20)/b9-8-,13-12+,15-14+	CCCCC/C=C\CC/C=C/C=C/C(=O)NCC(C)C	C18H31NO		277.240564612	RVYUTDKHUFWTFC	Fatty acids	Fatty amides	N-acyl amines	Achillea nana	395148.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Achillea']	['Achillea nana']	0	3	3.200390577316284
795	4	Fatty acids	Fatty amides	N-acyl amines	0.42509764	ISDB	RVYUTDKHUFWTFC-RFYAXJIXSA-N	InChI=1S/C18H31NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-18(20)19-16-17(2)3/h8-9,12-15,17H,4-7,10-11,16H2,1-3H3,(H,19,20)/b9-8-,13-12+,15-14+	CCCCC/C=C\CC/C=C/C=C/C(=O)NCC(C)C	C18H31NO		277.240564612	RVYUTDKHUFWTFC	Fatty acids	Fatty amides	N-acyl amines	Achillea maritima	869832.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Achillea']	['Achillea maritima']	0	3	3.200390577316284
795	4	Fatty acids	Fatty amides	N-acyl amines	0.42509764	ISDB	RVYUTDKHUFWTFC-RFYAXJIXSA-N	InChI=1S/C18H31NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-18(20)19-16-17(2)3/h8-9,12-15,17H,4-7,10-11,16H2,1-3H3,(H,19,20)/b9-8-,13-12+,15-14+	CCCCC/C=C\CC/C=C/C=C/C(=O)NCC(C)C	C18H31NO		277.240564612	RVYUTDKHUFWTFC	Fatty acids	Fatty amides	N-acyl amines	Achillea formosa	4416.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Achillea']	['Achillea formosa']	0	3	3.200390577316284
795	4	Fatty acids	Fatty amides	N-acyl amines	0.42509764	ISDB	RVYUTDKHUFWTFC-RFYAXJIXSA-N	InChI=1S/C18H31NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-18(20)19-16-17(2)3/h8-9,12-15,17H,4-7,10-11,16H2,1-3H3,(H,19,20)/b9-8-,13-12+,15-14+	CCCCC/C=C\CC/C=C/C=C/C(=O)NCC(C)C	C18H31NO		277.240564612	RVYUTDKHUFWTFC	Fatty acids	Fatty amides	N-acyl amines	Piper formosum	6030745.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Piperales']	['Piperaceae']	['Unknown']	['Piper']	['Piper formosum']	0	3	3.200390577316284
795	4	Fatty acids	Fatty amides	N-acyl amines	0.42509764	ISDB	RVYUTDKHUFWTFC-RFYAXJIXSA-N	InChI=1S/C18H31NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-18(20)19-16-17(2)3/h8-9,12-15,17H,4-7,10-11,16H2,1-3H3,(H,19,20)/b9-8-,13-12+,15-14+	CCCCC/C=C\CC/C=C/C=C/C(=O)NCC(C)C	C18H31NO		277.240564612	RVYUTDKHUFWTFC	Fatty acids	Fatty amides	N-acyl amines	Leucocyclus formosus	616330.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Leucocyclus']	['Leucocyclus formosus']	0	3	3.200390577316284
795	4	Fatty acids	Fatty amides	N-acyl amines	0.42509764	ISDB	RVYUTDKHUFWTFC-UHFFFAOYSA-N	InChI=1S/C18H31NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-18(20)19-16-17(2)3/h8-9,12-15,17H,4-7,10-11,16H2,1-3H3,(H,19,20)	CCCCCC=CCCC=CC=CC(=O)NCC(C)C	C18H31NO		277.240564612	RVYUTDKHUFWTFC	Fatty acids	Fatty amides	N-acyl amines	Piper chaba	505281.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Piperales']	['Piperaceae']	['Unknown']	['Piper']	['Piper retrofractum']	0	3	3.200390577316284
795	4	Fatty acids	Fatty amides	N-acyl amines	0.42509764	ISDB	RVYUTDKHUFWTFC-RFYAXJIXSA-N	InChI=1S/C18H31NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-18(20)19-16-17(2)3/h8-9,12-15,17H,4-7,10-11,16H2,1-3H3,(H,19,20)/b9-8-,13-12+,15-14+	CCCCC/C=C\CC/C=C/C=C/C(=O)NCC(C)C	C18H31NO		277.240564612	RVYUTDKHUFWTFC	Fatty acids	Fatty amides	N-acyl amines	Zanthoxylum petiolare	5747734.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Zanthoxylum']	['Zanthoxylum petiolare']	0	3	3.200390577316284
795	4	Fatty acids	Fatty amides	N-acyl amines	0.42509764	ISDB	RVYUTDKHUFWTFC-RFYAXJIXSA-N	InChI=1S/C18H31NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-18(20)19-16-17(2)3/h8-9,12-15,17H,4-7,10-11,16H2,1-3H3,(H,19,20)/b9-8-,13-12+,15-14+	CCCCC/C=C\CC/C=C/C=C/C(=O)NCC(C)C	C18H31NO		277.240564612	RVYUTDKHUFWTFC	Fatty acids	Fatty amides	N-acyl amines	Otanthus maritimus	195139.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Anthemideae']	['Otanthus']	['Otanthus maritimus']	0	3	3.200390577316284
795	4	Fatty acids	Fatty amides	N-acyl amines	0.42509764	ISDB	RVYUTDKHUFWTFC-RFYAXJIXSA-N	InChI=1S/C18H31NO/c1-4-5-6-7-8-9-10-11-12-13-14-15-18(20)19-16-17(2)3/h8-9,12-15,17H,4-7,10-11,16H2,1-3H3,(H,19,20)/b9-8-,13-12+,15-14+	CCCCC/C=C\CC/C=C/C=C/C(=O)NCC(C)C	C18H31NO		277.240564612	RVYUTDKHUFWTFC	Fatty acids	Fatty amides	N-acyl amines	Piper retrofractum	505281.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Piperales']	['Piperaceae']	['Unknown']	['Piper']	['Piper retrofractum']	0	3	3.200390577316284
794	-1				0.44896775	ISDB							DKAXYJLPBDVEHE						['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	0	0	1.7958710193634033
793	6	Terpenoids	Diterpenoids	Icetexane diterpenoids	0.3621705	ISDB	ZSBGZCORDLYKJB-UHFFFAOYSA-N	InChI=1S/C20H28O2/c1-12(2)15-10-13-7-8-17-14(6-5-9-20(17,3)4)11-16(13)19(22)18(15)21/h6,10,12,17,21-22H,5,7-9,11H2,1-4H3	CC(C)c1cc2c(c(O)c1O)CC1=CCCC(C)(C)C1CC2	C20H28O2		300.208930136	ZSBGZCORDLYKJB	Terpenoids	Diterpenoids	Icetexane diterpenoids	Salvia	374096.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Mentheae']	['Salvia']	['Unknown']	0	3	2.948681950569153
793	6	Terpenoids	Diterpenoids	Icetexane diterpenoids	0.3621705	ISDB	ZSBGZCORDLYKJB-QGZVFWFLSA-N	InChI=1S/C20H28O2/c1-12(2)15-10-13-7-8-17-14(6-5-9-20(17,3)4)11-16(13)19(22)18(15)21/h6,10,12,17,21-22H,5,7-9,11H2,1-4H3/t17-/m1/s1	CC(C)c1cc2c(c(O)c1O)CC1=CCCC(C)(C)[C@@H]1CC2	C20H28O2		300.208930136	ZSBGZCORDLYKJB	Terpenoids	Diterpenoids	Icetexane diterpenoids	Coleus barbatus	82487.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Ocimeae']	['Plectranthus']	['Plectranthus barbatus']	0	3	2.948681950569153
793	6	Terpenoids	Diterpenoids	Icetexane diterpenoids	0.3621705	ISDB	ZSBGZCORDLYKJB-QGZVFWFLSA-N	InChI=1S/C20H28O2/c1-12(2)15-10-13-7-8-17-14(6-5-9-20(17,3)4)11-16(13)19(22)18(15)21/h6,10,12,17,21-22H,5,7-9,11H2,1-4H3/t17-/m1/s1	CC(C)c1cc2c(c(O)c1O)CC1=CCCC(C)(C)[C@@H]1CC2	C20H28O2		300.208930136	ZSBGZCORDLYKJB	Terpenoids	Diterpenoids	Icetexane diterpenoids	Plectranthus barbatus	82487.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Ocimeae']	['Plectranthus']	['Plectranthus barbatus']	0	3	2.948681950569153
793	6	Terpenoids	Diterpenoids	Icetexane diterpenoids	0.3621705	ISDB	ZSBGZCORDLYKJB-UHFFFAOYSA-N	InChI=1S/C20H28O2/c1-12(2)15-10-13-7-8-17-14(6-5-9-20(17,3)4)11-16(13)19(22)18(15)21/h6,10,12,17,21-22H,5,7-9,11H2,1-4H3	CC(C)c1cc2c(c(O)c1O)CC1=CCCC(C)(C)C1CC2	C20H28O2		300.208930136	ZSBGZCORDLYKJB	Terpenoids	Diterpenoids	Icetexane diterpenoids	Uvaria klaineana	3867763.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Magnoliales']	['Annonaceae']	['Uvarieae']	['Uvaria']	['Uvaria klaineana']	0	3	2.948681950569153
793	6	Terpenoids	Diterpenoids	Icetexane diterpenoids	0.3621705	ISDB	ZSBGZCORDLYKJB-QGZVFWFLSA-N	InChI=1S/C20H28O2/c1-12(2)15-10-13-7-8-17-14(6-5-9-20(17,3)4)11-16(13)19(22)18(15)21/h6,10,12,17,21-22H,5,7-9,11H2,1-4H3/t17-/m1/s1	CC(C)c1cc2c(c(O)c1O)CC1=CCCC(C)(C)[C@@H]1CC2	C20H28O2		300.208930136	ZSBGZCORDLYKJB	Terpenoids	Diterpenoids	Icetexane diterpenoids	Salvia przewalskii	547902.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Mentheae']	['Salvia']	['Salvia przewalskii']	0	3	2.948681950569153
789	27	Terpenoids	Triterpenoids	Acyclic triterpenoids	0.22777702	ISDB	VLXSQAFKTICBAS-UHTIKGGYSA-N	InChI=1S/C25H42/c1-9-22(6)16-18-25(24(8)15-11-13-21(4)5)19-17-23(7)14-10-12-20(2)3/h9,12-13,17,22,25H,1,8,10-11,14-16,18-19H2,2-7H3/b23-17+/t22-,25+/m1/s1	C=C[C@@H](C)CC[C@@H](C/C=C(\C)CCC=C(C)C)C(=C)CCC=C(C)C	C25H42		342.328651344	VLXSQAFKTICBAS	Terpenoids	Triterpenoids	Acyclic triterpenoids	Haslea ostrearia	172203.0	['Eukaryota']	['Unknown']	['Bacillariophyta']	['Bacillariophyceae']	['Unknown']	['Unknown']	['Unknown']	['Haslea']	['Haslea ostrearia']	0	3	2.411108076572418
788	4	Fatty acids	Fatty amides	N-acyl amines	0.82145315	ISDB	SFIHQZFZMWZOJV-UHFFFAOYSA-N	InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H2,19,20)	CCCCCC=CCC=CCCCCCCCC(N)=O	C18H33NO		279.256214676	SFIHQZFZMWZOJV	Fatty acids	Fatty amides	Primary amides	Averrhoa bilimbi	829006.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Oxalidales']	['Oxalidaceae']	['Unknown']	['Averrhoa']	['Averrhoa bilimbi']	0	2	4.285812616348267
788	4	Fatty acids	Fatty amides	N-acyl amines	0.82145315	ISDB	SFIHQZFZMWZOJV-HZJYTTRNSA-N	InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H2,19,20)/b7-6-,10-9-	CCCCC/C=C\C/C=C\CCCCCCCC(N)=O	C18H33NO		279.256214676	SFIHQZFZMWZOJV	Fatty acids	Fatty amides	Primary amides	Euglena gracilis	1073327.0	['Eukaryota']	['Unknown']	['Euglenida']	['Euglenophyceae']	['Unknown']	['Euglenaceae']	['Unknown']	['Euglena']	['Euglena gracilis']	0	2	4.285812616348267
787	4	Fatty acids	Fatty amides	N-acyl amines	0.61448944	ISDB	RTQVJTLVVBJRJG-UHFFFAOYSA-N	InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h10-11,14-15,17-18,20-21H,2-9,12-13,16,19H2,1H3	CCCCCCCCCC=CCCC=CC(O)C(N)CO	C18H35NO2		297.26677936	RTQVJTLVVBJRJG	Fatty acids	Sphingolipids	Sphingoid bases	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	0	1	2.9579577445983887
786	4	Fatty acids	Fatty amides	N-acyl amines	0.67997575	ISDB	TUCMDDWTBVMRTP-UHFFFAOYSA-N	InChI=1S/C18H30O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h3-4,6-7,9-10,18H,2,5,8,11-17H2,1H3	CCC=CCC=CCC=CCCCCCCCC=O	C18H30O		262.22966558	TUCMDDWTBVMRTP	Fatty acids	Fatty acyls	Fatty aldehydes	Zingiber officinale	1063866.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Zingiberales']	['Zingiberaceae']	['Unknown']	['Zingiber']	['Zingiber officinale']	0	1	3.219902992248535
784	-1				0.36503938	ISDB							LFRJFNZVYIDSLH						['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	0	0	1.4601575136184692
775	6	Terpenoids	Diterpenoids	Icetexane diterpenoids	0.3422984	ISDB	IWKNADUGWPLZOR-GOSISDBHSA-N	InChI=1S/C20H28O/c1-13(2)17-11-14-7-8-18-15(6-5-9-20(18,3)4)10-16(14)12-19(17)21/h10-13,18,21H,5-9H2,1-4H3/t18-/m1/s1	CC(C)c1cc2c(cc1O)C=C1CCCC(C)(C)[C@@H]1CC2	C20H28O		284.214015516	IWKNADUGWPLZOR	Terpenoids	Diterpenoids	Icetexane diterpenoids	Chamaecyparis pisifera	883814.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Unknown']	['Cupressales']	['Cupressaceae']	['Unknown']	['Chamaecyparis']	['Chamaecyparis pisifera']	0	3	2.8691935539245605
771	-1				0.31465253	ISDB	RPFDZLFZNNCJEC-UHFFFAOYSA-N	InChI=1S/C9H17NO/c1-5-8(4)9(11)10-6-7(2)3/h5,7H,6H2,1-4H3,(H,10,11)	CC=C(C)C(=O)NCC(C)C	C9H17NO		155.131014164	RPFDZLFZNNCJEC	Fatty acids	Fatty acyls	Oxygenated hydrocarbons	Fusarium incarnatum	1044684.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Nectriaceae']	['Unknown']	['Fusarium']	['Fusarium incarnatum']	0	0	1.2586101293563843
770	-1				0.22262959	ISDB							UGJMXCAKCUNAIE						['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	0	0	0.8905183672904968
767	4	Fatty acids	Fatty amides	N-acyl amines	0.78757477	ISDB	SFIHQZFZMWZOJV-UHFFFAOYSA-N	InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H2,19,20)	CCCCCC=CCC=CCCCCCCCC(N)=O	C18H33NO		279.256214676	SFIHQZFZMWZOJV	Fatty acids	Fatty amides	Primary amides	Averrhoa bilimbi	829006.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Oxalidales']	['Oxalidaceae']	['Unknown']	['Averrhoa']	['Averrhoa bilimbi']	0	2	4.150299072265625
767	4	Fatty acids	Fatty amides	N-acyl amines	0.78757477	ISDB	SFIHQZFZMWZOJV-HZJYTTRNSA-N	InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H2,19,20)/b7-6-,10-9-	CCCCC/C=C\C/C=C\CCCCCCCC(N)=O	C18H33NO		279.256214676	SFIHQZFZMWZOJV	Fatty acids	Fatty amides	Primary amides	Euglena gracilis	1073327.0	['Eukaryota']	['Unknown']	['Euglenida']	['Euglenophyceae']	['Unknown']	['Euglenaceae']	['Unknown']	['Euglena']	['Euglena gracilis']	0	2	4.150299072265625
766	4	Fatty acids	Fatty amides	N-acyl amines	0.58780754	ISDB	RTQVJTLVVBJRJG-UHFFFAOYSA-N	InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h10-11,14-15,17-18,20-21H,2-9,12-13,16,19H2,1H3	CCCCCCCCCC=CCCC=CC(O)C(N)CO	C18H35NO2		297.26677936	RTQVJTLVVBJRJG	Fatty acids	Sphingolipids	Sphingoid bases	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	0	1	2.8512301445007324
765	27	Terpenoids	Triterpenoids	Acyclic triterpenoids	0.4758557	ISDB							LFRJFNZVYIDSLH						['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	0	0	1.9034228324890137
764	4	Fatty acids	Fatty amides	N-acyl amines	0.64466405	ISDB	TUCMDDWTBVMRTP-UHFFFAOYSA-N	InChI=1S/C18H30O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19/h3-4,6-7,9-10,18H,2,5,8,11-17H2,1H3	CCC=CCC=CCC=CCCCCCCCC=O	C18H30O		262.22966558	TUCMDDWTBVMRTP	Fatty acids	Fatty acyls	Fatty aldehydes	Zingiber officinale	1063866.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Zingiberales']	['Zingiberaceae']	['Unknown']	['Zingiber']	['Zingiber officinale']	0	1	3.0786561965942383
760	4	Fatty acids	Fatty amides	N-acyl amines	0.5609043	ISDB	GJDPGFHVEKFXEZ-SQIWNDBBSA-N	InChI=1S/C18H33NO2/c1-4-5-6-7-8-9-10-11-12-13-14-15-17(20)19-16-18(2,3)21/h12-15,21H,4-11,16H2,1-3H3,(H,19,20)/b13-12+,15-14+	CCCCCCCCC/C=C/C=C/C(=O)NCC(C)(C)O	C18H33NO2		295.25112929600004	GJDPGFHVEKFXEZ	Fatty acids	Fatty amides	N-acyl amines	Zanthoxylum integrifoliolum	6125676.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Zanthoxylum']	['Zanthoxylum integrifoliolum']	0	3	3.743617296218872
760	4	Fatty acids	Fatty amides	N-acyl amines	0.5609043	ISDB	GJDPGFHVEKFXEZ-SQIWNDBBSA-N	InChI=1S/C18H33NO2/c1-4-5-6-7-8-9-10-11-12-13-14-15-17(20)19-16-18(2,3)21/h12-15,21H,4-11,16H2,1-3H3,(H,19,20)/b13-12+,15-14+	CCCCCCCCC/C=C/C=C/C(=O)NCC(C)(C)O	C18H33NO2		295.25112929600004	GJDPGFHVEKFXEZ	Fatty acids	Fatty amides	N-acyl amines	Zanthoxylum bungeanum	889918.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Zanthoxylum']	['Zanthoxylum bungeanum']	0	3	3.743617296218872
760	4	Fatty acids	Fatty amides	N-acyl amines	0.5609043	ISDB	GJDPGFHVEKFXEZ-UHFFFAOYSA-N	InChI=1S/C18H33NO2/c1-4-5-6-7-8-9-10-11-12-13-14-15-17(20)19-16-18(2,3)21/h12-15,21H,4-11,16H2,1-3H3,(H,19,20)	CCCCCCCCCC=CC=CC(=O)NCC(C)(C)O	C18H33NO2		295.251129296	GJDPGFHVEKFXEZ	Fatty acids	Fatty amides	N-acyl amines	Zanthoxylum schinifolium	237365.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Zanthoxylum']	['Zanthoxylum schinifolium']	0	3	3.743617296218872
757	23	Fatty acids	Glycerophospholipids	Glycerophosphocholines	0.71057755	ISDB	YAMUFBLWGFFICM-PTGWMXDISA-N	InChI=1S/C26H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h12-13,25,28H,5-11,14-24H2,1-4H3/b13-12-/t25-/m1/s1	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C	C26H52NO7P		521.348139634	YAMUFBLWGFFICM	Fatty acids	Glycerophospholipids	Glycerophosphocholines	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	0	3	4.342310190200806
754	-1				0.49215496	ISDB	QPRMGHKASRLPJP-FGTMMUONSA-N	InChI=1S/C18H35NO2/c1-15(20)11-9-7-5-3-4-6-8-10-12-17-13-14-18(21)16(2)19-17/h16-19,21H,3-14H2,1-2H3/t16-,17+,18-/m1/s1	CC(=O)CCCCCCCCCC[C@H]1CC[C@@H](O)[C@@H](C)N1	C18H35NO2		297.26677936	QPRMGHKASRLPJP	Alkaloids	Lysine alkaloids	Piperidine alkaloids	Cassia fistula	959676.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Unknown']	['Cassia']	['Cassia fistula']	0	0	1.9686198234558105
754	-1				0.49215496	ISDB	QPRMGHKASRLPJP-FGTMMUONSA-N	InChI=1S/C18H35NO2/c1-15(20)11-9-7-5-3-4-6-8-10-12-17-13-14-18(21)16(2)19-17/h16-19,21H,3-14H2,1-2H3/t16-,17+,18-/m1/s1	CC(=O)CCCCCCCCCC[C@H]1CC[C@@H](O)[C@@H](C)N1	C18H35NO2		297.26677936	QPRMGHKASRLPJP	Alkaloids	Lysine alkaloids	Piperidine alkaloids	Senna spectabilis var. spectabilis	7055129.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Unknown']	['Senna']	['Senna spectabilis']	0	0	1.9686198234558105
754	-1				0.49215496	ISDB	QPRMGHKASRLPJP-FGTMMUONSA-N	InChI=1S/C18H35NO2/c1-15(20)11-9-7-5-3-4-6-8-10-12-17-13-14-18(21)16(2)19-17/h16-19,21H,3-14H2,1-2H3/t16-,17+,18-/m1/s1	CC(=O)CCCCCCCCCC[C@H]1CC[C@@H](O)[C@@H](C)N1	C18H35NO2		297.26677936	QPRMGHKASRLPJP	Alkaloids	Lysine alkaloids	Piperidine alkaloids	Senna racemosa	3917044.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Unknown']	['Senna']	['Senna racemosa']	0	0	1.9686198234558105
