	msms_score	matched_peaks	feature_id	reference_id	short_inchikey
0	0.8938662094148482	7	50	106411	IEVJVQXLBZUEMH
1	0.6984586803724497	7	51	12329	CEVCRLBFUJAKOG
2	0.4841991772596858	7	51	128850	QKEWQOJCHPFEAF
3	0.4775214472030089	7	51	146375	NGDLSXMSQYUVSJ
4	0.79324674948587	7	56	243153	ATHGHQPFGPMSJY
5	0.42027343117526783	8	82	155780	ODKSFYDXXFIFQN
6	0.5261811382649181	8	102	45484	WJGYUTHBDPPYCA
7	0.6733315626543555	11	102	195579	RHGKLRLOHDJJDR
8	0.467486533723919	11	103	125083	SSXOEAHANHUFRO
9	0.32499908948108047	11	103	155976	KIIBBJKLKFTNQO
10	0.5461763687097855	11	103	250878	CEVQXWMPODOBRM
11	0.5517277235034718	15	106	146267	NRQHNWQOZLVWOB
12	0.3305631098754446	8	106	176226	XFYYQDHEDOXWGA
13	0.5853289849125134	14	106	176343	GIFQQBPEWSZJEA
14	0.3710988273968554	10	106	178377	JSBDRUVJCSYKJL
15	0.5903834987627843	9	106	239818	NUEDAJYRPRBNCI
16	0.25864251519736564	11	107	17418	SRXKAYJJGAAOBP
17	0.22733758214951824	10	107	162648	JRLGPAXAGHMNOL
18	0.3098421517596681	9	120	63214	RPVCUZZJCXVVDW
19	0.3426399028344901	7	120	83908	UDXGQZURTGBEOD
20	0.4370032813920577	7	120	138609	MGHKSHCBDXNTHX
21	0.4376162307502509	8	120	155735	FCWNOQOVMGNKNG
22	0.30734268172587936	8	120	214300	JBFYFLXEJFQWMU
23	0.4936297861550592	10	123	873	IVLRTAQPNLWWKT
24	0.6796070216820513	13	123	110089	WNAGPAKUISOEMK
25	0.5568382143828424	9	123	133899	IZMMJLZUJAZKES
26	0.6789954996248839	12	123	260604	BMQYVXCPAOLZOK
27	0.3581360782764606	16	133	2932	VWPQCOZMXULHDM
28	0.3474073255851915	13	133	221139	XLRXTHQVDAIBGC
29	0.2617594073243069	15	133	268169	XFGWQYYDOWONQJ
30	0.8971471844083736	14	139	284591	RWSXRVCMGQZWBV
31	0.878988068234258	7	141	106411	IEVJVQXLBZUEMH
32	0.8007236061751484	7	142	243153	ATHGHQPFGPMSJY
33	0.8642059324785839	10	150	219279	FFEARJCKVFRZRR
34	0.3244763951953495	10	151	27382	KAFIOMPFBSDFPP
35	0.5693426367367894	8	161	140236	WRFPVMFCRNYQNR
36	0.5150297802968163	8	161	193266	JYPHNHPXFNEZBR
37	0.6540752794386023	9	161	208260	JZKXXXDKRQWDET
38	0.8122185688798613	9	161	222429	OUYCCCASQSFEME
39	0.22829454543859812	7	166	273552	AFBIDHYBVNNJGJ
40	0.4843149493668068	7	170	208260	JZKXXXDKRQWDET
41	0.6424652472622661	7	170	222429	OUYCCCASQSFEME
42	0.7047443902377366	8	189	114056	HXPJTYQZIBOWBR
43	0.4356370929255511	7	189	230620	IXMOEKXFFGCKRB
44	0.39246957810035493	7	191	6827	PRJKNHOMHKJCEJ
45	0.35479780124834637	7	191	40442	JREJQAWGQCMSIY
46	0.3320958265365587	7	191	70623	FNHVVMJBCILJGA
47	0.7036250426845969	8	191	109549	RWQNBRDOKXIBIV
48	0.5611813127713957	7	191	134500	IPCRXJIEGNBCCT
49	0.42130218682324166	7	191	139481	VPLZGVOSFFCKFC
50	0.4775414629689463	7	191	173701	MUUQAPKTKYCLIU
51	0.42156811782654796	7	191	225563	SHVCSCWHWMSGTE
52	0.38153251199290783	7	191	255216	DTUIYOVMTFYCBZ
53	0.37954542205819636	8	191	270294	XBCXJKGHPABGSD
54	0.2005252771944397	10	197	25809	RFLOWTCRLWEZFB
55	0.2040238696922374	10	197	133755	GCSUVJPMEZMOIC
56	0.37998904444986165	8	197	183292	PRPCIKOXPKFFLL
57	0.3607191547528005	13	197	268004	VQAMJDZPHVOGBL
58	0.3169140001787794	8	199	228840	JSMLDRQMULJGNG
59	0.27803793799487597	9	203	100983	VFRCNXKYZVQYLX
60	0.36428722148889825	16	203	182695	IMOQARKVTAXVLY
61	0.23638675022114045	11	204	217203	WNRWKQVCPPUZNR
62	0.30397433866250106	11	205	228840	JSMLDRQMULJGNG
63	0.2875330883609283	12	206	1017	OHBQPCCCRFSCAX
64	0.40976244106985243	19	206	10292	ABFCOJLLBHXNOU
65	0.3873210056772057	16	206	30757	SGWZVZZVXOJRAQ
66	0.5270193790368389	15	206	31892	FPBHDEJPPIKJMR
67	0.49724341757879986	20	206	44416	HFLGBNBLMBSXEM
68	0.42926222899879346	18	206	46855	NOTCZLKDULMKBR
69	0.2236089409029239	10	206	56121	BDIRNQMRQINOKT
70	0.28229362117695256	20	206	83598	BNMOYKYFKJGWPG
71	0.3313408334563148	16	206	89382	PWMWNFMRSKOCEY
72	0.29953084374097194	13	206	90345	DPZNOMCNRMUKPS
73	0.44600095468973233	19	206	99006	PETRWTHZSKVLRE
74	0.40395529620117065	17	206	107430	DIYWMJFAVIYCGH
75	0.23189519520261107	9	206	110923	KBSVBCHYXYXDAG
76	0.2874760527661494	14	206	116177	LKVFCSWBKOVHAH
77	0.4893330643618829	18	206	124914	CMDMLKOYBMVUPY
78	0.39505829165053086	17	206	132812	PKDVWOVKDPEBQF
79	0.49427496210138494	17	206	154865	GHVHDYYKJYXFGU
80	0.39586528255608255	17	206	155035	COJRWHSKVYUZHQ
81	0.41891560535100186	20	206	157224	RYHGQTREHREIBC
82	0.48861749148102945	17	206	161819	VJIDDJAKLVOBSE
83	0.36509176192041654	18	206	164332	MSHFRERJPWKJFX
84	0.30013910407305744	17	206	164902	WYLYBQSHRJMURN
85	0.2166085269722604	17	206	174524	AHXXIALEMINDAW
86	0.38596227676905087	18	206	174612	WBHAUHHMPXBZCQ
87	0.3942385062883304	19	206	192241	IFNDEOYXGHGERA
88	0.49697428776364033	17	206	202854	BXJGUBZTZWCMEX
89	0.3904110608741624	17	206	203410	ONGVEHLNILCIKL
90	0.2138797877047347	14	206	203850	OLUVXNMFGCXCQO
91	0.5931734078044352	18	206	219416	VGMJYYDKPUPTID
92	0.3256080078183675	14	206	234221	IAAPVNQZSBLWKH
93	0.4026672471084342	18	206	238320	YCCILVSKPBXVIP
94	0.44234673137313296	16	206	250062	PMRFBLQVGJNGLU
95	0.2474270609368463	11	206	250399	ABDKAPXRBAPSQN
96	0.5206927498320097	19	206	255697	DTIBIZYEDVCLKY
97	0.3557652353151533	13	206	257290	QCDWFXQBSFUVSP
98	0.45910929261587613	19	206	261113	KUOMSAOBPORCBU
99	0.3021748845604946	16	206	271860	XVFFSHOUXDIMLE
100	0.45397023517082186	20	206	273626	UUCQGNWZASKXNN
101	0.5259690368168202	18	206	288103	RCNCKKACINZDOI
102	0.5893704620283341	16	207	16912	ZEMREZVDPYNKNL
103	0.4344542543952881	16	207	72675	JOAMMKKZSZEDHD
104	0.2829334634237684	12	207	81657	BSFALDPDRQICTI
105	0.6808240307938361	17	207	86629	RQVZYMLDSHKDPM
106	0.4761798950587273	16	207	121614	HKOJYPPTIPJZAZ
107	0.3367886118222295	10	207	130413	HQADRFRTIALOCB
108	0.7378111668262758	16	207	177377	YYMSSVXPWHRNIN
109	0.5997475493288781	17	207	211817	UBKPLLYABUUFCE
110	0.29224724599436486	16	207	229737	ZWIBBLPQTVLYKW
111	0.20211400099085358	14	207	235792	ULSIYEODSMZIPX
112	0.6957646567951251	16	207	258001	XCNJXBPJEDZUJR
113	0.46065388134897073	15	207	267973	GCWYXRHXGLFVFE
114	0.2627294479622757	17	207	273814	GHFGJTVYMNRGBY
115	0.24350715736699916	16	207	275412	DZGWFCGJZKJUFP
116	0.5285105544062555	12	207	280694	AUABZJZJXPSZCN
117	0.3626245189940267	10	207	282593	ZJVXXKFZMHRLLH
118	0.40177588447232987	27	209	15846	UFJICWBLJCYNIK
119	0.5543299178070873	27	209	25809	RFLOWTCRLWEZFB
120	0.38771760217886564	18	209	27288	PWXCLVASQNMYJV
121	0.4427083941187994	26	209	133755	GCSUVJPMEZMOIC
122	0.5185111342167708	17	209	177821	MPUVBVXDFRDIPT
123	0.28940555496175324	18	209	181474	OJGYMABOCUEUFF
124	0.4369977305632269	23	209	183292	PRPCIKOXPKFFLL
125	0.5989265431054347	26	209	268004	VQAMJDZPHVOGBL
126	0.32847411992753506	7	228	137091	PWIAWDVLQXARBI
127	0.5069581308327669	10	234	71184	QIVBCDIJIAJPQS
128	0.22661422616793098	10	234	277228	KYNMONSTYCGIDJ
129	0.23848057830032005	11	239	264707	DXHNHQIKLTZOQX
130	0.31789552050544456	18	244	31640	ZSFBNUBMKXAEFD
131	0.3171266770058224	17	244	263542	YIMYIHLJRZROLC
132	0.2943066755381824	19	255	15846	UFJICWBLJCYNIK
133	0.6172838806994448	21	255	25809	RFLOWTCRLWEZFB
134	0.3076492369251319	16	255	27288	PWXCLVASQNMYJV
135	0.20522218971538944	21	255	64444	YBQHMMDMTXCKCE
136	0.3333799668602453	19	255	133755	GCSUVJPMEZMOIC
137	0.2898550034131911	10	255	142677	FRLKVIXBUZDQBP
138	0.3409460713929528	14	255	177821	MPUVBVXDFRDIPT
139	0.2133736864729417	16	255	181474	OJGYMABOCUEUFF
140	0.28504347930145	17	255	183292	PRPCIKOXPKFFLL
141	0.3548113838136838	21	255	268004	VQAMJDZPHVOGBL
142	0.20129107773518728	10	255	285475	PWYVGBXGOHIGEA
143	0.33340748317631363	8	256	90348	UJHXGTGSNRGSIJ
144	0.32092067630829163	7	256	141826	FXUAIOOAOAVCGD
145	0.21426076197052063	7	256	163729	IDSPCUWITUCFDD
146	0.204113958759694	10	256	223092	QIXITOKKSWXPKQ
147	0.21679667850239173	10	256	279130	JDTWZSUNGHMMJM
148	0.4048072151029918	10	257	1017	OHBQPCCCRFSCAX
149	0.2620109965811692	17	257	10292	ABFCOJLLBHXNOU
150	0.4227014917359518	14	257	30757	SGWZVZZVXOJRAQ
151	0.514890493054113	14	257	31892	FPBHDEJPPIKJMR
152	0.46253238638308736	16	257	44416	HFLGBNBLMBSXEM
153	0.5524369054362347	16	257	46855	NOTCZLKDULMKBR
154	0.22056978091194032	17	257	83598	BNMOYKYFKJGWPG
155	0.459863233267559	11	257	90345	DPZNOMCNRMUKPS
156	0.4746391623533743	16	257	99006	PETRWTHZSKVLRE
157	0.4003632748796463	16	257	107430	DIYWMJFAVIYCGH
158	0.2972455470385517	12	257	116177	LKVFCSWBKOVHAH
159	0.338272978086814	15	257	124914	CMDMLKOYBMVUPY
160	0.49013637487549055	15	257	132812	PKDVWOVKDPEBQF
161	0.53577092064572	15	257	154865	GHVHDYYKJYXFGU
162	0.2583049880940294	15	257	155035	COJRWHSKVYUZHQ
163	0.4802262108452366	17	257	157224	RYHGQTREHREIBC
164	0.5955626848689026	15	257	161819	VJIDDJAKLVOBSE
165	0.3660705317556247	16	257	164332	MSHFRERJPWKJFX
166	0.29939291872028195	15	257	164902	WYLYBQSHRJMURN
167	0.38800663569254745	15	257	174612	WBHAUHHMPXBZCQ
168	0.38948499429893907	16	257	192241	IFNDEOYXGHGERA
169	0.6537978902958652	15	257	202854	BXJGUBZTZWCMEX
170	0.45402648932561535	16	257	203410	ONGVEHLNILCIKL
171	0.5624170417151075	15	257	219416	VGMJYYDKPUPTID
172	0.2098603042592587	14	257	234221	IAAPVNQZSBLWKH
173	0.2477876448994634	16	257	238320	YCCILVSKPBXVIP
174	0.2727589318534991	14	257	250062	PMRFBLQVGJNGLU
175	0.3749673650322498	9	257	250399	ABDKAPXRBAPSQN
176	0.4116700481726098	17	257	255697	DTIBIZYEDVCLKY
177	0.4161316698403575	17	257	261113	KUOMSAOBPORCBU
178	0.5166221323757684	17	257	273626	UUCQGNWZASKXNN
179	0.545640491671883	15	257	288103	RCNCKKACINZDOI
180	0.6887538547845266	9	259	159227	CVZKYDYRJQYYDJ
181	0.20687640430753085	9	260	233817	AKVBCGQVQXPRLD
182	0.2108510068823528	9	260	267584	UQXNEWQGGVUVQA
183	0.7607997910181524	11	261	236593	GYDJEQRTZSCIOI
184	0.3972875715265676	11	263	10974	IICOUTFMDXRAQL
185	0.482052441529818	10	263	20144	XSZRMRZQGPOROJ
186	0.5257236853387061	10	263	20612	OIFWIMMVESHKCW
187	0.27838616286770884	10	263	58265	QGJSBGJNGUBEKG
188	0.22723905883980988	9	263	73485	LTRJTLUJZFBIEN
189	0.4741919398779112	10	263	75973	GVKGXDFZFAFBIW
190	0.44605622541250217	7	263	86579	OZZYKXXGCOLLLO
191	0.5037465426874066	10	263	102870	ZFFLYUGDQAHVSE
192	0.26170026236666727	10	263	103427	FFJYTCCZZSZBGQ
193	0.5507719372717998	10	263	118076	WDWOOOHKTGHYAG
194	0.4532316123692135	10	263	131255	LDRRMLMTKAYMNF
195	0.41691253967891717	10	263	138123	AMEUVOGSUYEAPL
196	0.5288744151664186	11	263	166655	VSMZEMOUEOGREW
197	0.24309201052565196	10	263	170788	QBJXYRWUKSOXQY
198	0.20060511603789846	9	263	175113	QQKORHIXEIINLR
199	0.44061791064054945	11	263	194948	AAOZRCOSOISBFQ
200	0.3256891670590563	10	263	205029	RMXYMRMUZJILGN
201	0.3532672305464873	9	263	215685	JOHICWZLKQDNFB
