CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
520	580	56	0.7807	2.016
580	635	56	0.7415	-18.010
520	522	56	0.7738	-18.010
522	635	56	0.7866	2.016
95	97	57	0.7068	-127.869
95	100	57	0.8041	-125.873
97	99	57	0.9312	-125.873
99	100	57	0.8318	127.870
97	100	57	0.7969	1.997
166	199	58	0.8785	48.021
189	199	58	0.8317	30.010
199	205	58	0.9187	0.000
166	189	58	0.8245	18.010
189	205	58	0.8225	30.010
166	205	58	0.9035	48.021
7	171	59	0.9296	-0.000
136	171	59	0.9404	0.000
162	171	59	0.9498	0.000
7	136	59	0.9213	-0.000
7	162	59	0.9378	-0.000
136	162	59	0.9262	0.000
255	256	60	0.8336	-18.011
255	284	60	0.8824	-14.016
243	283	60	0.8036	-0.984
283	284	60	0.856	18.011
2	245	61	0.901	-0.050
245	271	61	0.9103	0.000
245	318	61	0.8793	-0.000
2	271	61	0.8884	-0.050
271	318	61	0.8787	-0.000
2	3	61	0.784	-42.047
2	318	61	0.8875	-0.050
666	676	62	0.7249	-72.057
125	164	64	0.8969	30.011
164	202	64	0.8532	-14.016
125	202	64	0.8469	15.995
8	422	65	0.7256	-0.205
936	940	66	0.7837	1.032
444	498	67	0.9843	0.000
444	586	67	0.9822	0.000
498	586	67	0.9835	0.000
57	60	70	0.7643	1.002
60	61	70	0.865	-1.995
57	61	70	0.7402	-0.993
61	72	70	0.7416	10.029
375	426	71	0.7162	-28.031
724	806	72	0.7113	-12.036
724	820	72	0.8715	-28.031
682	934	73	0.7561	-70.078
816	934	73	0.8328	-28.031
826	934	73	0.7832	-28.031
878	934	73	0.8105	-13.013
934	953	73	0.8618	0.000
816	826	73	0.8775	-0.000
816	878	73	0.7444	-15.018
816	953	73	0.8006	-28.031
826	953	73	0.7889	-28.031
878	953	73	0.8049	-13.013
682	878	73	0.7515	-57.065
1005	1023	74	0.7733	-0.000
376	490	77	0.968	-56.062
427	490	77	0.9107	-28.031
376	427	77	0.9329	-28.031
888	977	78	0.7219	-56.063
948	977	78	0.9204	-28.031
968	977	78	0.8658	-14.016
977	1006	78	0.7567	-28.031
888	948	78	0.7671	-28.031
888	968	78	0.7394	-42.047
888	1006	78	0.7011	-84.094
948	1006	78	0.7638	-56.063
948	968	78	0.8494	-14.016
12	45	79	0.8629	-55.935
13	45	79	0.7669	-100.933
45	47	79	0.7444	127.920
12	13	79	0.7724	44.998
565	690	81	0.7535	-28.031
461	485	82	0.7967	0.000
92	114	83	0.9914	-0.191
233	234	84	0.8936	-17.027
176	229	85	0.7512	0.000
155	229	85	0.7588	0.984
1079	1094	86	0.9297	0.000
911	912	88	0.7415	46.006
526	538	89	0.7233	0.000
526	563	89	0.8881	26.016
526	585	89	0.7237	-14.016
538	563	89	0.8114	26.016
10	135	90	0.7372	-0.101
10	152	90	0.7933	0.000
135	152	90	0.7325	0.101
608	702	91	0.7901	-28.031
53	144	93	0.9835	0.000
411	413	94	0.9595	0.179
119	121	96	0.7327	56.524
503	583	97	0.7185	61.956
503	924	97	0.7286	-188.157
467	492	97	0.9255	0.000
467	583	97	0.7682	63.971
492	583	97	0.7395	63.971
924	925	97	0.932	-17.027
1	25	98	0.8011	0.029
1	52	98	0.9182	0.000
1110	1115	99	0.8113	0.000
1110	1120	99	0.8045	0.000
1115	1120	99	0.945	0.000
780	853	101	0.8114	-74.019
853	854	101	0.8077	74.019
853	966	101	0.7812	74.019
780	966	101	0.8768	0.000
854	966	101	0.8899	0.000
780	854	101	0.8779	0.000
188	197	102	0.7625	0.000
387	388	104	0.8067	239.695
59	71	105	0.858	10.029
707	709	108	0.811	0.023
1017	1034	111	0.9993	-0.000
835	876	112	0.8749	-14.016
876	885	112	0.7858	26.016
876	884	112	0.8632	-0.000
814	822	114	0.8502	0.000
814	857	114	0.8629	-14.016
814	933	114	0.796	-28.031
822	933	114	0.8186	-28.031
328	344	118	0.8856	0.000
194	201	121	0.7401	-203.079
194	196	121	0.7081	-45.058
185	860	122	0.842	0.000
5	165	123	0.8755	0.000
138	165	123	0.9235	-0.000
5	138	123	0.8907	0.000
66	67	125	0.7122	-109.844
327	343	128	0.9183	0.000
958	984	130	0.7876	-28.031
723	726	132	0.9945	0.000
236	249	133	0.8671	-44.026
272	295	136	0.8032	0.948
98	207	137	0.7516	13.846
883	919	138	0.721	1.619
731	734	139	0.8544	0.000
82	94	140	0.9774	0.166
94	107	140	0.9402	-0.154
82	107	140	0.9128	0.011
332	341	145	0.7546	-0.000
