CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
40	49	-2.997	0.000	0.7573	0.6067	1
40	78	8.034	0.000	0.7505	0.4908	1
40	149	-1.995	0.000	0.9376	0.7537	1
41	49	-32.952	0.000	0.8039	0.6498	1
41	78	-21.921	0.000	0.7670	0.5455	1
41	149	-31.950	0.000	0.8979	0.6608	1
44	69	-6.017	0.000	0.7564	0.6017	1
45	47	127.920	0.000	0.7444	0.6501	1
46	140	0.199	0.000	0.8837	0.8631	1
46	143	0.000	0.000	0.9870	1.0000	1
46	225	0.047	0.000	0.9866	1.0000	1
49	78	11.031	0.000	0.7417	0.6888	1
49	149	1.002	0.000	0.7272	0.5444	1
52	78	-119.857	0.000	0.7294	0.4527	1
52	149	-129.886	0.000	0.7080	0.4731	1
53	144	0.000	0.000	0.9835	0.9134	1
56	68	-27.995	0.000	0.8573	0.6322	1
56	116	0.199	0.000	0.9641	0.8501	1
56	132	-42.011	0.000	0.8770	0.7424	1
56	142	0.000	0.000	0.9707	0.8554	1
56	159	0.199	0.000	0.9628	0.8337	1
56	163	0.199	0.000	0.9648	0.8508	1
56	175	0.199	0.000	0.9460	0.8207	1
57	60	1.002	0.000	0.7643	0.6454	1
57	61	-0.993	0.000	0.7402	0.6530	1
58	63	1.003	0.000	0.8259	0.8399	1
58	145	0.000	0.000	0.9410	0.8234	1
58	146	1.003	0.000	0.8269	0.8308	1
58	147	0.006	0.000	0.9066	0.7657	1
58	156	1.011	0.000	0.8312	0.8193	1
58	177	0.006	0.000	0.9044	0.7892	1
58	224	15.066	0.000	0.8689	0.7388	1
58	260	1.051	0.000	0.7398	0.6413	1
58	617	1.003	0.000	0.7889	0.7270	1
59	71	10.029	0.000	0.8580	0.6533	1
60	61	-1.995	0.000	0.8650	0.7222	1
61	72	10.029	0.000	0.7416	0.5946	1
63	116	14.215	0.000	0.9139	0.7816	1
63	132	-27.995	0.000	0.9092	0.7773	1
63	142	14.016	0.000	0.9136	0.7816	1
63	145	-1.003	0.000	0.8200	0.8470	1
63	146	0.000	0.000	0.9954	0.9696	1
63	147	-0.997	0.000	0.8038	0.8260	1
63	156	0.008	0.000	0.9914	0.9656	1
63	159	14.215	0.000	0.9135	0.7816	1
63	163	14.215	0.000	0.9124	0.7816	1
63	175	14.215	0.000	0.8998	0.7816	1
63	177	-0.997	0.000	0.7952	0.8206	1
63	231	14.121	0.000	0.8617	0.7556	1
63	260	0.048	0.000	0.8774	0.6216	1
63	617	0.000	0.000	0.9669	0.8919	1
66	67	-109.844	0.000	0.7122	0.4322	1
68	74	-14.016	0.000	0.9164	0.9052	1
68	128	0.000	0.000	0.8999	0.7486	1
68	132	-14.016	0.000	0.8846	0.7259	1
68	142	27.995	0.000	0.8234	0.6115	1
68	158	-0.036	0.000	0.8883	0.7274	1
69	77	0.073	0.000	0.7559	0.8223	1
73	149	-40.898	0.000	0.7225	0.5341	1
73	157	-17.882	0.000	0.8068	0.6027	1
74	128	14.016	0.000	0.8431	0.7567	1
74	132	0.000	0.000	0.9718	0.8113	1
74	145	26.992	0.000	0.8149	0.6474	1
74	158	13.979	0.000	0.8521	0.6929	1
76	130	0.001	0.000	0.7109	0.5948	1
77	148	-10.029	0.000	0.7967	0.7424	1
78	79	-18.011	0.000	0.7623	0.7612	1
78	149	-10.029	0.000	0.8160	0.8212	1
79	81	-23.016	0.000	0.8080	0.7021	1
79	130	1.008	0.000	0.8101	0.6391	1
79	149	7.982	0.000	0.7038	0.7626	1
82	94	0.166	0.000	0.9774	0.9155	1
82	107	0.011	0.000	0.9128	0.8984	1
85	86	-43.023	0.000	0.8719	0.7010	1
85	87	-41.026	0.000	0.8893	0.7446	1
85	89	-18.011	0.000	0.8363	0.6971	1
85	109	-34.969	0.000	0.7314	0.6259	1
85	213	81.719	0.000	0.7525	0.6903	1
85	240	81.719	0.000	0.8052	0.7152	1
85	358	84.753	0.000	0.7628	0.6653	1
85	518	84.693	0.000	0.8654	0.7152	1
85	802	84.657	0.000	0.7411	0.6283	1
85	931	66.859	0.000	0.7875	0.5824	1
85	946	66.859	0.000	0.8071	0.6583	1
85	1002	103.866	0.000	0.7078	0.5772	1
86	87	1.997	0.000	0.9429	0.8565	1
86	89	25.013	0.000	0.8459	0.7606	1
86	109	8.055	0.000	0.7514	0.7579	1
86	240	124.742	0.000	0.7085	0.6305	1
86	518	127.717	0.000	0.7459	0.5562	1
86	931	109.882	0.000	0.7965	0.6350	1
86	946	109.882	0.000	0.8014	0.6708	1
87	89	23.016	0.000	0.8173	0.7240	1
87	109	6.058	0.000	0.7746	0.7579	1
87	240	122.745	0.000	0.7002	0.6304	1
87	518	125.720	0.000	0.7333	0.5431	1
87	931	107.885	0.000	0.7940	0.6333	1
87	946	107.885	0.000	0.7817	0.6333	1
89	109	-16.958	0.000	0.7146	0.7170	1
89	518	102.704	0.000	0.7070	0.4940	1
89	931	84.869	0.000	0.7031	0.5221	1
92	114	-0.191	0.000	0.9914	0.9565	1
94	107	-0.154	0.000	0.9402	1.0000	1
95	97	-127.869	0.000	0.7068	0.5026	1
95	100	-125.873	0.000	0.8041	0.4862	1
97	99	-125.873	0.000	0.9312	0.7983	1
97	100	1.997	0.000	0.7969	0.6265	1
98	207	13.846	0.000	0.7516	0.7417	1
99	100	127.870	0.000	0.8318	0.6491	1
101	168	-13.006	0.000	0.9291	0.7190	1
102	103	17.026	0.000	0.8300	0.6730	1
103	173	25.971	0.000	0.7066	0.6656	1
104	130	-10.029	0.000	0.7012	0.5430	1
105	116	0.151	0.000	0.7763	0.6659	1
105	142	-0.048	0.000	0.7764	0.6659	1
105	159	0.151	0.000	0.7739	0.6659	1
105	163	0.151	0.000	0.7751	0.6659	1
105	175	0.151	0.000	0.7732	0.6659	1
105	224	-0.000	0.000	0.7084	0.6018	1
105	231	0.057	0.000	0.7387	0.6659	1
107	770	2.975	0.000	0.7145	0.6935	1
116	142	-0.199	0.000	0.9973	0.9768	1
116	145	-15.218	0.000	0.8355	0.7790	1
116	146	-14.215	0.000	0.8985	0.7295	1
116	147	-15.212	0.000	0.8121	0.7423	1
116	156	-14.207	0.000	0.8898	0.7130	1
116	159	-0.000	0.000	0.9981	0.9786	1
116	163	-0.000	0.000	0.9997	1.0000	1
116	175	-0.000	0.000	0.9976	1.0000	1
116	177	-15.212	0.000	0.7947	0.7279	1
116	224	-0.152	0.000	0.8994	0.8021	1
116	231	-0.094	0.000	0.9347	0.8595	1
118	168	15.995	0.000	0.9349	0.6062	1
119	121	56.524	0.000	0.7327	0.5634	1
122	206	12.981	0.000	0.7017	0.6850	1
125	164	30.011	0.000	0.8969	0.6256	1
125	202	15.995	0.000	0.8469	0.5815	1
127	153	105.029	0.000	0.7553	0.5380	1
127	168	29.993	0.000	0.9042	0.4970	1
127	230	-0.000	0.000	0.9340	0.5871	1
128	133	0.011	0.000	0.8434	0.7569	1
128	158	-0.036	0.000	0.8603	0.6904	1
131	214	0.000	0.000	0.9998	1.0000	1
131	297	-0.104	0.000	0.7400	0.6434	1
131	365	-0.000	0.000	0.9997	1.0000	1
131	421	-0.000	0.000	0.9774	0.9502	1
131	447	-0.000	0.000	0.9961	1.0000	1
131	481	-0.000	0.000	0.9990	1.0000	1
131	592	0.000	0.000	0.9799	0.9551	1
132	145	26.992	0.000	0.8130	0.7075	1
132	146	27.995	0.000	0.8955	0.7773	1
132	156	28.003	0.000	0.8850	0.7773	1
132	158	13.979	0.000	0.8429	0.6322	1
132	159	42.210	0.000	0.8417	0.6789	1
132	231	42.116	0.000	0.7733	0.6725	1
132	260	28.042	0.000	0.7987	0.6216	1
132	617	27.995	0.000	0.8712	0.7033	1
133	158	-0.048	0.000	0.7201	0.5431	1
135	152	0.101	0.000	0.7325	0.6430	1
136	162	0.000	0.000	0.9262	0.8641	1
136	171	0.000	0.000	0.9404	0.8680	1
138	165	-0.000	0.000	0.9235	0.8477	1
139	226	-10.075	0.000	0.7409	0.5167	1
140	143	-0.199	0.000	0.8345	0.8224	1
140	225	-0.151	0.000	0.9298	0.9004	1
142	145	-15.019	0.000	0.8335	0.7790	1
142	146	-14.016	0.000	0.8976	0.7295	1
142	147	-15.013	0.000	0.8086	0.7423	1
142	156	-14.008	0.000	0.8884	0.7130	1
142	158	-28.031	0.000	0.8356	0.6335	1
142	159	0.199	0.000	0.9961	0.9768	1
142	163	0.199	0.000	0.9976	0.9768	1
142	175	0.199	0.000	0.9930	0.9768	1
142	177	-15.013	0.000	0.7867	0.7279	1
142	224	0.048	0.000	0.8871	0.8021	1
142	231	0.105	0.000	0.9249	0.8595	1
143	156	-17.019	0.000	0.7017	0.7250	1
143	225	0.047	0.000	0.9692	1.0000	1
145	146	1.003	0.000	0.8302	0.8159	1
145	147	0.006	0.000	0.9861	0.9630	1
145	156	1.011	0.000	0.8367	0.8032	1
145	158	-13.012	0.000	0.8444	0.6787	1
145	159	15.218	0.000	0.8316	0.7790	1
145	163	15.218	0.000	0.8316	0.7790	1
145	175	15.218	0.000	0.8458	0.7790	1
145	177	0.006	0.000	0.9708	0.9225	1
145	224	15.066	0.000	0.8492	0.7725	1
145	231	15.124	0.000	0.8855	0.7965	1
145	260	1.051	0.000	0.7399	0.6491	1
145	617	1.003	0.000	0.8251	0.7823	1
146	147	-0.998	0.000	0.8175	0.8159	1
146	156	0.008	0.000	0.9992	1.0000	1
146	159	14.215	0.000	0.8981	0.7295	1
146	163	14.215	0.000	0.8970	0.7295	1
146	175	14.215	0.000	0.8865	0.7295	1
146	177	-0.998	0.000	0.8104	0.8159	1
146	231	14.121	0.000	0.8609	0.7485	1
146	260	0.047	0.000	0.8693	0.6216	1
146	617	-0.000	0.000	0.9698	0.8919	1
147	156	1.005	0.000	0.8252	0.8032	1
147	158	-13.018	0.000	0.8152	0.6787	1
147	159	15.212	0.000	0.8079	0.7423	1
147	163	15.212	0.000	0.8082	0.7423	1
147	175	15.212	0.000	0.8239	0.7423	1
147	177	0.000	0.000	0.9771	0.9225	1
147	224	15.061	0.000	0.8189	0.7031	1
147	231	15.118	0.000	0.8781	0.7965	1
147	617	0.997	0.000	0.8210	0.7641	1
148	157	-18.011	0.000	0.7567	0.5742	1
149	157	23.016	0.000	0.7926	0.6040	1
151	173	-0.073	0.000	0.7307	0.6357	1
153	160	-0.000	0.000	0.9325	0.8564	1
154	174	0.000	0.000	0.9098	0.7398	1
155	229	0.984	0.000	0.7588	0.6720	1
156	159	14.207	0.000	0.8893	0.7130	1
156	163	14.207	0.000	0.8881	0.7130	1
156	175	14.207	0.000	0.8793	0.7130	1
156	177	-1.005	0.000	0.8187	0.8032	1
156	231	14.113	0.000	0.8609	0.7403	1
156	260	0.040	0.000	0.8628	0.6216	1
156	617	-0.008	0.000	0.9687	0.8919	1
158	177	13.018	0.000	0.8074	0.6695	1
159	163	0.000	0.000	0.9984	0.9786	1
159	175	0.000	0.000	0.9958	0.9786	1
159	177	-15.212	0.000	0.7893	0.7279	1
159	224	-0.152	0.000	0.8961	0.8021	1
159	231	-0.094	0.000	0.9306	0.8595	1
159	617	-14.215	0.000	0.8711	0.7163	1
161	170	0.003	0.000	0.7718	0.7375	1
161	192	15.995	0.000	0.8532	0.7804	1
162	171	0.000	0.000	0.9498	0.8761	1
163	175	0.000	0.000	0.9973	1.0000	1
163	177	-15.212	0.000	0.7892	0.7279	1
163	224	-0.152	0.000	0.8954	0.8021	1
163	231	-0.094	0.000	0.9315	0.8595	1
164	202	-14.016	0.000	0.8532	0.6043	1
166	189	18.010	0.000	0.8245	0.6316	1
166	199	48.021	0.000	0.8785	0.6652	1
166	205	48.021	0.000	0.9035	0.7007	1
168	230	-29.993	0.000	0.9475	0.7680	1
169	182	-0.000	0.000	0.9998	1.0000	1
169	518	-41.052	0.000	0.7670	0.6092	1
170	183	-0.000	0.000	0.7536	0.6983	1
175	177	-15.212	0.000	0.8102	0.7279	1
175	224	-0.152	0.000	0.9113	0.8021	1
175	231	-0.094	0.000	0.9447	0.8595	1
176	229	0.000	0.000	0.7512	0.6723	1
177	224	15.061	0.000	0.8243	0.7279	1
177	231	15.118	0.000	0.8896	0.8599	1
177	617	0.997	0.000	0.8185	0.7647	1
181	256	-2.016	0.000	0.7583	0.6860	1
182	518	-41.052	0.000	0.7732	0.6092	1
185	860	0.000	0.000	0.8420	0.7907	1
188	197	0.000	0.000	0.7625	0.8213	1
189	199	30.010	0.000	0.8317	0.6025	1
189	205	30.010	0.000	0.8225	0.5940	1
194	196	-45.058	0.000	0.7081	0.4741	1
194	201	-203.079	0.000	0.7401	0.4696	1
199	205	0.000	0.000	0.9187	0.7752	1
200	210	0.000	0.000	0.8833	0.6710	1
203	239	27.995	0.000	0.7673	0.6691	1
203	253	-2.016	0.000	0.7601	0.6690	1
203	268	-2.016	0.000	0.7250	0.6196	1
203	273	-18.011	0.000	0.7180	0.6588	1
203	277	-14.016	0.000	0.9051	0.8367	1
