CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1115	1130	7	0.8687	95.970
463	465	8	0.8131	17.027
463	489	8	0.7582	17.027
91	462	8	0.7856	-7.909
91	465	8	0.7779	-63.971
91	487	8	0.7381	-61.956
91	489	8	0.7535	-63.971
486	487	8	0.8916	17.026
462	465	8	0.8714	-56.063
465	489	8	0.9582	0.000
26	27	8	0.9361	17.027
26	39	8	0.7208	-264.245
27	39	8	0.747	-281.272
27	487	8	0.7375	188.156
462	489	8	0.9045	-56.063
88	419	9	0.7994	0.075
92	419	9	0.7881	-13.940
105	419	9	0.7536	12.075
114	419	9	0.7584	18.086
115	419	9	0.8047	4.070
126	419	9	0.7755	46.081
88	92	9	0.8726	14.016
88	93	9	0.7516	26.016
88	105	9	0.7431	-12.000
88	114	9	0.7927	-18.010
88	115	9	0.8262	-3.995
88	116	9	0.8385	0.000
88	123	9	0.7704	38.016
88	238	9	0.7472	-13.979
72	136	9	0.9793	0.000
72	157	9	0.9804	0.000
72	230	9	0.9789	0.000
72	316	9	0.9003	-15.995
72	375	9	0.8262	-1.979
144	191	9	0.7469	-0.000
189	191	9	0.8005	17.027
136	230	9	0.9825	-0.000
157	230	9	0.9741	-0.000
230	316	9	0.8855	-15.995
230	375	9	0.8148	-1.979
230	705	9	0.7646	-2.974
107	145	9	0.7696	12.000
123	145	9	0.7488	-13.979
143	145	9	0.8699	-18.011
145	319	9	0.814	-12.000
145	376	9	0.8164	2.016
145	377	9	0.8283	1.012
145	420	9	0.7955	16.031
670	797	9	0.8294	-16.004
670	804	9	0.8434	-15.995
136	157	9	0.9979	-0.000
136	316	9	0.8915	-15.995
136	375	9	0.8199	-1.979
92	238	9	0.7675	-27.995
115	238	9	0.8364	-9.984
126	238	9	0.749	32.026
216	238	9	0.8829	18.011
238	262	9	0.7549	12.000
162	215	9	0.795	0.000
122	420	9	0.7526	26.052
376	420	9	0.8131	14.016
420	804	9	0.7583	-24.000
134	186	9	0.851	-17.027
186	190	9	0.8647	17.027
116	215	9	0.7644	14.076
107	376	9	0.8599	14.016
319	376	9	0.9173	14.016
345	376	9	0.8172	-9.984
372	376	9	0.8696	18.011
376	377	9	0.8897	-1.003
118	147	9	0.7479	16.055
147	192	9	0.7952	-0.000
114	116	9	0.9379	18.011
114	262	9	0.7563	16.031
92	319	9	0.7685	-1.979
107	319	9	0.947	0.000
123	319	9	0.7522	-25.979
245	319	9	0.7445	30.011
262	319	9	0.8894	14.016
317	319	9	0.8123	18.011
319	320	9	0.8364	18.011
319	377	9	0.8483	13.012
92	216	9	0.7564	-46.005
126	216	9	0.8448	14.016
216	245	9	0.8194	14.016
105	118	9	0.7465	-2.000
107	262	9	0.8735	-14.016
115	262	9	0.7548	2.016
123	262	9	0.7974	-39.995
245	262	9	0.8351	15.995
262	372	9	0.7499	10.020
144	157	9	0.7528	3.995
157	316	9	0.8951	-15.995
157	375	9	0.8274	-1.979
189	731	9	0.8961	-48.995
730	731	9	0.9002	-17.027
93	95	9	0.8776	17.027
398	705	9	0.7725	0.995
671	797	9	0.7875	-15.000
671	804	9	0.8544	-14.991
320	374	9	0.8908	14.016
374	375	9	0.9516	17.027
116	122	9	0.9335	14.016
122	134	9	0.9422	14.016
122	190	9	0.9186	14.016
122	192	9	0.7608	-11.961
92	93	9	0.8175	12.000
93	123	9	0.7968	12.000
797	804	9	0.8996	0.009
116	134	9	0.7665	28.031
123	134	9	0.8536	-9.984
134	143	9	0.8818	14.016
134	188	9	0.8045	-13.979
134	190	9	0.9735	-0.000
146	245	9	0.7589	26.016
92	107	9	0.7918	-1.979
92	116	9	0.7493	-14.016
92	123	9	0.7942	24.000
116	190	9	0.7516	28.031
123	190	9	0.8147	-9.984
143	190	9	0.8563	-14.016
188	190	9	0.7757	13.979
190	320	9	0.751	2.016
107	123	9	0.7538	25.979
107	115	9	0.741	-16.031
115	245	9	0.7524	-13.979
126	245	9	0.755	28.031
116	188	9	0.7795	14.052
316	375	9	0.8876	14.016
316	320	9	0.9066	-17.027
107	320	9	0.8582	18.011
107	377	9	0.8165	13.012
151	232	10	0.9591	-3.957
161	232	10	0.955	-31.988
185	232	10	0.9615	-2.018
193	232	10	0.9631	0.000
226	232	10	0.9521	-2.016
232	240	10	0.9604	2.016
232	257	10	0.9606	20.026
151	244	10	0.9672	110.146
158	244	10	0.967	96.129
161	244	10	0.9624	82.115
179	244	10	0.9621	110.108
180	244	10	0.9734	96.093
219	244	10	0.9623	96.093
240	244	10	0.9564	112.087
244	340	10	0.9588	82.115
244	415	10	0.9642	182.131
151	158	10	0.9636	14.017
151	161	10	0.9695	28.031
151	179	10	0.9681	0.038
151	180	10	0.9764	14.053
151	193	10	0.9713	-3.958
151	219	10	0.9662	14.053
151	257	10	0.9625	16.068
151	415	10	0.9692	292.277
161	193	10	0.9672	-31.988
179	193	10	0.9613	-3.995
185	193	10	0.958	-2.019
193	240	10	0.9669	2.017
193	415	10	0.9592	296.234
181	233	10	0.9543	2.014
220	233	10	0.9558	2.014
233	256	10	0.932	0.000
158	423	10	0.97	304.276
247	423	10	0.9545	302.224
257	423	10	0.9625	302.224
340	423	10	0.9556	126.032
161	219	10	0.9766	-13.977
179	219	10	0.9628	14.015
180	219	10	0.9861	0.000
181	219	10	0.9656	1.003
219	220	10	0.9582	-1.003
219	240	10	0.9589	-15.994
219	257	10	0.963	2.015
219	415	10	0.9622	278.224
158	415	10	0.9607	278.260
161	415	10	0.9655	264.246
179	415	10	0.9625	292.239
180	415	10	0.9727	278.224
257	415	10	0.9632	276.208
340	415	10	0.9608	100.016
181	256	10	0.9375	2.014
220	256	10	0.9456	2.014
158	179	10	0.9567	-13.979
161	179	10	0.9638	-27.993
179	180	10	0.9732	14.015
179	240	10	0.9569	-1.979
158	247	10	0.965	2.052
180	247	10	0.97	2.016
247	257	10	0.96	-0.000
181	220	10	0.9795	0.000
185	220	10	0.9479	14.989
158	180	10	0.9728	0.036
161	180	10	0.98	-13.978
180	240	10	0.9697	-15.994
180	257	10	0.9755	2.016
