structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	1	0.039	0.039	-97.992	1.000	0.333	100.341	C9H14O4	[M + H3N + H]+	C9H18NO4+	NMUIIYJWWOPNIP	InChI=1S/C9H14O4/c1-3-6(4-2)7(9(12)13)5-8(10)11/h3-5H2,1-2H3,(H,10,11)(H,12,13)		CCC(=C(CC(=O)O)C(=O)O)CC	1.600	54119713	COCONUT:(CNP0458711);SUPERNATURAL:(SN0249788);PUBCHEM:(54119713)	3145730	204.123	108	1.799	839079988850315977	839079617352401850	839079617352401849	317	
1	1	0.057	0.062	-128.361	0.994	0.333	135.095	C9H12O3	[M + H3N + H]+	C9H16NO3+	HIJVMLFHDZCRLU	InChI=1S/C9H12O3/c1-2-8(11)5-3-4-6-9(12)7-10/h8-12H,2,7H2,1H3	nona-3,5-diyne-1,2,7-triol	CCC(C#CC#CC(CO)O)O	-0.400	101410647;162909624;130683697	COCONUT:(CNP0178335);SUPERNATURAL:(SN0126485);PUBCHEM:(101410647 162909624 130683697)	3145730	186.113	108	1.801	839079990712587059	839079617427899330	839079617423705025	319	
1	1	0.080	0.080	-108.948	0.995	0.333	109.610	C9H10O2	[M + H3N + H]+	C9H14NO2+	HLZZDTVXNYNFKH	InChI=1S/C9H10O2/c1-9(6-4-8-11)5-2-3-7-10/h2-8H,1H3	4-methylocta-2,4,6-trienedial	CC(=CC=CC=O)C=CC=O	1.300	74956406;44224057	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0179578);METACYC:(CPD-13370);PLANTCYC:(CPD-13370);CHEBI:(53176);SUPERNATURAL:(SN0129305);KEGG:(C20697);LotusExpanded;PUBCHEM:(74956406 44224057);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	8643545442	168.102	108	1.803	839079796122035612	839079617461453766	839079617461453765	320	
1	1	0.261	0.362	-194.433	1.000	1.000	101.605	C35H68NO8P	[M + H]+	C35H69NO8P+	FXPWHIAHOALOKI	InChI=1S/C35H68NO8P/c1-3-5-7-9-11-13-15-16-17-18-20-22-24-26-28-35(38)44-33(32-43-45(39,40)42-30-29-36)31-41-34(37)27-25-23-21-19-14-12-10-8-6-4-2/h15-16,33H,3-14,17-32,36H2,1-2H3,(H,39,40)	[1-[2-aminoethoxy(hydroxy)phosphoryl]oxy-3-tridecanoyloxypropan-2-yl] (Z)-heptadec-9-enoate	CCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCC	8.200	134731263;52924093;138156974	LIPIDMAPS:(LMGP02010387);PUBCHEM:(134731263 52924093 138156974);LIPID:(PE(14:0_16:1))	6442450946	662.476	108	1.805	839079892003833117	839079617499202506	839079617499202505	321	
1	2	0.106	0.106	-93.323	0.324	0.333	86.554	C9H11F3O2	[M + H3N + H]+	C9H15F3NO2+	JZUVDXPHSCFLPJ	InChI=1S/C9H11F3O2/c1-2-6(7(13)5-3-4-5)8(14)9(10,11)12/h5-6H,2-4H2,1H3	1-Cyclopropyl-2-ethyl-4,4,4-trifluorobutane-1,3-dione	CCC(C(=O)C1CC1)C(=O)C(F)(F)F	2.300	165956100	PUBCHEM:(165956100)	2	226.105	109	1.808	839079764006247154	839079617536951246	839079617536951245	322	
1	2	0.941	0.941	-120.725	0.047	0.333	37.422	C19H38N2O3	[M + H]+	C19H39N2O3+	MRUAUOIMASANKQ	InChI=1S/C19H38N2O3/c1-4-5-6-7-8-9-10-11-12-14-18(22)20-15-13-16-21(2,3)17-19(23)24/h4-17H2,1-3H3,(H-,20,22,23,24)/p+1	2-[Dimethyl-[3-(2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-tricosadeuteriododecanoylamino)propyl]azaniumyl]acetate	CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)O	4.700	71749757;71749758;20280;20281	PUBCHEMANNOTATIONBIO:(null);NORMAN:(NS00010635 NS00082906);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0233682);MESH:(20280);PUBCHEM:(71749757 71749758 20280 20281);DSSTox:(DTXSID4041282);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137557704774	343.295	110	1.838	839079774034828865	839079617734083554	839079617734083553	327	
1	3	0.262	0.493	-352.565	0.240	0.161	131.737	C41H75O10P	[M + H3N + H]+	C41H79NO10P+	WUICUUZYUCCOQJ	InChI=1S/C41H75O10P/c1-3-5-7-9-11-13-15-17-19-21-22-24-26-28-30-32-40(44)48-36-39(37-50-52(46,47)49-35-38(43)34-42)51-41(45)33-31-29-27-25-23-20-18-16-14-12-10-8-6-4-2/h10,12,16-19,38-39,42-43H,3-9,11,13-15,20-37H2,1-2H3,(H,46,47)	[3-[2,3-dihydroxypropoxy(hydroxy)phosphoryl]oxy-2-[(9Z,12Z)-heptadeca-9,12-dienoyl]oxypropyl] (Z)-octadec-9-enoate	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(CO)O)OC(=O)CCCCCCCC=CCC=CCCCC	11.300	134777186;52926594;138291968	LIPIDMAPS:(LMGP04010329);PUBCHEM:(134777186 52926594 138291968)	2147483650	776.543	110	1.841	839079870612880584	839079617771832294	839079617771832293	328	
1	1	0.098	0.301	-336.437	0.668	0.290	134.945	C37H68NO10P	[M + H]+	C37H69NO10P+	VKFRVZYXAWSYBF	InChI=1S/C37H68NO10P/c1-3-5-7-9-11-13-15-16-17-19-20-22-24-26-28-35(39)45-30-33(31-46-49(43,44)47-32-34(38)37(41)42)48-36(40)29-27-25-23-21-18-14-12-10-8-6-4-2/h10,12,15-16,33-34H,3-9,11,13-14,17-32,38H2,1-2H3,(H,41,42)(H,43,44)	(2S)-2-amino-3-[[(2R)-3-[(E)-heptadec-9-enoyl]oxy-2-[(E)-tetradec-9-enoyl]oxypropoxy]-hydroxyphosphoryl]oxypropanoic acid	CCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCCC=CCCCC	7.500	134773341;52925361	LIPIDMAPS:(LMGP03010251);PUBCHEM:(134773341 52925361)	2147483650	718.468	111	1.858	839079792141640797	839079617922827254	839079617922827253	332	
1	1	0.097	0.097	-151.976	1.000	0.333	128.701	C18H30O2	[M + H3N + H]+	C18H34NO2+	FTUAIEDAAMWBHD	InChI=1S/C18H30O2/c1-2-3-12-15-18(20)16-13-10-8-6-4-5-7-9-11-14-17-19/h8,10,13-14,16,18,20H,2-7,9,11-12,15H2,1H3	13-hydroxyoctadeca-1,9,11-trien-1-one	CCCCCC(C=CC=CCCCCCCC=C=O)O	6.200	162965671;162965672	COCONUT:(CNP0236932);SUPERNATURAL:(SN0095351);PUBCHEM:(162965671 162965672)	3145730	296.258	112	1.865	839079772554239466	839079618145125390	839079618145125389	338	
1	3	0.065	0.171	-316.798	0.129	0.333	38.746	C37H67O10P	[M + H3N + H]+	C37H71NO10P+	GZRRXZBVIOWPSK	InChI=1S/C37H67O10P/c1-3-5-7-9-11-13-15-16-17-19-20-22-24-26-28-36(40)44-32-35(33-46-48(42,43)45-31-34(39)30-38)47-37(41)29-27-25-23-21-18-14-12-10-8-6-4-2/h9-12,15-16,34-35,38-39H,3-8,13-14,17-33H2,1-2H3,(H,42,43)	[(2R)-3-[[(2S)-2,3-dihydroxypropoxy]-hydroxyphosphoryl]oxy-2-[(E)-tetradec-9-enoyl]oxypropyl] (9E,12E)-heptadeca-9,12-dienoate	CCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCC)COP(=O)(O)OCC(CO)O	9.100	134734307;52926546	LIPIDMAPS:(LMGP04010281);PUBCHEM:(134734307 52926546)	2147483650	720.481	112	1.868	839079768594816227	839079617809581034	839079617809581033	329	
1	2	0.109	0.109	-231.155	0.030	0.333	108.899	C17H32N6O5S	[M - H2O + H]+	C17H31N6O4S+	OTGHQZRQHSLCBD	InChI=1S/C17H32N6O5S/c1-4-18-16(19-5-6-23-15(24)13-20-17(23)25)21-7-9-22(10-8-21)29(26,27)12-11-28-14(2)3/h14H,4-13H2,1-3H3,(H,18,19)(H,20,25)	N'-[2-(2,5-dioxoimidazolidin-1-yl)ethyl]-N-ethyl-4-(2-propan-2-yloxyethylsulfonyl)piperazine-1-carboximidamide	CCNC(=NCCN1C(=O)CNC1=O)N2CCN(CC2)S(=O)(=O)CCOC(C)C	-1.300	109567289	PUBCHEM:(109567289)	2	415.212	112	1.872	839079857744754718	839079617960575994	839079617960575993	333	
1	2	0.014	0.014	-109.996	0.017	0.333	100.905	C14H31NO6	[M - H2O + H]+	C14H30NO5+	NBTVYAUPXIBYLV	InChI=1S/C14H31NO6/c1-16-7-9-20-13-11-18-5-3-15-4-6-19-12-14-21-10-8-17-2/h15H,3-14H2,1-2H3	Bis(2-(2-(2-methoxyethoxy)ethoxy)ethyl)amine	COCCOCCOCCNCCOCCOCCOC	-1.100	3016250	NORMAN:(NS00030924);PUBCHEM:(3016250);DSSTox:(DTXSID90194063);PUBMED:(null)	137439215682	292.212	113	1.883	839079807924807889	839079617847329774	839079617847329773	330	
1	1	0.078	0.078	-159.123	0.688	0.333	51.854	C13H24O3	[M + H3N + H]+	C13H28NO3+	RIPFGPWXXCASAS	InChI=1S/C13H24O3/c1-4-12(13(14)16-5-2)10-6-8-11(15-3)9-7-10/h10-12H,4-9H2,1-3H3	ethyl 2-(4-methoxycyclohexyl)butanoate	CCC(C1CCC(CC1)OC)C(=O)OCC	2.700	7053416;7053417;2749608	COCONUT:(CNP0047695);PUBCHEM:(7053416 7053417 2749608)	2097154	246.206	113	1.889	839079761363835387	839079617885078514	839079617885078513	331	
1	1	0.103	0.103	-212.010	0.998	0.333	160.715	C18H31NO3	[M + H3N + H]+	C18H35N2O3+	YSSZBWQPDXCJEP	InChI=1S/C18H31NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(20)15-19-16-18(21)22/h11-12,15H,2-10,13-14,16H2,1H3,(H,21,22)	2-[[(E)-2-oxohexadec-5-enylidene]amino]acetic acid	CCCCCCCCCCC=CCCC(=O)C=NCC(=O)O	5.500	137350035	PUBCHEMANNOTATIONBIO:(null);PUBCHEM:(137350035)	16777218	327.264	115	1.911	839079797082531390	839079617994130430	839079617994130429	334	
1	1	0.041	0.041	-376.718	0.995	0.333	27.693	C42H75NO5	[M + H3N + H]+	C42H79N2O5+	UZSHJNAVLDKQHS	InChI=1S/C42H75NO5/c1-4-7-10-13-16-19-20-23-24-27-30-33-38(48-42(47)35-32-29-26-22-18-15-12-9-6-3)36-41(46)43-39(37-44)40(45)34-31-28-25-21-17-14-11-8-5-2/h7,10,13,16,19-20,23-24,38-40,44-45H,4-6,8-9,11-12,14-15,17-18,21-22,25-37H2,1-3H3,(H,43,46)		CCCCCCCCCCCC(C(CO)NC(=O)CC(CCCC=CC=CC=CC=CCC)OC(=O)CCCCCCCCCCC)O	13.400	164443769	PUBCHEM:(164443769)	2	691.598	115	1.925	839079769093938442	839079618069627910	839079618069627909	336	
1	1	0.099	0.099	-310.578	1.000	1.000	95.616	C39H78N2O5	[M + Na]+	C39H78N2NaO5+	PDRAHDYJNDYBNK	InChI=1S/C39H78N2O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-38(45)40(31-33-42)35-37(44)36-41(32-34-43)39(46)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h37,42-44H,3-36H2,1-2H3	Hydroxypropyl bispalmitamide monoethanolamide	CCCCCCCCCCCCCCCC(=O)N(CCO)CC(CN(CCO)C(=O)CCCCCCCCCCCCCCC)O	11.900	11193108	NORMAN:(NS00026789);MESH:(11193108);PUBCHEM:(11193108);DSSTox:(DTXSID20175345);PUBMED:(null)	137439215686	677.584	116	1.926	839079765247761256	839079618111570954	839079618107376649	337	
1	1	0.074	0.235	-296.700	0.707	0.333	117.526	C37H72NO10P	[M + H]+	C37H73NO10P+	OSEFRZRPEBUZHM	InChI=1S/C37H72NO10P/c1-3-5-7-9-11-13-15-17-19-20-22-24-26-28-35(39)45-30-33(31-46-49(43,44)47-32-34(38)37(41)42)48-36(40)29-27-25-23-21-18-16-14-12-10-8-6-4-2/h33-34H,3-32,38H2,1-2H3,(H,41,42)(H,43,44)	1-Hexadecanoyl-2-pentadecanoyl-glycero-3-phosphoserine	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(C(=O)O)N)OC(=O)CCCCCCCCCCCCCC	9.400	52926018	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0112342);MiMeDB:(MMDBc0056410);CHEBI:(187191);LIPIDMAPS:(LMGP03010910);PUBCHEM:(52926018);PUBCHEMANNOTATIONDRUG:(null)	3271557162	722.496	116	1.940	839079821120089049	839079618262565914	839079618262565913	341	
1	2	0.322	0.322	-393.912	0.053	0.333	49.726	C30H56NO10P	[M + H]+	C30H57NO10P+	YTDJKPAWCJSLDU	InChI=1S/C30H56NO10P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-29(34)38-25-27(41-30(35)22-21-28(32)33)26-40-42(36,37)39-24-23-31(2,3)4/h12-13,27H,5-11,14-26H2,1-4H3,(H-,32,33,36,37)/p+1	1-(9Z-octadecenoyl)-2-succinyl-sn-glycero-3-phosphocholine	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCC(=O)O	5.800	134812297;134812298	LIPIDMAPS:(LMGP20010026);PUBCHEM:(134812297 134812298)	2147483650	622.372	116	1.940	839079766929677391	839079618220622870	839079618220622869	340	
1	1	0.649	0.649	-370.676	0.751	0.333	54.570	C36H68NO10P	[M - H2O + H]+	C36H67NO9P+	NLLIYSQDIWHBBB	InChI=1S/C36H68NO10P/c1-5-6-7-8-9-10-11-12-13-14-15-18-21-26-35(40)44-31-34(32-46-48(42,43)45-30-28-37(2,3)4)47-36(41)27-22-19-16-17-20-24-33(39)25-23-29-38/h23,25,29,33-34,39H,5-22,24,26-28,30-32H2,1-4H3/p+1	[3-hexadecanoyloxy-2-[(E)-9-hydroxy-12-oxododec-10-enoyl]oxypropyl] 2-(trimethylazaniumyl)ethyl phosphate	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC(C=CC=O)O	7.900	86273279;86273280;101206047;134812292;100934609	LIPIDMAPS:(LMGP20010020);PUBCHEM:(86273279 86273280 101206047 134812292 100934609)	2147483650	688.455	116	1.941	839079986811884104	839079618300314654	839079618300314653	342	
1	3	0.109	0.109	-315.761	0.017	0.328	131.211	C34H61O9P	[M + H3N + H]+	C34H65NO9P+	OGNXBNGOVDKFFJ	InChI=1S/C34H61O9P/c1-3-5-7-8-9-10-13-17-20-24-28-34(37)43-32(30-42-44(38,39)40)29-41-33(36)27-23-19-16-14-11-12-15-18-22-26-31(35)25-21-6-4-2/h6,15,18,21-22,26,31-32,35H,3-5,7-14,16-17,19-20,23-25,27-30H2,1-2H3,(H2,38,39,40)	[(2R)-3-phosphonooxy-2-tridecanoyloxypropyl] (9E,11E,15E)-13-hydroxyoctadeca-9,11,15-trienoate	CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CC=CC(CC=CCC)O)COP(=O)(O)O	9.000	156966293	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0262941);PUBCHEM:(156966293)	16777226	662.440	117	1.952	839079935368743977	839079618338063394	839079618338063393	343	
1	1	0.007	0.007	-85.555	1.000	0.333	92.368	C7H12O3	[M + H3N + H]+	C7H16NO3+	ZOJIBRUWYLWNRB	InChI=1S/C7H12O3/c1-2-8-3-4-9-5-7-6-10-7/h2,7H,1,3-6H2	Glycidyl vinyloxyethyl ether	C=COCCOCC1CO1	0.400	7045368;7045369;204735	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(7045368 7045369 204735);DSSTox:(DTXSID80937426)	137506062338	162.112	118	1.959	839079913180875058	839079618417755178	839079618417755177	345	
1	1	0.061	0.061	-61.621	0.999	0.333	55.997	C8H14O2	[M + H3N + H]+	C8H18NO2+	FYZUENZXIZCLAZ	InChI=1S/C8H14O2/c1-3-4-5-6-7(2)8(9)10/h6H,3-5H2,1-2H3,(H,9,10)	cis-2-Methylheptenoic acid	CCCCC=C(C)C(=O)O	2.500	17873149;21867896;53411096;53411097;5282651;23561691	BloodExposome:(53411097);CHEBI:(180318);LIPIDMAPS:(LMFA01020102);LotusExpanded;PUBCHEM:(17873149 21867896 53411096 53411097 5282651 23561691);DSSTox:(DTXSID80696440);PUBMED:(null)	148180566114	160.133	118	1.959	839079762504686169	839079618455503918	839079618455503917	346	
1	1	0.068	0.068	-253.830	0.981	0.333	85.595	C39H71NO5	[M + H3N + H]+	C39H75N2O5+	DBFQPEXKIFSARX	InChI=1S/C39H71NO5/c1-3-5-7-9-11-12-13-14-15-16-17-18-19-20-22-24-30-34-39(44)45-36(31-27-23-21-10-8-6-4-2)32-28-25-26-29-33-37(41)40-35-38(42)43/h10,21,27,31,36H,3-9,11-20,22-26,28-30,32-35H2,1-2H3,(H,40,41)(H,42,43)		CCCCCCCCCCCCCCCCCCCC(=O)OC(CCCCCCC(=O)NCC(=O)O)C=CCC=CCCCC	14.000	164230031	PUBCHEM:(164230031)	2	651.568	118	1.961	839079763507124917	839079618380006438	839079618380006437	344	
1	1	0.114	0.114	-390.875	0.999	0.333	118.189	C37H69NO5	[M + H3N + H]+	C37H73N2O5+	QZLXCFQVOCEKSX	InChI=1S/C37H69NO5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-35(39)38-32-33(31-34(38)37(41)42)43-36(40)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h33-34H,3-32H2,1-2H3,(H,41,42)	Dipalmitoyl hydroxyproline	CCCCCCCCCCCCCCCC(=O)N1CC(CC1C(=O)O)OC(=O)CCCCCCCCCCCCCCC	14.100	9963239;3030783;170556;122130030	NORMAN:(NS00008530 NS00077442);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(9963239 3030783 170556 122130030);DSSTox:(DTXSID60885734)	137506324482	625.551	119	1.988	839079966503063538	839079618497446962	839079618493252657	347	
1	1	0.143	0.143	-626.581	0.635	0.333	150.379	C43H71N3O9	[M - H2O + H]+	C43H70N3O8+	LPHKTNQCZHHWOT	InChI=1S/C43H71N3O9/c1-5-6-7-8-9-28-24-55-38(26(28)3)39(52)40(4,53)33-14-17-43(54)35-29(13-16-42(33,43)18-19-47)41(15-12-27-10-11-34(44)45-23-27)21-32(50)31(49)20-30(41)37(51)36(35)46-22-25(2)48/h10-11,23,25-26,28-34,38-39,45-50,52-54H,5-9,12-22,24,44H2,1-4H3		CCCCCCC1COC(C1C)C(C(C)(C2CCC3(C2(CCC4C3=C(C(=O)C5C4(CC(C(C5)O)O)CCC6=CNC(C=C6)N)NCC(C)O)CCO)O)O)O	2.600	163145990;163145991	COCONUT:(CNP0455384);SUPERNATURAL:(SN0211703);PUBCHEM:(163145990 163145991)	3145730	756.518	120	1.992	839079796856038923	839079618535195702	839079618535195701	348	
1	1	0.082	0.309	-302.987	0.631	0.195	68.300	C33H64NO10P	[M - H2O + H]+	C33H63NO9P+	ACLVBBDZHMOKPS	InChI=1S/C33H64NO10P/c1-3-5-7-9-11-13-15-17-19-21-23-25-32(36)44-29(27-42-45(39,40)43-28-30(34)33(37)38)26-41-31(35)24-22-20-18-16-14-12-10-8-6-4-2/h29-30H,3-28,34H2,1-2H3,(H,37,38)(H,39,40)	1-Tridecanoyl-2-tetradecanoyl-glycero-3-phosphoserine	CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC)COP(=O)(O)OCC(C(=O)O)N	7.200	52925179;75958106	PUBCHEMANNOTATIONBIO;LIPIDMAPS:(LMGP03010069);PUBCHEM:(52925179 75958106)	2164260866	648.424	120	1.993	839079786294780580	839079618577138746	839079618572944441	349	
1	2	0.044	0.044	-412.749	0.380	0.042	74.327	C41H65N5O7	[M + H3N + H]+	C41H69N6O7+	KLVCTLAKHHHPEH	InChI=1S/C41H65N5O7/c1-15-16-17-18-22-25-33(47)44(11)34(27(2)3)39(50)46(13)36(29(6)7)40(51)45(12)35(28(4)5)38(49)42(9)30(8)37(48)43(10)32(41(52)53-14)26-31-23-20-19-21-24-31/h1,19-21,23-24,27-30,32,34-36H,16-18,22,25-26H2,2-14H3	N-Methyl-N-(1-oxo-7-octynyl)-L-Val-N-methyl-L-Val-N-methyl-L-Val-N-methyl-L-Ala-N-methyl-L-Phe-OMe	CC(C)C(C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C)C(=O)N(C)C(CC1=CC=CC=C1)C(=O)OC)N(C)C(=O)CCCCCC#C	6.200	46237701	PUBCHEM:(46237701);PUBMED:(null)	66	757.521	120	1.995	839079823250795678	839079618690384966	839079618690384965	352	
1	1	0.119	0.119	-372.038	0.533	0.333	56.508	C36H68NO10P	[M + H]+	C36H69NO10P+	NLLIYSQDIWHBBB	InChI=1S/C36H68NO10P/c1-5-6-7-8-9-10-11-12-13-14-15-18-21-26-35(40)44-31-34(32-46-48(42,43)45-30-28-37(2,3)4)47-36(41)27-22-19-16-17-20-24-33(39)25-23-29-38/h23,25,29,33-34,39H,5-22,24,26-28,30-32H2,1-4H3/p+1	[3-hexadecanoyloxy-2-[(E)-9-hydroxy-12-oxododec-10-enoyl]oxypropyl] 2-(trimethylazaniumyl)ethyl phosphate	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC(C=CC=O)O	7.900	86273279;86273280;101206047;134812292;100934609	LIPIDMAPS:(LMGP20010020);PUBCHEM:(86273279 86273280 101206047 134812292 100934609)	2147483650	706.465	120	2.000	839079979329245568	839079618614887486	839079618614887485	350	
1	1	0.105	0.105	-563.737	0.984	0.333	75.268	C37H67NO5	[M + H3N + H]+	C37H71N2O5+	MJZFGTDDWUHVID	InChI=1S/C37H67NO5/c1-3-5-7-9-11-13-15-17-19-21-23-25-28-34(40)33(32-39)38-37(43)31-27-30-36(42)35(41)29-26-24-22-20-18-16-14-12-10-8-6-4-2/h12,14,18,20,24-26,28,33-36,39-42H,3-11,13,15-17,19,21-23,27,29-32H2,1-2H3,(H,38,43)		CCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCC(C(CC=CCC=CCC=CCCCCC)O)O)O	9.700	156997507	HMDB:(HMDB0289910);PUBCHEM:(156997507)	10	623.536	120	2.008	839079779101548503	839079618732328010	839079618732328009	353	
1	2	0.526	0.526	-245.860	0.456	0.331	128.777	C32H60NO9P	[M + H]+	C32H61NO9P+	ZYICSGMYRNCLFZ	InChI=1S/C32H60NO9P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17-20-23-31(35)39-28-30(29-41-43(37,38)40-27-25-33)42-32(36)24-21-18-15-16-19-22-26-34/h9-10,26,30H,2-8,11-25,27-29,33H2,1H3,(H,37,38)	Oon-PE	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=O	4.800	134812368	LIPIDMAPS:(LMGP20020038);LotusExpanded;PUBCHEM:(134812368)	10737418242	634.408	122	2.031	839079796629546462	839079618778465358	839079618774271053	354	
1	2	0.550	0.550	-284.357	0.115	0.147	34.626	C42H65NO8	[M + Na]+	C42H65NNaO8+	DMBAYPPRBKYIAV	InChI=1S/C42H65NO8/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-39(44)49-36-38(37-50-42(41(46)47)48-35-34-43(3,4)5)51-40(45)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h8-11,14-17,20-23,26-29,38,42H,6-7,12-13,18-19,24-25,30-37H2,1-5H3/p+1	2-[2,3-bis[[(4Z,7Z,10Z,13Z)-hexadeca-4,7,10,13-tetraenoyl]oxy]propoxy]-2-[2-(trimethylazaniumyl)ethoxy]acetate	CCC=CCC=CCC=CCC=CCCC(=O)OCC(COC(C(=O)O)OCC[N+](C)(C)C)OC(=O)CCC=CCC=CCC=CCC=CCC	8.600	164235575;164235576	PUBCHEM:(164235575 164235576)	2	734.461	122	2.034	839079981929714189	839079618816214098	839079618816214097	355	
1	1	0.585	0.657	-217.250	0.997	0.500	133.270	C39H72O5	[M - H2O + H]+	C39H71O4+	AFSHUZFNMVJNKX	InChI=1S/C39H72O5/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-38(41)43-36-37(35-40)44-39(42)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20,37,40H,3-16,21-36H2,1-2H3	1,2-Dioleoyl-Sn-Glycerol	CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCCC	14.300	9543716;6505653;5316909;5497164;124406630;124464641;6325102;6439932;97041703;91500460;12896830;71728443;1324;146937;91410884;117064412;117064621;71309415;71309824	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0007218 HMDB0244087);MiMeDB:(MMDBc0033066);BloodExposome:(1324 9543716 146937 5497164);LIPIDMAPS:(LMGL02010049);SUPERNATURAL:(SN0004446);MESH:(5497164 6505653 9543716);FooDB:(FDB003000 FDB094043);PUBCHEM:(9543716 6505653 5316909 5497164 124406630 124464641 6325102 6439932 97041703 91500460 12896830 71728443 1324 146937 91410884 117064412 117064621 71309415 71309824);GNPS:(CCMSLIB00000479568);COCONUT:(CNP0199267);METACYC:(CPD-15977);CHEBI:(52333 52323 75824);DSSTox:(DTXSID001312870 DTXSID00892088 DTXSID20274302);LOTUS:(Q27123383);YMDB:(YMDB01097 YMDB00627);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	141523228782	603.535	122	2.036	839079989236191983	839079618858157142	839079618858157141	356	
